S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
3173,200995,131.5,92932,7484,1015,EE,BC
3174,340291,131.5,92970,7487,5915,EC,MBC
3175,291689,131.5,92984,7491,1505,EC,BC
3176,312432,131.5,93020,7495,5532,CS,BC
3177,310763,131.5,93035,7497,2611,EE,OC
3178,244668,131.5,93038,7498,5910,CS,SC
3179,365447,131.5,93039,7499,3819,EC,MBC
3180,369699,131.25,93076,7505,2609,EE,OC
3181,294766,131,93094,7508,2762,CS,OC
3182,272811,131,93105,7509,3843,CS,BC
3183,319817,131,93111,7510,3806,CE,OC
3184,364402,131,93133,7513,2709,ME,SC
3185,345601,131,93139,7514,2633,CS,MBC
3186,405783,131,93141,7515,2748,CS,OC
3187,329963,131,93184,7521,3819,CB,BC
3188,365508,131,93191,7522,3844,BM,MBC
3189,346423,131,93195,7523,2712,MZ,SC
3190,263247,131,93205,7525,1307,CB,MBC
3191,376266,131,93215,7526,4964,CS,SC
3192,406854,131,93216,7527,2622,BT,MBC
3193,315827,131,93242,7530,5935,EC,BC
3194,288926,131,93268,7531,4957,EC,MBC
3195,351654,131,93272,7533,2625,IT,BC
3196,338403,131,93273,7534,3826,AG,MBC
3197,340010,131,93276,7535,2327,EC,SC
3198,296828,131,93279,7536,2739,IT,SC
3199,282246,131,93291,7538,3464,CE,OC
3200,291316,131,93294,7540,2707,AD,OC
3201,266723,131,93308,7541,2612,CS,MBC
3202,235668,131,93315,7542,5942,CS,OC
3203,315478,131,93350,7544,5017,EC,OC
3204,323879,131,93364,7546,2745,EC,MBC
3205,287450,131,93366,7547,3829,EC,MBC
3206,368007,131,93372,7548,2632,AM,OC
3207,309129,131,93417,7552,4944,CS,BC
3208,358901,131,93445,7557,2702,TX,SC
3209,264902,131,93466,7559,2609,AD,BC
3210,300519,131,93487,7563,1301,EC,OC
3211,410205,131,93489,7564,2347,ME,OC
3212,314830,131,93518,7567,2744,ME,OC
3213,361241,131,93528,7569,2609,EE,OC
3214,366670,131,93537,7572,1416,AD,OC
3215,297601,131,93538,7573,2747,CS,BC
3216,403222,131,93559,7576,3805,PH,BC
3217,291734,131,93580,7580,3806,EE,OC
3218,301708,131,93585,7581,1317,ME,OC
3219,386465,131,93615,7584,2347,CS,SC
3220,275007,131,93629,7586,4680,ME,MBC
3221,317492,131,93649,7589,2752,EC,MBC
3222,309517,131,93668,7591,5703,IT,OC
3223,335032,131,93672,7593,1520,EC,OC
3224,287732,131,93676,7594,4957,ME,OC
3225,299955,131,93679,7595,2611,AM,BC
3226,411325,131,93681,7596,1420,IT,BC
3227,331570,131,93684,7597,2627,BT,SC
3228,398430,131,93723,7600,1518,IT,MBC
3229,368706,131,93725,7601,2609,ME,OC
3230,258692,131,93734,7602,2750,BT,MBC
3231,213159,131,93748,7603,3011,ME,SC
3232,240311,131,93749,7604,1222,CS,MBC
3233,318575,131,93752,7605,1509,EC,OC
3234,310683,131,93762,7606,2723,EE,MBC
3235,411122,131,93766,7607,3844,AD,MBC
3236,391970,131,93769,7608,2749,AG,BC
3237,260710,131,93775,7609,2611,CE,OC
3238,287153,131,93791,7613,3016,EC,MBC
3239,266202,131,93826,7619,1222,CS,SC
3240,295527,131,93836,7620,3805,AD,MBC
3241,411236,130.705,93851,7623,2625,ME,OC
3242,382228,130.695,93852,7624,1316,BM,BC
3243,377075,130.5,93880,7627,5017,XC,BC
3244,391487,130.5,93893,7628,5902,AD,OC
3245,314346,130.5,93906,7629,1517,CS,OC
3246,232359,130.5,93909,7630,2734,SB,BC
3247,405682,130.5,93915,7631,1318,CS,OC
3248,402899,130.5,93967,7638,3918,CS,OC
3249,286525,130.5,93975,7639,1325,EC,MBC
3250,205933,130.5,93983,7640,4981,AD,BC
3251,295576,130.5,93985,7641,3804,EC,OC
3252,337252,130.5,93989,7642,2734,MO,OC
3253,350587,130.5,94019,7646,2769,AD,SC
3254,390803,130.5,94057,7650,2610,EE,MBC
3255,349684,130.5,94083,7654,2707,AD,OC
3256,336822,130.5,94121,7656,3844,CS,OC
3257,269685,130.5,94132,7657,1507,EC,OC
3258,306867,130.5,94134,7658,2707,CD,MBC
3259,327543,130.5,94137,7660,2610,BM,BC
3260,239540,130.5,94144,7661,1115,CS,BC
3261,308768,130.5,94149,7662,2349,CS,BC
3262,308050,130.5,94179,7663,3830,CB,SC
3263,265542,130.5,94189,7666,1405,CS,MBC
3264,221944,130.5,94191,7667,2610,CS,MBC
3265,318860,130.5,94232,7670,1324,ME,OC
3266,286838,130.5,94255,7673,2302,AD,BC
3267,350549,130.5,94256,7674,3819,AD,SC
3268,373033,130.5,94257,7675,3817,ME,OC
3269,291148,130.5,94268,7676,2615,CE,BC
3270,351313,130.5,94276,7679,2718,MZ,SC
3271,396952,130.5,94307,7680,1437,ME,BC
3272,366704,130.5,94308,7681,2640,AD,BC
3273,290497,130.5,94322,7683,3830,EE,BC
3274,312499,130.5,94333,7686,1405,AD,OC
3275,338917,130.5,94334,7687,1518,AE,OC
3276,231208,130.5,94369,7691,1127,IT,BC
3277,387886,130.5,94372,7692,3805,EE,MBC
3278,375787,130.5,94380,7694,3825,CS,BC
3279,251442,130.5,94391,7696,2755,CS,BC
3280,309193,130.5,94422,7700,1441,EE,OC
3281,326463,130.5,94433,7702,5,CH,MBC
3282,263685,130.5,94475,7705,4980,CS,BC
3283,307692,130.5,94482,7706,1441,CS,BC
3284,378756,130.5,94483,7707,2708,CH,MBC
3285,226142,130.5,94492,7708,2726,CS,SC
3286,341545,130.5,94510,7710,1419,MU,OC
3287,265839,130.5,94528,7712,2612,CS,BC
3288,274042,130.5,94538,7715,2741,EC,BC
3289,350898,130.5,94544,7716,1317,ME,MBC
3290,322126,130.5,94569,7721,2762,CS,BC
3291,373553,130.5,94581,7725,1125,CS,OC
3292,367951,130.5,94593,7727,1519,CS,BC
3293,273050,130.5,94595,7728,3801,IT,SC
