S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
6207,280154,MBC,105,78437,2707,EC,OC
6208,344913,BC,105,78438,5,CH,BC
6209,260333,ST,105,78440,2007,EC,ST
6210,353230,MBC,105,78442,2314,AG,MBC
6211,225735,BC,105,78443,2722,ME,OC
6212,321120,BC,105,78444,2632,BM,BC
6213,311408,BC,105,78445,1412,IT,OC
6214,256396,MBC,105,78446,2601,IT,MBC
6215,240736,MBC,105,78447,1216,EC,MBC
6216,312931,SC,105,78450,3786,EE,OC
6217,264151,BC,105,78451,4686,EC,OC
6218,208815,SC,105,78452,1238,EE,OC
6219,287046,MBC,105,78455,5,ME,OC
6220,266537,BC,105,78456,2621,IT,OC
6221,300925,MBC,105,78457,3805,FD,MBC
6222,292011,MBC,105,78460,3011,AU,OC
6223,319293,BC,105,78462,2762,EC,OC
6224,213002,BC,105,78463,4917,ME,OC
6225,316158,BC,105,78465,1316,AO,BC
6226,213554,BC,105,78466,1405,CS,OC
6227,235782,BC,105,78468,3806,CS,BC
6228,328728,BC,105,78469,4964,AE,OC
6229,313549,MBC,105,78470,1207,IT,OC
6230,285667,BC,105,78471,4678,EE,OC
6231,300954,BC,105,78472,1442,CS,OC
6232,265317,BC,105,78475,4984,ME,OC
6233,325308,BC,105,78476,2661,IT,BC
6234,323992,BCM,105,78477,1510,CS,BCM
6235,233815,BC,105,78478,4993,IT,OC
6236,312667,BC,105,78479,2731,CS,BC
6237,290018,BC,105,78480,5009,CE,BC
6238,334085,SC,105,78483,2610,CS,SC
6239,316442,MBC,104.75,78486,1309,EE,MBC
6240,354491,BC,104.5,78487,1426,CS,OC
6241,284347,BC,104.5,78490,2747,CS,BC
6242,280955,BC,104.5,78493,5009,ME,BC
6243,242580,MBC,104.5,78494,1430,ME,OC
6244,347313,BCM,104.5,78495,1120,ME,BCM
6245,336453,BC,104.5,78496,2625,AG,OC
6246,288289,MBC,104.5,78497,1510,CS,MBC
6247,254959,BC,104.5,78498,2329,EC,OC
6248,227839,MBC,104.5,78499,5009,CE,MBC
6249,265844,BC,104.5,78500,5919,EC,OC
6250,321427,MBC,104.5,78501,5022,CS,MBC
6251,302714,MBC,104.5,78502,2345,CE,OC
6252,312308,MBC,104.5,78505,2622,EC,MBC
6253,340238,MBC,104.5,78506,2651,CS,MBC
6254,360802,MBC,104.5,78507,3830,IT,MBC
6255,303554,MBC,104.5,78508,3830,EE,MBC
6256,248634,BC,104.5,78512,2707,CH,BC
6257,303344,BC,104.5,78513,2741,CS,BC
6258,330926,BC,104.5,78514,1316,ME,OC
6259,241554,BC,104.5,78517,2328,IT,BC
6260,349662,BC,104.5,78521,5915,EC,OC
6261,322250,SCA,104.5,78522,2636,ME,OC
6262,315260,BC,104.5,78523,2369,ME,BC
6263,319401,SC,104.5,78524,2345,ME,OC
6264,321634,BC,104.5,78527,3464,ME,BC
6265,234133,SCA,104.5,78528,3819,IT,SCA
6266,329852,MBC,104.5,78529,1516,ME,MBC
6267,283599,BC,104.5,78530,3843,ME,OC
6268,333000,MBC,104.5,78532,2715,IT,MBC
6269,279350,BC,104.5,78533,5009,EE,BC
6270,285674,BCM,104.5,78534,2607,EC,BCM
6271,293266,MBC,104.5,78535,1123,EC,OC
6272,212106,BC,104.5,78536,2706,ME,BC
6273,319888,BCM,104.5,78538,3829,EC,OC
6274,331083,BC,104.5,78539,4994,CS,BC
6275,300129,BC,104.5,78540,1324,ME,BC
6276,290098,SC,104.5,78541,2704,IT,SC
6277,347938,BC,104.5,78543,2716,IT,BC
6278,265494,BC,104.5,78544,1422,AG,BC
6279,268194,BC,104.5,78545,4931,EC,OC
6280,324829,SC,104.5,78546,2661,EC,OC
6281,246641,MBC,104.5,78548,2726,MZ,MBC
6282,256725,SC,104.5,78551,2611,CY,SC
6283,296294,SC,104.5,78553,2622,BT,SC
6284,231310,SCA,104.5,78554,5009,CS,SCA
6285,304377,BC,104.5,78555,2610,EC,BC
6286,285718,BC,104.5,78556,4917,ME,OC
6287,328005,MBC,104.5,78559,2610,EE,OC
6288,337662,MBC,104.5,78560,1407,BM,MBC
6289,294221,BC,104.5,78561,2607,TX,BC
6290,238079,SC,104.5,78563,4676,CS,SC
6291,266267,BC,104.5,78564,2707,CE,OC
6292,314549,BC,104.5,78565,2345,CS,BC
6293,249070,BC,104.5,78566,4965,EE,OC
6294,302723,MBC,104.5,78567,1401,CS,MBC
6295,212707,SC,104.5,78568,1422,ME,OC
6296,320733,BC,104.5,78569,3822,CS,OC
6297,264248,BC,104.5,78570,4670,CE,OC
6298,294625,BC,104.5,78571,4993,CS,OC
6299,277658,MBC,104.5,78573,2611,FD,OC
6300,267519,BC,104.5,78574,4980,CS,OC
6301,307036,BC,104.5,78575,3021,CS,BC
6302,268514,MBC,104.5,78577,2723,MD,MBC
6303,247855,MBC,104.5,78582,2630,CS,OC
6304,319889,BC,104.5,78585,4979,IT,OC
6305,239399,MBC,104.5,78586,3817,ME,OC
6306,223129,BC,104.5,78588,2726,ME,OC
6307,311724,OC,104.5,78589,4944,CE,OC
6308,287907,BC,104.5,78590,2761,CS,BC
6309,297267,SC,104.5,78591,2735,ME,OC
6310,269250,BC,104.5,78592,2734,SB,BC
6311,350333,SC,104.5,78594,1303,BT,SC
6312,295790,SCA,104.5,78596,4959,EE,OC
6313,282167,BC,104.5,78597,4677,EC,OC
6314,270684,MBC,104.5,78598,5,EE,OC
6315,252357,BC,104.5,78600,2740,EC,OC
6316,342808,BC,104.5,78601,1212,CS,OC
6317,239787,MBC,104.5,78602,2607,AD,MBC
6318,256796,MBC,104.5,78605,4960,ME,MBC
6319,295956,BC,104.5,78608,3843,CS,BC
6320,280834,BC,104.5,78609,4917,CE,OC
6321,355748,SC,104.5,78610,2611,AG,SC
6322,252176,BC,104.5,78611,2611,BM,BC
6323,268407,MBC,104.5,78612,1309,EE,MBC
6324,321192,BC,104.5,78613,2763,EC,OC
6325,327394,MBC,104.5,78614,4993,CS,OC
6326,285536,MBC,104.5,78615,2727,BT,MBC
6327,324380,BC,104.5,78618,1442,BM,OC
6328,322424,SC,104.5,78620,4933,CS,OC
6329,281380,MBC,104.5,78623,3458,BT,MBC
6330,309102,BCM,104.5,78624,5910,ME,BCM
6331,272860,SC,104.5,78627,5703,EE,OC
6332,353788,MBC,104.5,78628,2659,CE,OC
6333,230816,BCM,104.5,78633,3786,EE,OC
6334,320247,BC,104.5,78634,2708,EC,BC
6335,347041,BC,104.5,78635,5914,EC,OC
6336,277458,BC,104.5,78637,2707,CH,BC
6337,343207,MBC,104.5,78640,2623,BM,MBC
6338,246448,BCM,104.5,78641,2702,AE,BCM
6339,308443,BC,104.5,78643,3825,EE,OC
6340,211708,SCA,104.5,78645,5010,CS,SCA
6341,238902,BC,104.5,78646,4955,ME,OC
6342,346698,BC,104.5,78650,2651,CS,BC
6343,232479,BC,104.5,78652,3464,ME,BC
6344,220267,BC,104.5,78653,1311,EC,BC
6345,357960,SC,104.5,78656,2665,ME,OC
6346,293749,BC,104.5,78657,1413,CS,BC
6347,338015,MBC,104.5,78660,2314,EC,OC
6348,314938,SCA,104.5,78662,2622,EC,SC
6349,237830,MBC,104.5,78664,5910,EC,MBC
6350,212896,BC,104.5,78667,1216,EC,BC
6351,336660,SC,104.5,78670,2328,IT,SC
6352,325031,MBC,104.5,78671,2610,BT,OC
6353,308096,MBC,104.5,78674,2710,EC,MBC
6354,233952,BC,104.5,78675,3830,EC,BC
6355,273982,BC,104.5,78676,5865,CS,BC
6356,284239,MBC,104.5,78677,1122,EC,MBC
6357,290755,BC,104.5,78678,1412,CS,BC
6358,285091,MBC,104.5,78682,2624,BM,OC
6359,225247,MBC,104.5,78683,2657,EC,OC
6360,311262,MBC,104.5,78686,2708,MZ,OC
6361,256829,SC,104.5,78688,1422,ME,OC
6362,283234,MBC,104.5,78689,1523,IT,OC
6363,203347,BC,104.5,78690,2750,ME,BC
6364,244857,BC,104.5,78692,2639,CS,OC
6365,284796,SC,104.5,78696,1120,AD,SC
6366,292930,BC,104.5,78697,2729,EC,OC
6367,297874,BC,104.5,78698,5904,ME,OC
6368,316659,BC,104.5,78700,3011,XC,BC
6369,334142,MBC,104.5,78701,2610,BM,MBC
6370,314214,SC,104.5,78703,2648,CE,OC
6371,262619,SCA,104.5,78704,2718,CS,SCA
6372,315473,BC,104.5,78706,4944,EC,BC
6373,209004,SC,104.5,78709,3819,CS,SC
6374,264877,SC,104.5,78710,4965,EE,OC
6375,359232,SC,104.5,78712,1421,CS,SC
6376,324140,BC,104.5,78715,3795,ME,OC
6377,337559,BC,104.5,78716,2610,IT,BC
6378,213690,BC,104.5,78717,5904,EE,OC
6379,224349,BC,104.5,78718,1317,ME,BC
6380,346911,SC,104.5,78723,2665,PD,OC
6381,288810,MBC,104.5,78728,1325,CS,MBC
6382,266991,BC,104.5,78730,5904,ME,OC
6383,239300,MBC,104.5,78732,2610,CS,MBC
6384,219570,SC,104.5,78733,4020,EC,SC
6385,264712,BC,104.5,78734,4944,EC,BC
6386,205441,SC,104.5,78735,1311,AD,SC
6387,312970,BC,104.5,78736,3813,CS,OC
6388,218626,MBC,104.5,78738,2764,ME,MBC
6389,207029,BC,104.5,78739,4669,EC,OC
6390,323292,MBC,104.5,78740,2610,BT,OC
6391,273012,MBC,104.5,78741,2640,CS,OC
6392,263291,MBC,104.5,78742,2369,CE,MBC
6393,207938,MBC,104.5,78743,2708,IT,MBC
6394,272790,BC,104.5,78745,2609,EE,OC
6395,279946,BC,104.5,78746,2744,IT,BC
6396,330063,SC,104.5,78747,2718,CB,SC
6397,334329,BC,104.5,78748,1213,BM,OC
6398,358827,MBC,104.5,78750,2609,AG,MBC
6399,348818,MBC,104.5,78751,2734,AD,MBC
6400,234510,SC,104.5,78754,1118,IT,SC
6401,335835,MBC,104.5,78755,1226,CS,OC
6402,287726,SC,104.5,78756,2718,CB,SC
6403,304486,SC,104.5,78761,4676,EC,OC
6404,236175,BC,104.5,78762,1320,IT,BC
6405,235044,MBC,104.5,78763,2708,MZ,OC
6406,291067,BC,104.5,78764,2707,CH,BC
6407,340710,BCM,104.5,78765,5907,IT,OC
6408,289030,BC,104.5,78766,3805,IT,BC
6409,243322,BC,104.5,78767,3841,ME,OC
6410,350684,BCM,104.5,78768,2607,IT,BCM
6411,307247,BC,104.5,78769,3841,EC,OC
6412,349064,BC,104.5,78770,2347,CS,OC
6413,260971,BCM,104.5,78772,3810,AD,OC
6414,237258,BC,104.5,78773,3826,EE,BC
6415,295905,BC,104.5,78774,2653,EE,BC
6416,359117,SCA,104.5,78775,2342,EE,OC
6417,248290,MBC,104.5,78777,2624,FD,OC
6418,277989,BC,104.5,78782,4989,IT,OC
6419,343033,SCA,104.5,78785,2347,ME,OC
6420,243169,BCM,104.5,78786,1301,CE,OC
6421,342082,MBC,104.5,78790,2727,EE,OC
6422,262965,BC,104.5,78792,4917,CH,OC
6423,245951,MBC,104.5,78793,2709,AU,OC
6424,259767,BC,104.5,78794,4962,ME,OC
6425,236370,BC,104.5,78795,1431,CS,OC
6426,333253,MBC,104.5,78796,1504,CS,MBC
6427,308293,MBC,104.5,78797,1026,ME,MBC
6428,326478,BC,104.5,78798,1207,CS,BC
6429,290768,BC,104.5,78802,2744,CS,OC
6430,239081,BC,104.5,78803,4959,EE,OC
6431,265165,BC,104.5,78806,4957,CS,OC
6432,338906,BC,104.5,78808,2620,EC,BC
6433,351850,BC,104.5,78809,2623,BM,BC
6434,317267,MBC,104.5,78811,3786,EC,OC
6435,259111,MBC,104.5,78813,1421,CS,MBC
6436,352745,SC,104.5,78814,3805,AD,OC
6437,326966,BC,104.5,78815,4934,CS,OC
6438,212756,MBC,104.5,78818,1122,ME,OC
6439,238454,BC,104.5,78820,4669,CS,OC
6440,295879,BC,104.5,78823,4957,IT,OC
6441,277545,BC,104.5,78824,5536,CS,OC
6442,230507,MBC,104.5,78825,2722,EE,MBC
6443,287134,BCM,104.5,78826,1505,CS,BCM
6444,261669,BC,104.5,78828,4994,CS,BC
6445,343087,MBC,104.5,78832,2625,BM,OC
6446,230826,BC,104.5,78833,4972,EE,OC
6447,277397,BC,104.5,78834,4953,ME,OC
6448,351721,MBC,104.5,78835,1401,CE,OC
6449,323544,BC,104.5,78836,4964,EE,OC
6450,353119,SC,104.5,78837,1116,EC,OC
6451,289040,BC,104.5,78838,3021,EE,OC
6452,310911,BC,104.5,78840,1409,CS,OC
6453,201040,MBC,104.5,78842,2726,AU,OC
6454,277241,BC,104.5,78845,2764,CE,BC
6455,276037,SCA,104.5,78846,1316,BM,SCA
6456,335858,BCM,104.5,78848,1225,ME,OC
6457,270844,BC,104.5,78852,3831,EE,OC
6458,274901,BC,104.5,78855,3841,CS,OC
6459,342185,MBC,104.5,78856,2609,EC,OC
6460,306569,MBC,104.5,78860,3854,EE,OC
6461,261182,SC,104.5,78862,2711,EC,SC
6462,273488,MBC,104.5,78863,5010,ME,MBC
6463,293497,MBC,104.5,78866,2711,CE,MBC
6464,355138,MBC,104.5,78867,4961,ME,OC
6465,338316,BC,104.5,78869,2707,EE,OC
6466,307523,MBC,104.5,78870,2729,AD,MBC
6467,211495,BC,104.5,78871,5022,EC,BC
6468,344943,SC,104.5,78873,2611,ME,OC
6469,353364,BC,104.5,78875,2772,EC,OC
6470,215708,OC,104.5,78876,2753,EC,OC
6471,277878,MBC,104.5,78877,2710,EC,MBC
6472,203433,SC,104.5,78879,1112,EC,SC
6473,309893,MBC,104.5,78880,2622,CS,MBC
6474,314863,BC,104.5,78881,3786,CS,OC
6475,311400,SCA,104.5,78882,1422,MD,SCA
6476,266290,BCM,104.5,78883,4944,CS,BCM
6477,322273,MBC,104.5,78884,2653,EC,MBC
6478,212914,BC,104.5,78885,2744,CS,OC
6479,326179,SCA,104.5,78887,2620,EE,OC
6480,274324,MBC,104.5,78889,3926,EC,OC
6481,343280,MBC,104.5,78890,5930,CS,OC
6482,281937,SC,104.5,78891,2607,EE,SC
6483,255042,BC,104.5,78892,1414,ME,OC
6484,305322,MBC,104.5,78895,1307,IT,MBC
6485,333140,BC,104.5,78897,3812,CS,OC
6486,356662,SC,104.5,78899,4964,AE,OC
6487,237601,MBC,104.5,78900,2640,CS,OC
6488,239234,SC,104.5,78901,3812,EC,OC
6489,271642,MBC,104.5,78902,1140,IT,MBC
6490,253464,BC,104.5,78908,1120,EI,BC
6491,301862,SC,104.5,78909,3811,EE,OC
6492,325276,BC,104.5,78910,1424,PE,OC
6493,289099,MBC,104.5,78911,3410,EE,OC
6494,240931,BC,104.5,78912,1432,EC,BC
6495,255968,BC,104.5,78913,2772,CS,OC
6496,233642,BC,104.5,78915,4969,EC,OC
6497,244824,BC,104.5,78918,1420,ME,OC
6498,271543,SC,104.5,78920,5,ME,OC
6499,251169,SC,104.5,78921,4959,CE,OC
6500,297338,BC,104.5,78923,2721,CS,BC
6501,260728,BCM,104.5,78924,4994,ME,OC
6502,250046,BC,104.5,78925,1216,ME,OC
6503,236151,BC,104.5,78926,5910,ME,BC
6504,261671,BC,104.5,78927,2708,ME,OC
6505,239400,MBC,104.5,78928,2721,CS,MBC
6506,205859,BC,104.5,78929,1118,RM,BC
6507,321090,OC,104.5,78932,1520,IT,OC
6508,350223,SC,104.5,78934,3817,EC,OC
6509,263981,BC,104.5,78937,4995,CS,OC
6510,323048,BC,104.5,78938,2741,CS,BC
6511,236115,SC,104.5,78941,1304,RM,SC
6512,316221,BC,104.5,78942,4959,EC,BC
6513,202132,BC,104.5,78944,1509,CS,BC
6514,231599,BCM,104.5,78945,4966,ME,OC
6515,258007,BC,104.5,78946,2711,CE,BC
6516,288231,BC,104.5,78948,4965,EE,OC
6517,274065,BC,104.5,78948A,2727,EE,OC
6518,227876,OC,104.5,78949,4969,EC,OC
6519,284057,BC,104.5,78950,4944,CS,BC
6520,228140,OC,104.5,78951,1416,CS,OC
6521,266770,MBC,104.5,78955,4928,EE,OC
6522,240312,BC,104.5,78956,2715,EC,BC
6523,301079,MBC,104.5,78957,2741,EC,OC
6524,291371,BC,104.5,78959,4966,CS,BC
6525,285053,BC,104.5,78962,4980,EC,OC
6526,230018,MBC,104.5,78963,2702,AE,MBC
6527,325130,MBC,104.5,78965,4676,CS,MBC
6528,241710,OC,104.5,78966,2705,ME,OC
6529,347391,SC,104.5,78967,3826,ME,OC
6530,328071,BC,104.5,78968,2648,ME,OC
6531,319741,MBC,104.5,78972,2620,CS,MBC
6532,314821,SC,104.5,78973,2622,CS,SC
6533,350574,BC,104.5,78974,1519,CS,OC
6534,323578,MBC,104.5,78978,2621,ME,OC
6535,344559,MBC,104.5,78979,2659,EC,OC
6536,262777,MBC,104.5,78981,2609,AE,OC
6537,230506,BC,104.5,78983,2726,EC,BC
6538,308025,BC,104.5,78984,2611,CH,OC
6539,248056,BC,104.5,78985,5910,ME,BC
6540,336574,SC,104.5,78987,2709,ME,SC
6541,207809,BC,104.5,78989,2704,CE,OC
6542,301437,MBC,104.5,78990,2630,EC,OC
6543,295527,BC,104.5,78991,4999,CS,OC
6544,244381,OC,104.5,78992,2632,CS,OC
6545,334355,SC,104.5,78995,2628,BM,OC
6546,286835,MBC,104.5,78996,3826,EE,MBC
6547,263669,SC,104.5,78998,3464,CE,SC
6548,252406,BC,104.5,79000,4917,ME,OC
6549,239587,BC,104.5,79002,1140,EC,BC
6550,249854,BC,104.5,79003,1118,RM,BC
6551,351602,SC,104.5,79004,2620,CS,SC
6552,348163,MBC,104.5,79005,1014,CE,OC
6553,218385,MBC,104.5,79006,3805,CS,MBC
6554,322007,MBC,104.5,79008,1304,EI,MBC
6555,311666,SCA,104.5,79011,2341,BM,OC
6556,339759,BC,104.5,79012,2647,CS,OC
6557,244838,BC,104.5,79014,2601,ME,OC
6558,277402,BC,104.5,79019,3830,AD,BC
6559,278093,BCM,104.5,79021,2665,PD,OC
6560,347052,SC,104.5,79024,5,CS,SC
6561,345719,BC,104.5,79025,1013,EC,BC
6562,295257,BC,104.5,79026,2607,TX,BC
6563,281610,BCM,104.5,79027,4999,EC,OC
6564,291399,SC,104.5,79029,3019,EC,OC
6565,348081,MBC,104.5,79035,2734,ME,OC
6566,325775,SC,104.5,79036,2708,BM,SC
6567,303679,BCM,104.25,79040,2741,CS,BCM
6568,284634,MBC,104,79041,1407,CS,OC
6569,203472,MBC,104,79042,2707,CS,MBC
6570,355867,SCA,104,79044,2636,EE,OC
6571,358557,SC,104,79046,2627,EE,OC
6572,237224,BC,104,79047,3795,EC,OC
6573,233596,SC,104,79050,3011,CE,SC
6574,355464,BC,104,79051,4970,CE,OC
6575,353624,MBC,104,79052,2715,BM,MBC
6576,360327,MBC,104,79054,4670,CS,MBC
6577,325315,MBC,104,79057,2611,CS,MBC
6578,341020,MBC,104,79058,2634,CS,MBC
6579,338544,BC,104,79060,2621,IT,OC
6580,320115,MBC,104,79062,2752,IT,OC
6581,224185,BC,104,79063,3843,CE,OC
6582,342705,SC,104,79064,3786,AE,OC
6583,340762,BC,104,79065,2345,ME,OC
6584,264896,BC,104,79067,3021,EE,OC
6585,338458,BCM,104,79068,2611,CS,BCM
6586,274916,SC,104,79069,2764,CS,SC
6587,342164,MBC,104,79070,4931,CS,MBC
6588,291390,BC,104,79071,2329,AD,BC
6589,272941,BC,104,79072,1320,IT,BC
6590,331813,BC,104,79075,5914,CS,OC
6591,313902,MBC,104,79076,3813,IT,OC
6592,297916,MBC,104,79077,3786,MZ,OC
6593,283712,BC,104,79079,2314,AG,BC
6594,359081,BC,104,79080,2609,AG,BC
6595,238990,BC,104,79083,2610,RM,OC
6596,289340,SC,104,79084,4955,CS,SC
6597,244282,BC,104,79086,3810,AD,OC
6598,246888,SC,104,79088,3464,CE,SC
6599,246578,SC,104,79090,3786,EC,OC
6600,296606,BC,104,79091,2652,EE,OC
6601,241457,MBC,104,79092,4978,BT,OC
6602,265313,BC,104,79093,2636,ME,OC
6603,225316,BC,104,79095,2707,CS,BC
6604,200254,BC,104,79096,1452,CE,OC
6605,206344,MBC,104,79098,4959,EC,MBC
6606,286695,MBC,104,79099,2640,CS,OC
6607,324442,BC,104,79101,4678,EE,BC
6608,268484,MBC,104,79102,4965,EC,MBC
6609,211684,SC,104,79104,4960,CE,SC
6610,237911,BC,104,79105,4669,EC,OC
6611,357597,BC,104,79106,3829,EC,OC
6612,213049,BC,104,79108,1427,FT,OC
6613,284656,BCM,104,79110,3464,CE,BCM
6614,315905,SC,104,79112,2610,MD,OC
6615,258085,BCM,104,79113,3801,EE,OC
6616,303588,BC,104,79118,4670,CE,OC
6617,236628,BC,104,79119,4944,CE,OC
6618,216571,SC,104,79121,1216,CS,SC
6619,328875,MBC,104,79122,3805,ME,OC
6620,313373,BC,104,79125,2708,AG,BC
6621,355502,MBC,104,79126,3466,EC,OC
6622,218779,MBC,104,79127,1114,CS,MBC
6623,323414,BC,104,79128,1303,IT,BC
6624,334771,BC,104,79129,2650,CS,BC
6625,217759,BCM,104,79131,4955,EE,OC
6626,275251,BC,104,79132,2601,BT,BC
6627,307531,MBC,104,79133,3810,EE,OC
6628,301661,MBC,104,79134,1207,RM,OC
6629,354317,BC,104,79135,3459,CS,OC
6630,303658,BC,104,79136,2617,CE,OC
6631,333125,BC,104,79137,3454,CS,OC
6632,262721,BC,104,79138,2741,ME,OC
6633,287595,MBC,104,79139,3801,EC,MBC
6634,329448,BC,104,79140,2661,CS,BC
6635,262928,SC,104,79141,5009,EE,SC
6636,342817,BC,104,79143,1303,IT,BC
6637,348621,MBC,104,79144,1452,CS,MBC
6638,262783,MBC,104,79145,2767,EE,OC
6639,268668,SC,104,79146,2744,IT,SC
6640,306693,BCM,104,79147,1505,CS,BCM
6641,347108,SC,104,79149,5502,EC,OC
6642,323110,MBC,104,79150,5,CS,MBC
6643,241672,BC,104,79153,1413,AD,OC
6644,297985,BC,104,79155,4670,CE,OC
6645,251751,BC,104,79156,2601,EC,BC
6646,302334,BC,104,79157,5703,CS,OC
6647,208793,BC,104,79158,4669,CS,OC
6648,306119,BC,104,79160,3812,IT,OC
6649,236830,MBC,104,79161,4917,ME,OC
6650,204785,BCM,104,79162,2734,SB,BCM
6651,254188,BC,104,79163,5530,EC,BC
6652,210402,SC,104,79165,1216,EC,SC
6653,321502,MBC,104,79166,2614,CS,OC
6654,325995,BC,104,79167,2727,ME,OC
6655,299289,BC,104,79168,2369,ME,BC
6656,220859,SC,104,79170,1306,CS,SC
6657,269531,MBC,104,79171,1420,CS,MBC
6658,327018,BC,104,79172,2357,IT,BC
6659,251977,BC,104,79174,4864,EC,BC
6660,311513,MBC,104,79175,3011,CE,MBC
6661,322770,SC,104,79176,1516,ME,SC
6662,274991,SC,104,79179,3805,IT,SC
6663,338876,BCM,104,79180,2622,EC,BCM
6664,316046,BC,104,79181,4995,CS,OC
6665,354986,MBC,104,79182,3805,EC,OC
6666,345943,MBC,104,79184,2609,CS,MBC
6667,282484,MBC,104,79185,3016,CS,MBC
6668,262630,BC,104,79187,4672,EE,OC
6669,351414,SC,104,79189,2610,CS,SC
6670,347727,SCA,104,79191,2716,BM,SC
6671,336216,BC,104,79193,4944,CS,BC
6672,314571,MBC,104,79194,2611,CS,MBC
6673,324467,SC,104,79195,3833,CS,SC
6674,312079,BC,104,79196,4972,CS,BC
6675,358988,SC,104,79197,4943,AE,OC
6676,294585,SC,104,79198,3011,PH,SC
6677,279171,SC,104,79199,2611,CY,SC
6678,214547,BC,104,79200,2711,CE,BC
6679,204884,SC,104,79202,1419,CB,SC
6680,295549,SC,104,79205,2702,AG,SC
6681,310882,SC,104,79206,1311,CS,SC
6682,269937,MBC,104,79207,3018,EC,OC
6683,347768,MBC,104,79208,2620,TS,MBC
6684,332715,BC,104,79211,2328,EC,BC
6685,345428,SCA,104,79214,2623,IT,OC
6686,205559,BC,104,79216,2708,MZ,BC
6687,334751,SC,104,79219,3811,EE,OC
6688,242694,BC,104,79220,2762,CS,BC
6689,254360,MBC,104,79221,2727,CS,MBC
6690,324365,BC,104,79223,4972,CS,BC
6691,240893,BC,104,79225,2601,EC,BC
6692,262194,MBC,104,79227,1401,ME,OC
6693,270496,SC,104,79228,2735,CS,SC
6694,338007,MBC,104,79230,4978,BM,OC
6695,352811,SCA,104,79233,2642,CS,SCA
6696,229612,BC,104,79234,2764,CH,BC
6697,236158,BC,104,79235,2764,CE,BC
6698,271679,MBC,104,79236,2702,TX,MBC
6699,267337,BC,104,79238,3812,CE,OC
6700,357574,SC,104,79239,1525,CS,OC
6701,302131,MBC,104,79240A,2607,TX,MBC
6702,282668,SC,104,79241,1120,CS,SC
6703,219053,BC,104,79243,2329,AD,BC
6704,347998,MBC,104,79244,2610,BM,MBC
6705,208346,BC,104,79245,1149,EC,BC
6706,360444,SC,104,79249,5,IT,SC
6707,216419,BCM,104,79250,3810,CS,OC
6708,257403,BCM,104,79252,2734,EC,OC
6709,209931,BC,104,79253,2734,SB,BC
6710,246811,SCA,104,79254,2650,EC,OC
6711,237725,BC,104,79257,1505,IT,OC
6712,238625,BC,104,79258,2763,EC,OC
6713,347299,MBC,104,79260,1226,EC,OC
6714,353171,BC,104,79261,4675,ME,OC
6715,230792,BC,104,79262,1110,CS,BC
6716,353509,BC,104,79263,1452,EC,OC
6717,360686,MBC,104,79266,3845,CS,OC
6718,348579,MBC,104,79267,1412,EE,OC
6719,278486,SC,104,79268,3805,IT,SC
6720,330369,SC,104,79269,2610,IT,SC
6721,298513,MBC,104,79270,1412,CS,MBC
6722,296396,BC,104,79272,2349,RM,OC
6723,255950,MBC,104,79274,1128,EC,MBC
6724,336313,SC,104,79276,1316,CS,SC
6725,237626,BC,104,79278,3801,EE,BC
6726,333766,MBC,104,79279,2665,ME,OC
6727,321517,ST,104,79280,2005,IB,ST
6728,353046,MBC,104,79281,3825,CS,OC
6729,281834,BC,104,79283,1210,EE,BC
6730,272190,BC,104,79285,2750,AE,BC
6731,289091,SC,104,79288,1516,ME,SC
6732,263487,SC,104,79292,3011,PH,SC
6733,328807,BC,104,79293,2357,CS,BC
6734,285780,SC,104,79295,5703,EC,OC
6735,241285,BC,104,79297,1504,CS,BC
6736,225292,OC,104,79298,2755,CS,OC
6737,341026,MBC,104,79299,2609,CY,MBC
6738,236610,MBC,104,79300,5536,ME,OC
6739,239348,MBC,104,79302,2620,EE,OC
6740,286019,BC,104,79303,5865,CS,BC
6741,220551,MBC,104,79304,1408,EC,OC
6742,310045,BC,104,79306,3018,EE,OC
6743,308115,SCA,104,79307,2707,IT,SCA
6744,270442,MBC,104,79308,1237,CS,MBC
6745,256033,BC,104,79309,1218,CS,OC
6746,250607,MBC,104,79310,2736,BM,MBC
6747,291784,BC,104,79312,1516,ME,BC
6748,348760,ST,104,79313,2338,CS,OC
6749,334874,MBC,104,79314,2611,BM,MBC
6750,307835,MBC,104,79315,2610,EE,OC
6751,251780,BC,104,79317,5009,CE,BC
6752,298626,BC,104,79319,1509,CS,BC
6753,263879,BC,104,79320,3410,EC,OC
6754,297650,SC,104,79321,2611,CS,SC
6755,276259,SC,104,79323,2705,IT,OC
6756,303348,BC,104,79324,2717,CS,OC
6757,320151,MBC,104,79326,5,AM,MBC
6758,312360,BCM,104,79330,2607,TX,BCM
6759,266569,BC,104,79331,2736,EE,OC
6760,301320,BC,104,79332,2752,EC,OC
6761,292259,SC,104,79333,1517,CS,OC
6762,324639,SCA,104,79334,2659,BM,OC
6763,353622,BC,104,79335,1436,ME,OC
6764,282169,BC,104,79336,3803,IT,BC
6765,314177,SC,104,79337,1441,ME,OC
6766,357638,SC,104,79338,3849,CS,OC
6767,260175,BC,104,79340,1114,EC,BC
6768,333042,MBC,104,79343,4960,CE,MBC
6769,293712,SCA,104,79346,1516,CE,SCA
