S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
3969,203594,BC,165.5,18509,2,TX,BC
3970,236645,SC,165.5,18511,1219,CS,SC
3971,334337,BC,165.5,18513,2618,FT,OC
3972,223753,BC,165.5,18514,3011,BT,BC
3973,222977,BC,165.5,18515,4974,EC,BC
3974,241955,BC,165.5,18516,1211,BT,BC
3975,309849,BC,165.5,18517,2653,CS,OC
3976,211239,SC,165.5,18518,2712,EC,SC
3977,274299,SC,165.5,18521,2007,IM,SC
3978,201936,MBC,165.5,18527,2719,CS,MBC
3979,212232,OC,165.5,18529,4944,CS,OC
3980,324184,BC,165.5,18530,2025,EE,BC
3981,211791,BC,165.5,18533,2615,ME,BC
3982,246298,BC,165.5,18535,1422,CS,BC
3983,211024,BC,165.5,18538,2615,CE,OC
3984,213494,BC,165.5,18540,2650,CS,OC
3985,222043,BC,165.5,18542,5986,CS,BC
3986,282217,BCM,165.5,18545,2711,CE,OC
3987,225174,BC,165.5,18546,4960,EE,OC
3988,244825,MBC,165.5,18547,1317,EC,MBC
3989,211054,MBC,165.5,18548,1399,EC,MBC
3990,259697,BC,165.5,18549,2622,CS,OC
3991,301783,BC,165.5,18550,2,CR,BC
3992,239299,MBC,165.5,18552,2711,CS,MBC
3993,251532,BC,165.5,18553,2615,MT,BC
3994,250030,BC,165.5,18554,3701,EC,OC
3995,346545,BC,165.5,18555,2603,CS,BC
3996,348479,BC,165.5,18556,1112,EC,OC
3997,349450,BC,165.5,18557,3011,BT,BC
3998,304331,BC,165.5,18560,2618,IT,OC
3999,352652,BC,165.5,18561,1211,FD,OC
4000,293293,SC,165.5,18562,2006,IM,SC
4001,213826,BC,165.5,18564,1211,BT,BC
4002,216398,BC,165.5,18566,2702,IT,BC
4003,200597,BC,165.5,18567,1324,CS,OC
4004,223871,BC,165.5,18568,1317,IT,BC
4005,246979,MBC,165.5,18569,4960,CS,MBC
4006,256232,MBC,165.5,18570,2711,EC,MBC
4007,286152,BC,165.5,18573,2710,AD,OC
4008,210337,BC,165.5,18575,2719,CS,BC
4009,205510,BC,165.5,18577,2719,CS,BC
4010,228459,BC,165.5,18578,1210,AD,BC
4011,295680,BC,165.5,18579,1120,CS,OC
4012,208229,BC,165.5,18580,1419,CB,OC
4013,201871,BC,165.5,18586,2,LE,BC
4014,249886,MBC,165.5,18587,1399,CS,MBC
4015,338223,BC,165.5,18588,4944,CE,OC
4016,326269,BC,165.5,18589,1422,CY,OC
4017,324701,MBC,165.5,18590,2718,EC,MBC
4018,240306,MBC,165.5,18593,2712,AE,MBC
4019,289966,BC,165.5,18594,4960,EC,BC
4020,292707,BC,165.5,18595,4962,CS,OC
4021,206545,BC,165.5,18596,2702,EC,BC
4022,301008,BC,165.5,18600,2608,EE,OC
4023,202446,OC,165.5,18601,1112,EC,OC
4024,213923,MBC,165.5,18602,1419,EC,MBC
4025,240148,BC,165.5,18603,3920,CS,OC
4026,220378,OC,165.5,18605,3819,CS,OC
4027,323227,BC,165.5,18606,1219,CH,BC
4028,290275,MBC,165.5,18608,2,TX,MBC
4029,298289,BC,165.5,18610,1422,EE,OC
4030,344992,MBC,165.5,18611,2025,ME,OC
4031,273737,BC,165.5,18615,2618,CS,OC
4032,297877,BC,165.5,18616,2702,BT,OC
4033,276930,MBC,165.5,18618,2608,CS,OC
4034,226193,MBC,165.5,18619,1210,IT,OC
4035,287823,BC,165.5,18620,1211,BM,BC
4036,247224,BC,165.5,18625,4960,EC,BC
4037,233021,BC,165.5,18627,2711,EE,OC
4038,260607,BC,165.5,18628,2603,CS,BC
4039,338941,SC,165.5,18629,2615,EE,SC
4040,314860,BC,165.5,18630,2612,EE,OC
4041,302745,MBC,165.5,18632,2702,CS,MBC
4042,277872,BC,165.5,18635,1219,CE,OC
4043,274134,BC,165.5,18636,4960,EC,BC
4044,240939,BC,165.5,18637,2711,CH,OC
4045,322787,SC,165.5,18639,2006,ES,SC
4046,235521,BC,165.5,18642,1211,EE,OC
4047,257194,BC,165.5,18643,2739,CS,OC
4048,247658,BC,165.5,18644,2615,MT,BC
4049,334163,MBC,165.5,18646,2615,CE,OC
4050,275802,BC,165.5,18647,4960,IT,BC
4051,249690,BC,165.5,18649,2711,FD,BC
4052,253960,BC,165.5,18651,1211,BT,BC
4053,248468,BC,165.5,18652,2702,IT,BC
4054,321464,BC,165.5,18654,1399,CB,BC
4055,232569,MBC,165.5,18655,2712,MZ,MBC
4056,221102,BC,165.5,18656,1422,AD,OC
4057,277440,BC,165.5,18659,4680,CS,OC
4058,318885,MBC,165.5,18661,1399,AD,MBC
4059,237941,BC,165.5,18662,2702,CB,OC
4060,222852,BC,165.5,18663,5986,IT,OC
4061,303559,BC,165.5,18665,4974,EC,BC
4062,251654,MBC,165.5,18669,1317,BT,MBC
4063,284159,SC,165.5,18670,5008,CE,SC
4064,200507,BC,165.5,18671,2603,EC,OC
4065,327931,BC,165.5,18672,4962,CS,OC
4066,203045,BC,165.5,18674,4960,EC,BC
4067,277781,MBC,165.5,18676,1413,CS,OC
4068,269838,BC,165.5,18679,2723,IT,OC
4069,235761,BC,165.5,18680,2718,MZ,OC
4070,302137,BC,165.5,18681,4974,EE,BC
4071,212891,OC,165.5,18682,1450,EE,OC
4072,200331,BC,165.5,18683,4960,EC,BC
4073,252717,BC,165.5,18686,1216,CS,OC
4074,267991,BC,165.5,18688,2618,CS,OC
4075,271868,SC,165.5,18689,1399,EC,SC
4076,235624,BC,165.5,18690,2702,EC,BC
4077,254871,MBC,165.5,18692,2722,CS,MBC
4078,214530,BC,165.5,18693,3826,EC,OC
4079,236380,BC,165.5,18695,2702,IT,BC
4080,313458,BC,165.5,18696,2715,BM,OC
4081,309333,BC,165.5,18697,1210,CS,BC
4082,239678,BC,165.5,18698,1112,CS,BC
4083,263485,BC,165.5,18704,4955,CS,OC
4084,261709,BC,165.5,18706,1321,MN,BC
4085,213395,BC,165.5,18708,1128,AD,OC
4086,201143,MBC,165.5,18709,1219,BT,MBC
4087,270899,BC,165.5,18714,1112,CS,BC
4088,284317,MBC,165.5,18715,4680,EC,OC
4089,236626,BC,165.5,18716,2710,CS,OC
4090,244142,MBC,165.5,18718,1450,EC,MBC
4091,254183,BC,165.5,18720,1317,EE,OC
4092,271129,BC,165.5,18721,3819,CS,OC
4093,216938,BC,165.5,18723,2702,IT,BC
4094,258378,SC,165.5,18724,2006,MS,SC
4095,229959,BC,165.5,18727,2750,CS,OC
4096,223004,SCA,165.5,18728,1,IM,SCA
4097,284794,BC,165.5,18730,2712,ME,BC
4098,262167,MBC,165.5,18732,1216,CS,OC
4099,360388,SC,165.5,18734,1516,EE,OC
4100,219573,BC,165.5,18736,2722,IT,OC
4101,253576,SC,165.5,18739,2,PM,SC
4102,342970,MBC,165.5,18740,2719,CS,MBC
4103,260301,BC,165.5,18741,1419,EC,BC
4104,200155,MBC,165.5,18744,2005,CE,MBC
4105,230144,MBC,165.5,18745,5008,CN,MBC
4106,244201,OC,165.5,18746,4962,EC,OC
4107,352528,BCM,165.5,18747,1505,ME,OC
4108,332400,BC,165.5,18748,2,CR,BC
4109,315240,SC,165.5,18750,2007,CM,SC
4110,231485,SC,165.5,18751,2,PP,SC
4111,235968,BC,165.5,18755,5901,EE,BC
4112,200108,BC,165.5,18757,2702,AG,BC
4113,314574,BC,165.5,18759,5910,BM,OC
4114,324274,ST,165.5,18760,1,EM,ST
4115,345907,SC,165.5,18763,2710,EC,OC
4116,242074,MBC,165.5,18764,5,IT,OC
4117,213032,MBC,165.5,18767,1304,AU,OC
4118,305484,BC,165.5,18768,4960,AD,OC
4119,313878,ST,165.5,18770,1,BY,ST
4120,232935,MBC,165.5,18772,3011,EC,OC
4121,275147,MBC,165.5,18773,5910,BM,OC
4122,232571,BC,165.5,18775,2719,CS,BC
4123,335556,BC,165.5,18780,4974,CE,OC
4124,239311,MBC,165.5,18781,1219,AU,OC
4125,328756,SC,165.5,18783,2006,CE,SC
4126,294243,BC,165.5,18789,4933,CS,OC
4127,348592,BC,165.5,18793,2005,PR,BC
4128,222697,BCM,165.5,18794,1118,CS,OC
4129,250943,BC,165.33333,18798,2005,PR,BC
4130,253998,SC,165.25,18802,2006,BY,SC
4131,218544,BC,165,18804,2722,IT,OC
4132,304520,ST,165,18805,2006,IM,ST
4133,210152,MBC,165,18807,2618,ME,OC
4134,278437,BC,165,18808,2006,TT,BC
4135,210012,BC,165,18809,1399,EC,BC
4136,219697,BC,165,18810,4960,EC,BC
4137,274363,BC,165,18813,1516,CS,BC
4138,290172,SC,165,18815,2007,EE,SC
4139,239920,BCM,165,18816,2712,BT,BCM
4140,219854,SC,165,18818,4,PR,SC
4141,247825,BC,165,18819,1321,PA,BC
4142,268564,BC,165,18820,2615,MT,BC
4143,241426,BC,165,18821,1210,AD,BC
4144,231266,BC,165,18822,5010,CS,BC
4145,202495,BCM,165,18823,1211,AL,BCM
4146,225283,BC,165,18824,4974,EE,BC
4147,267790,OC,165,18826,1419,EE,OC
4148,303737,BC,165,18827,1516,EC,OC
4149,345106,BC,165,18828,2610,CS,OC
4150,254543,MBC,165,18829,2704,CS,OC
4151,307448,BC,165,18830,2620,EC,OC
4152,284340,SCA,165,18831,2005,CS,SCA
4153,200835,BC,165,18832,1304,EC,BC
4154,269783,BC,165,18833,3011,CS,BC
4155,282085,BC,165,18837,1419,EC,BC
4156,261291,BC,165,18838,2719,EC,OC
4157,246507,BC,165,18840,5915,EE,OC
4158,278774,MBC,165,18841,3464,EC,OC
4159,347466,BC,165,18844,1399,BM,BC
4160,201748,BC,165,18846,1120,CS,OC
4161,260958,MBC,165,18847,1321,MN,MBC
4162,254378,BC,165,18850,1120,AD,OC
4163,243256,MBC,165,18852,2711,CS,MBC
4164,200206,BC,165,18853,2702,IT,BC
4165,258774,MBC,165,18854,5901,CE,OC
4166,316392,BC,165,18855,2603,CS,BC
4167,325546,SC,165,18856,1421,EC,OC
4168,286420,BC,165,18857,2723,BM,OC
4169,351827,BC,165,18859,1112,CS,BC
4170,201885,BC,165,18860,2719,CS,BC
4171,300808,BC,165,18861,4678,EC,OC
4172,301408,BC,165,18863,2608,EE,OC
4173,220714,BC,165,18866,1211,ME,OC
4174,223818,BC,165,18867,3011,EC,OC
4175,222068,BC,165,18868,1210,CS,BC
4176,223426,BC,165,18869,2702,EC,BC
4177,235244,MBC,165,18870,1309,CS,MBC
4178,273907,BC,165,18871,1112,IT,OC
4179,213794,BC,165,18872,2719,IT,OC
4180,248565,MBC,165,18873,2702,AG,MBC
4181,204593,BC,165,18875,2719,AD,OC
4182,231502,BC,165,18876,1210,CS,BC
4183,244920,BC,165,18877,3465,CS,BC
4184,232760,BC,165,18879,5901,EE,BC
4185,289234,OC,165,18882,1216,BM,OC
4186,310198,BC,165,18883,1520,EC,OC
4187,201043,BC,165,18886,2719,EC,OC
4188,253596,BC,165,18888,1520,EC,OC
4189,249018,BC,165,18890,2719,BM,BC
4190,227149,BC,165,18892,2719,IT,OC
4191,200391,OC,165,18895,2719,EC,OC
4192,283137,BC,165,18896,1304,EC,BC
4193,243790,MBC,165,18899,2719,CS,MBC
4194,232824,BC,165,18900,2722,IT,OC
4195,213636,BC,165,18901,2615,MT,BC
4196,324186,MBC,165,18905,1399,BM,MBC
4197,298315,BC,165,18907,1422,CS,BC
4198,242795,BC,165,18908,2608,EC,OC
4199,286761,MBC,165,18909,2710,ME,OC
4200,203866,MBC,165,18910,2718,EC,MBC
4201,229702,MBC,165,18911,4974,CS,MBC
4202,327325,BC,165,18912,5009,CS,OC
4203,236503,BC,165,18913,2710,EE,OC
4204,347568,SCA,165,18914,2707,AG,OC
4205,292717,MBC,165,18915,3465,EE,OC
4206,253724,OC,165,18916,1128,CS,OC
4207,223380,OC,165,18918,4960,AD,OC
4208,201986,BC,165,18919,4960,IT,BC
4209,318934,BC,165,18921,5910,CS,OC
4210,202904,BC,165,18924,2329,BT,OC
4211,219193,MBC,165,18926,2702,CS,MBC
4212,283976,MBC,165,18927,2702,AD,MBC
4213,269410,BC,165,18930,1210,CS,BC
4214,327999,BC,165,18931,1211,ME,OC
4215,352791,MBC,165,18932,1210,CS,MBC
4216,274567,MBC,165,18933,5008,CN,MBC
4217,318721,BC,165,18934,4946,EC,OC
4218,287677,BC,165,18936,1210,IT,OC
4219,313421,MBC,165,18937,4974,CE,OC
4220,240869,OC,165,18938,2618,CS,OC
4221,344902,BC,165,18940,4971,CS,OC
4222,205795,BC,165,18942,2718,MZ,OC
4223,260904,BC,165,18943,2702,CB,OC
4224,357506,BC,165,18945,2,LE,BC
4225,202336,MBC,165,18949,2653,CS,OC
4226,291349,MBC,165,18950,2702,CS,MBC
4227,262543,OC,165,18951,1128,CS,OC
4228,214682,BC,165,18952,2702,EC,BC
4229,263484,BC,165,18953,2739,EC,OC
4230,293882,BC,165,18954,2622,BT,OC
4231,224610,MBC,165,18957,2718,IT,MBC
4232,206383,BC,165,18964,1399,ME,OC
4233,226740,BC,165,18965,5986,IT,OC
4234,253306,BC,165,18966,2025,ME,OC
4235,226222,BC,165,18967,1211,BT,BC
4236,272423,BCM,165,18969,2005,PR,BCM
4237,238972,BC,165,18970,2702,EC,BC
4238,266501,BC,165,18973,2719,IT,OC
4239,211089,BC,165,18974,2719,AD,BC
4240,233058,BC,165,18977,2719,IT,OC
4241,276518,MBC,165,18979,5009,EE,OC
4242,276463,BC,165,18980,1419,EC,BC
4243,231002,BC,165,18981,2615,ME,BC
4244,281172,BC,165,18982,2709,EE,OC
4245,235529,BC,165,18983,1,XM,BC
4246,229777,MBC,165,18985,3465,ME,OC
4247,289110,BC,165,18986,4993,BM,OC
4248,213607,BC,165,18989,1399,MZ,BC
4249,342052,MBC,165,18995,2,TX,MBC
4250,244258,MBC,165,18997,5008,MG,MBC
4251,242642,BC,165,18998,3011,BT,BC
4252,253759,BC,165,18999,1399,EC,BC
4253,294810,BC,165,19000,2712,ME,BC
4254,315272,MBC,165,19001,2025,EC,MBC
4255,224512,BC,165,19003,2719,EC,OC
4256,332085,BC,165,19004,1123,EC,OC
4257,212011,BC,165,19008,1304,EC,BC
4258,241368,BCM,165,19009,3826,EC,OC
4259,275997,BC,165,19011,2719,IT,OC
4260,291027,BC,165,19012,2712,ME,BC
4261,323659,MBC,165,19013,1211,BM,MBC
4262,205609,BC,165,19015,2,LE,BC
4263,223371,BC,165,19017,1112,IT,OC
4264,323497,BC,165,19018,3011,BT,BC
4265,240222,MBC,165,19019,2610,IT,OC
4266,268471,BC,165,19020,2723,BM,OC
4267,201818,MBC,165,19024,1304,CS,MBC
4268,202023,BC,165,19025,1120,EC,OC
4269,236537,BC,165,19028,2615,MT,BC
4270,252261,BC,165,19029,2711,EE,OC
4271,254021,MBC,165,19030,2622,EC,OC
4272,211052,BC,165,19033,1422,CS,BC
4273,274120,BC,165,19034,2708,CS,OC
4274,265154,BC,165,19035,2702,EC,BC
4275,238247,BC,165,19037,3819,CS,OC
4276,253365,BC,165,19039,1419,EC,BC
4277,317258,BC,165,19040,2615,MT,BC
4278,304981,MBC,165,19041,1219,CH,MBC
4279,319071,BC,165,19042,1137,EC,OC
4280,232515,MBC,165,19043,4960,AD,OC
4281,279926,BC,165,19047,2615,ME,BC
4282,266279,BC,165,19048,2601,CS,OC
4283,350312,BC,165,19050,2,CR,BC
4284,249542,BC,165,19051,2711,FD,BC
4285,220418,BC,165,19052,1399,EC,BC
4286,275320,SC,165,19055,1315,BM,SC
4287,200156,MBC,165,19057,2718,CE,OC
4288,258450,BC,165,19058,2025,EE,BC
4289,219386,BC,165,19059,2715,IT,OC
4290,216659,SC,165,19060,1219,CS,SC
4291,308793,BC,165,19061,1210,AD,BC
4292,265142,BC,165,19062,2712,CE,OC
4293,353085,MBC,165,19063,5901,EE,MBC
4294,201246,BC,165,19064,2719,EC,OC
4295,295225,SC,165,19066,4974,CE,OC
4296,334301,BC,165,19067,2712,CE,OC
4297,309231,MBC,165,19068,2,LE,MBC
4298,264826,MBC,165,19072,2718,IT,MBC
4299,285193,MBC,165,19074,3464,EC,OC
4300,231403,MBC,165,19077,2711,EC,MBC
4301,228832,MBC,165,19078,1211,BT,MBC
4302,241008,BC,165,19079,2719,EC,OC
4303,304763,SC,165,19080,2,CL,SC
4304,292291,BC,165,19083,1112,IT,BC
4305,222962,BC,165,19085,1304,EC,BC
4306,345604,BC,165,19087,1307,CS,OC
4307,303393,SC,165,19090,2750,AG,OC
4308,200319,SC,165,19093,4,AS,SC
4309,218698,BC,165,19102,1399,EC,BC
4310,241568,MBC,165,19106,1113,EC,MBC
4311,231281,OC,165,19110,2722,IT,OC
4312,321828,MBC,165,19112,4960,CS,MBC
4313,294596,BC,165,19113,4974,EC,BC
4314,303381,SC,165,19116,2,CL,SC
4315,268802,SC,165,19123,1317,EC,SC
4316,253651,MBC,165,19124,1419,AD,MBC
4317,236358,BC,165,19126,2719,EI,OC
4318,271075,BC,165,19128,1219,AU,OC
4319,232465,BC,165,19134,2615,MT,BC
4320,275933,BC,165,19138,2706,CS,OC
4321,205667,BC,165,19142,2702,AD,BC
4322,208280,BC,165,19143,4962,CS,OC
4323,204436,BC,165,19145,1304,EC,BC
4324,244710,OC,165,19147,1324,EC,OC
4325,272481,SC,165,19149,2007,ME,SC
4326,260084,MBC,165,19150,2712,CE,MBC
4327,241242,OC,165,19154,2722,IT,OC
4328,205720,BC,165,19155,1120,IT,OC
4329,230651,BC,165,19157,2722,IT,OC
4330,258011,MBC,165,19159,2615,ME,MBC
4331,255233,BC,165,19160,1113,CB,BC
4332,293604,BC,165,19161,5901,EE,BC
4333,289475,MBC,165,19163,1399,AD,MBC
4334,271608,OC,165,19165,1409,BT,OC
4335,303597,SC,164.75,19166,2005,IB,SC
4336,317237,SC,164.75,19168,5901,CE,OC
4337,249077,SC,164.75,19169,2006,CE,SC
4338,216247,BC,164.5,19171,1210,CS,BC
4339,250653,BC,164.5,19173,1399,EC,BC
4340,320198,SC,164.5,19175,2005,EI,SC
4341,269528,BC,164.5,19177,2601,CS,OC
4342,211680,OC,164.5,19181,1304,EE,OC
4343,217797,MBC,164.5,19182,2702,CS,MBC
4344,216555,BC,164.5,19183,1210,CS,BC
4345,228677,BC,164.5,19184,5986,EC,OC
4346,200191,BC,164.5,19185,2735,CS,OC
4347,297420,BC,164.5,19187,2704,CS,OC
4348,238436,BC,164.5,19188,2739,CS,OC
4349,254806,BC,164.5,19190,2719,EC,OC
4350,212004,BCM,164.5,19192,2704,EC,OC
4351,237927,BC,164.5,19193,2722,IT,OC
4352,214539,BC,164.5,19194,1324,CS,OC
4353,311356,BC,164.5,19195,1301,CE,OC
4354,283410,BC,164.5,19196,2722,IT,OC
4355,204972,OC,164.5,19197,1115,CS,OC
4356,235415,BC,164.5,19198,5901,ME,OC
4357,234819,BC,164.5,19199,1211,RM,OC
4358,245582,BC,164.5,19200,1450,EE,OC
4359,224133,BC,164.5,19202,1120,EE,OC
4360,226865,BC,164.5,19203,4960,EC,BC
4361,282802,BC,164.5,19204,1210,CS,BC
4362,267580,BC,164.5,19206,1399,EC,BC
4363,213828,BC,164.5,19207,2727,CS,OC
4364,258399,OC,164.5,19208,5901,ME,OC
4365,335936,BC,164.5,19209,2722,EC,OC
4366,272121,BC,164.5,19210,2702,EC,BC
4367,203331,BC,164.5,19211,2607,CS,OC
4368,241993,MBC,164.5,19212,2006,MY,MBC
4369,262624,BC,164.5,19215,2723,EC,OC
4370,215011,MBC,164.5,19216,2608,CS,OC
4371,241823,MBC,164.5,19217,2718,EC,MBC
4372,236291,BC,164.5,19218,4680,CS,OC
4373,233518,MBC,164.5,19220,2005,CE,MBC
4374,232113,BC,164.5,19221,2711,EE,OC
4375,211606,BC,164.5,19224,2702,AG,BC
4376,269261,BC,164.5,19225,3803,CS,OC
4377,283250,BC,164.5,19227,2025,EE,BC
4378,310552,MBC,164.5,19229,2622,EC,OC
4379,301702,BC,164.5,19230,2711,EC,BC
4380,236344,BC,164.5,19231,1321,MN,BC
4381,269288,BC,164.5,19232,2618,CS,OC
4382,253971,OC,164.5,19234,2601,IT,OC
4383,285950,MBC,164.5,19235,1399,CS,MBC
4384,253166,BC,164.5,19236,4960,EC,BC
4385,235861,BC,164.5,19239,1210,EC,OC
4386,270497,BC,164.5,19242,1309,IT,BC
4387,283998,BC,164.5,19243,3760,EC,OC
4388,220880,BCM,164.5,19244,1149,CS,OC
4389,244227,BC,164.5,19250,4962,EC,OC
4390,250805,BC,164.5,19251,1112,EC,OC
4391,288152,BC,164.5,19252,2615,ME,BC
4392,265773,BC,164.5,19253,2702,CB,OC
4393,257572,BC,164.5,19255,2711,EE,OC
4394,259384,BC,164.5,19258,1149,CS,OC
4395,212617,BC,164.5,19260,5986,EC,OC
4396,222235,BC,164.5,19261,5904,CS,OC
4397,221714,BC,164.5,19262,1422,CS,BC
4398,321695,BC,164.5,19263,2601,BT,OC
4399,213485,MBC,164.5,19264,2712,ME,MBC
4400,234953,BC,164.5,19265,5910,EC,OC
4401,341589,BC,164.5,19267,3011,EC,OC
4402,250961,BC,164.5,19268,3011,CS,BC
4403,290454,BC,164.5,19269,2615,MT,BC
4404,239909,BC,164.5,19270,2615,CE,OC
4405,226729,BC,164.5,19271,2739,CS,OC
4406,245070,OC,164.5,19273,4670,EC,OC
4407,312684,MBC,164.5,19274,1399,AD,MBC
4408,217819,SC,164.5,19275,2007,CM,SC
4409,217840,BC,164.5,19276,1149,CS,OC
4410,359553,BC,164.5,19277,1216,AD,OC
4411,345960,SC,164.5,19278,4974,EE,SC
4412,305474,BC,164.5,19281,1432,CS,OC
4413,293018,BC,164.5,19285,1120,CS,OC
4414,349986,MBC,164.5,19286,1123,CS,OC
4415,248957,BC,164.5,19287,2706,CS,OC
4416,332646,MBC,164.5,19288,2006,PS,MBC
4417,341436,BC,164.5,19289,3011,CS,BC
4418,351403,BC,164.5,19291,3011,IT,OC
4419,265448,MBC,164.5,19292,3465,EC,OC
4420,208302,BC,164.5,19293,2710,CS,OC
4421,232622,MBC,164.5,19294,1317,EC,MBC
4422,246530,BC,164.5,19296,1422,CS,BC
4423,317052,MBC,164.5,19301,2,LE,MBC
4424,235676,MBC,164.5,19302,2719,CS,MBC
4425,200609,BC,164.5,19304,5910,IT,OC
4426,200081,BC,164.5,19305,1149,CS,OC
4427,226237,BC,164.5,19306,2711,EC,BC
4428,239428,MBC,164.5,19307,2005,CE,MBC
4429,218084,BC,164.5,19308,2764,CS,OC
4430,259516,BC,164.5,19309,4974,EC,BC
4431,205146,BC,164.5,19310,2702,EC,BC
4432,229898,BC,164.5,19311,2722,IT,OC
4433,300606,MBC,164.5,19312,2711,CS,MBC
4434,343142,MBC,164.5,19313,2,LE,MBC
4435,245801,MBC,164.5,19314,2006,MY,MBC
4436,278769,BC,164.5,19316,1210,CS,BC
4437,280607,BC,164.5,19318,4960,EE,OC
4438,309352,MBC,164.5,19319,1309,CS,MBC
4439,272221,BC,164.5,19321,2608,EE,OC
4440,305253,MBC,164.5,19323,1211,IT,MBC
4441,309936,BC,164.5,19324,2723,CS,OC
4442,217605,BC,164.5,19327,2711,MZ,OC
4443,230152,MBC,164.5,19328,5901,EE,MBC
4444,222646,BC,164.5,19330,4960,EC,BC
4445,218218,MBC,164.5,19331,2025,EC,MBC
4446,281119,BC,164.5,19332,1112,IT,BC
4447,221707,MBC,164.5,19333,2710,CS,OC
4448,209094,BC,164.5,19335,1113,CB,BC
4449,245250,BC,164.5,19339,2702,BM,OC
4450,266449,MBC,164.5,19340,2615,MT,MBC
4451,245426,SC,164.5,19341,1219,CS,SC
4452,248061,BC,164.5,19342,1399,CB,BC
4453,239612,MBC,164.5,19343,1219,ME,MBC
4454,327840,OC,164.5,19344,4972,CS,OC
4455,261644,ST,164.5,19345,2006,EC,ST
4456,204256,BC,164.5,19346,1211,EE,OC
4457,334975,BC,164.5,19348,1122,CH,OC
4458,212278,BC,164.5,19349,1211,BT,BC
4459,314025,MBC,164.5,19351,3465,EC,OC
4460,212733,BC,164.5,19352,2711,MZ,OC
4461,249732,MBC,164.5,19353,5008,MG,MBC
4462,221177,BC,164.5,19356,2,CR,BC
4463,253603,MBC,164.5,19360,1211,EC,MBC
4464,332920,MBC,164.5,19362,1211,IT,MBC
4465,200404,BC,164.5,19364,2622,CH,OC
4466,224522,BC,164.5,19366,2722,IT,OC
4467,285899,BC,164.5,19367,2611,AG,OC
4468,225139,MBC,164.5,19368,2734,CS,OC
4469,329406,BC,164.5,19369,5901,EE,BC
4470,217878,BC,164.5,19372,5901,CE,BC
4471,306793,MBC,164.5,19373,1419,EC,MBC
4472,219290,BC,164.5,19374,2764,AD,OC
4473,222481,MBC,164.5,19375,1304,AD,MBC
4474,309763,MBC,164.5,19377,1399,MZ,MBC
4475,333656,MBC,164.5,19379,2752,EC,OC
4476,254034,BC,164.5,19381,1,XC,BC
4477,243780,MBC,164.5,19382,2718,CJ,MBC
4478,316707,BC,164.5,19384,4960,EE,OC
4479,210118,BCM,164.5,19386,2708,BM,OC
4480,300994,BC,164.5,19387,2722,EE,OC
4481,246729,BC,164.5,19388,3011,CS,BC
4482,200618,BC,164.5,19389,3819,CS,OC
4483,216392,BC,164.5,19390,2719,EC,OC
4484,332930,BC,164.5,19391,2622,IT,OC
4485,259873,BC,164.5,19395,1419,EC,BC
4486,257417,BC,164.5,19396,2702,EC,BC
4487,304352,BC,164.5,19399,2025,EE,BC
4488,215908,MBC,164.5,19400,2719,AD,MBC
4489,232648,SC,164.5,19403,5008,CM,SC
4490,216513,BC,164.5,19404,2722,EC,OC
4491,230095,OC,164.5,19405,5910,ME,OC
4492,225556,MBC,164.5,19407,2764,BM,OC
4493,242581,BC,164.5,19408,5986,EE,OC
4494,221572,BC,164.5,19409,2702,EC,BC
4495,218034,BCM,164.5,19412,3814,EC,OC
4496,274963,BC,164.5,19415,5910,CE,OC
4497,309537,MBC,164.5,19416,2005,PR,MBC
4498,213705,MBC,164.5,19417,2,TX,MBC
4499,268844,OC,164.5,19420,5986,EC,OC
4500,322497,MBC,164.5,19421,5910,BM,OC
4501,218506,MBC,164.5,19422,2718,EE,MBC
4502,223921,OC,164.5,19423,2708,AE,OC
4503,347640,MBC,164.5,19425,2718,CJ,MBC
4504,252436,BC,164.5,19427,1324,CS,OC
4505,292105,BC,164.5,19429,2706,CS,OC
4506,228609,BC,164.5,19432,1324,CO,OC
4507,270706,BC,164.5,19433,1120,EC,OC
4508,204495,BC,164.5,19434,2719,IT,OC
4509,212863,BC,164.5,19435,1304,EC,BC
4510,248552,OC,164.5,19436,1210,IT,OC
4511,264512,BC,164.5,19437,1399,EC,BC
4512,343839,OC,164.5,19438,1399,EE,OC
4513,325109,BC,164.5,19439,1122,BT,OC
4514,319069,BC,164.5,19449,2719,EC,OC
4515,255614,MBC,164.5,19450,1120,CS,OC
4516,272974,SC,164.5,19455,2615,EC,SC
4517,215597,BC,164.5,19457,2620,EC,OC
4518,227146,OC,164.5,19459,1112,EC,OC
4519,231013,MBC,164.5,19461,2718,EC,MBC
4520,276854,OC,164.5,19462,1113,ME,OC
4521,276875,BC,164.5,19463,5901,EE,BC
4522,282550,BC,164.5,19465,5910,CS,OC
4523,253000,BC,164.5,19466,4974,EC,BC
4524,344095,BC,164.5,19469,4974,CE,OC
4525,246424,BCM,164.5,19470,5901,EE,BCM
4526,266871,BC,164.5,19471,4960,IT,BC
4527,304321,MBC,164.5,19472,2613,EE,OC
4528,212111,MBC,164.5,19474,2711,IT,MBC
4529,214601,MBC,164.5,19475,5009,EC,OC
4530,271168,BC,164.5,19477,2739,CS,OC
4531,209113,BC,164.5,19480,1419,EC,BC
4532,285340,SC,164.5,19492,2377,EE,SC
