S NO,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
5864,9465,179.0,1311,AE,OC
5865,9470,179.0,5901,CS,BC
5866,9472,179.0,2718,CJ,OC
5867,9474,179.0,2711,CS,OC
5868,9475,179.0,1309,IT,OC
5869,9476,179.0,1113,CS,BC
5870,9479,179.0,5008,EM,MBC
5871,9481,179.0,2622,CS,OC
5872,9482,179.0,2712,EE,BC
5873,9483,179.0,1113,AD,OC
5874,9484,179.0,2718,AD,OC
5875,9485,179.0,2006,PR,BC
5876,9486,179.0,2,PM,BC
5877,9487,179.0,2005,IB,OC
5878,9491,179.0,2006,MT,BC
5879,9494,179.0,1210,CS,OC
5880,9495,179.0,5008,ME,MBC
5881,9497,179.0,2702,BM,OC
5882,9498,179.0,1,XM,OC
5883,9499,179.0,5008,IM,MBC
5884,9502,179.0,5008,CE,MBC
5885,9503,179.0,2718,EC,OC
5886,9505,179.0,2712,EE,BCM
5887,9506,179.0,2006,ES,MBC
5888,9507,179.0,2712,SE,BC
5889,9512,179.0,1317,BT,OC
5890,9514,179.0,1450,EC,BC
5891,9515,179.0,1450,IT,OC
5892,9516,179.0,2718,IT,BC
5893,9519,179.0,1,GI,ST
5894,9520,179.0,1419,EC,OC
5895,9521,179.0,1219,EC,MBC
5896,9522,179.0,2718,IT,BC
5897,9526,179.0,2718,AD,OC
5898,9527,179.0,2,PP,OC
5899,9528,179.0,2,CL,MBC
5900,9530,179.0,4,EM,SC
5901,9532,179.0,2,CL,MBC
5902,9533,179.0,2718,EC,OC
5903,9535,179.0,1219,IT,MBC
5904,9537,179.0,1211,IT,OC
5905,9538,179.0,2718,IT,BC
5906,9540,179.0,4974,CS,OC
5907,9541,179.0,1219,EE,BC
5908,9542,179.0,1317,EC,OC
5909,9543,179.0,2712,ME,OC
5910,9544,179.0,2711,CS,OC
5911,9546,179.0,1399,BM,OC
5912,9547,179.0,2718,EC,OC
5913,9549,179.0,2006,IY,MBC
5914,9550,179.0,2711,FD,OC
5915,9554,179.0,1219,IT,MBC
5916,9556,179.0,2006,AS,BC
5917,9557,179.0,4,IM,SC
5918,9558,179.0,4974,EE,OC
5919,9559,179.0,2005,ME,BC
5920,9562,179.0,4974,CS,BC
5921,9566,179.0,2718,IT,BC
5922,9568,179.0,2006,PR,BC
5923,9569,179.0,5901,CS,BC
5924,9572,179.0,1304,CS,BC
5925,9573,179.0,1113,AD,OC
5926,9575,179.0,2711,FD,OC
5927,9576,179.0,2328,BM,OC
5928,9578,179.0,1,MA,MBC
5929,9579,179.0,1211,EC,OC
5930,9580,179.0,1,PT,BC
5931,9581,179.0,3011,CS,OC
5932,9585,179.0,1311,EC,OC
5933,9590,179.0,5910,AD,OC
5934,9591,179.0,2718,EC,OC
5935,9593,179.0,2718,EC,OC
5936,9595,179.0,1419,CS,BC
5937,9596,179.0,2712,SE,BC
5938,9598,179.0,2007,ME,BCM
5939,9599,179.0,2711,CH,OC
5940,9600,179.0,1219,EE,BC
5941,9601,179.0,4960,CS,OC
5942,9602,179.0,2006,TT,OC
5943,9604,179.0,1419,CS,BC
5944,9605,179.0,2005,ME,BC
5945,9606,179.0,1,PT,BC
5946,9608,179.0,2718,CS,MBC
5947,9609,179.0,1450,IT,OC
5948,9610,179.0,4,RP,OC
5949,9614,179.0,2718,IT,BC
5950,9617,179.0,5901,CS,MBC
5951,9621,179.0,5901,EC,OC
5952,9622,179.0,2005,ME,BC
5953,9624,179.0,2343,HT,OC
5954,9628,179.0,2,CL,MBC
5955,9629,179.0,1,MN,BCM
5956,9630,179.0,2615,EE,OC
5957,9632,179.0,1,MN,MBC
5958,9633,179.0,2006,BY,MBC
5959,9634,179.0,2007,ME,MBC
5960,9635,179.0,2712,IT,MBC
5961,9636,179.0,2719,CS,OC
5962,9639,179.0,2,CL,MBC
5963,9641,179.0,1211,CS,MBC
5964,9647,179.0,1211,BM,OC
5965,9649,179.0,1211,EC,OC
5966,9651,179.0,2718,IT,BC
5967,9653,179.0,2615,MT,OC
5968,9654,179.0,2,CL,MBC
5969,9655,179.0,1219,EE,BC
5970,9657,179.0,1,GI,SC
5971,9659,179.0,1317,EC,OC
5972,9660,179.0,5008,IM,MBC
5973,9663,179.0,2722,CS,OC
5974,9664,179.0,5901,ME,OC
5975,9666,179.0,1422,AD,OC
5976,9668,179.0,2025,CS,BC
5977,9672,179.0,1211,EE,OC
5978,9675,179.0,1317,IT,OC
5979,9676,179.0,1419,EC,OC
5980,9678,179.0,2,PP,OC
5981,9679,179.0,1,MN,MBC
5982,9681,179.0,2,CH,SC
5983,9682,179.0,5008,EC,SC
5984,9683,179.0,2006,PN,OC
5985,9684,179.0,2005,IB,OC
5986,9685,179.0,1219,ME,OC
5987,9688,179.0,1419,CS,BCM
5988,9689,179.0,4,MF,SC
5989,9690,179.0,1309,IT,OC
5990,9694,179.0,1399,EC,OC
5991,9698,179.0,1211,CS,BC
5992,9700,179.0,1399,CS,BC
5993,9701,179.0,1219,ME,MBC
5994,9704,179.0,4,IM,SC
5995,9706,179.0,2615,CS,MBC
5996,9710,179.0,1399,CS,BC
5997,9711,179.0,1419,IT,OC
5998,9712,178.8,4,RP,OC
5999,9713,178.8,2615,CE,OC
6000,9720,178.5,2651,CS,OC
6001,9721,178.5,2377,CE,OC
6002,9722,178.5,2648,CS,OC
6003,9723,178.5,4974,CS,BC
6004,9724,178.5,1304,CS,BC
6005,9725,178.5,1419,CS,BC
6006,9728,178.5,2711,CS,OC
6007,9729,178.5,2005,CE,OC
6008,9730,178.5,1450,CS,MBC
6009,9731,178.5,1,MN,MBC
6010,9732,178.5,2006,EE,SC
6011,9733,178.5,2715,AG,OC
6012,9734,178.5,5008,CW,MBC
6013,9736,178.5,1321,PA,OC
6014,9739,178.5,5901,EC,OC
6015,9741,178.5,2615,MT,OC
6016,9742,178.5,2718,IT,BC
6017,9746,178.5,1315,EC,SC
6018,9747,178.5,1,XM,OC
6019,9749,178.5,1419,AD,OC
6020,9750,178.5,2702,CS,OC
6021,9751,178.5,2712,EC,MBC
6022,9752,178.5,2006,MS,MBC
6023,9754,178.5,1211,CS,BC
6024,9755,178.5,2005,ME,BC
6025,9758,178.5,2718,IT,BC
6026,9759,178.5,2702,CS,OC
6027,9762,178.5,1304,CS,BC
6028,9764,178.5,1419,CS,BC
6029,9767,178.5,1419,IT,OC
6030,9768,178.5,4020,CS,OC
6031,9769,178.5,1112,CS,OC
6032,9770,178.5,1419,CS,BC
6033,9773,178.5,2615,EC,MBC
6034,9774,178.5,2712,EE,BC
6035,9775,178.5,2006,CN,BCM
6036,9776,178.5,1309,CS,BC
6037,9777,178.5,1112,CS,OC
6038,9778,178.5,5008,EY,MBC
6039,9779,178.5,4020,CS,OC
6040,9780,178.5,2,PP,OC
6041,9781,178.5,5901,CS,BC
6042,9784,178.5,4,AU,SC
6043,9790,178.5,2718,AD,OC
6044,9791,178.5,1210,CS,OC
6045,9792,178.5,2005,ME,BC
6046,9793,178.5,2712,IT,MBC
6047,9795,178.5,2718,IT,BC
6048,9796,178.5,2711,CS,OC
6049,9797,178.5,2718,EC,OC
6050,9798,178.5,2702,CS,OC
6051,9799,178.5,2005,IB,OC
6052,9800,178.5,2025,EC,OC
6053,9801,178.5,2005,ME,BC
6054,9803,178.5,2006,PR,BCM
6055,9804,178.5,2,CL,MBC
6056,9805,178.5,1211,IT,OC
6057,9806,178.5,2007,CE,MBC
6058,9807,178.5,2712,EC,MBC
6059,9809,178.5,1399,CS,BC
6060,9810,178.5,1113,CS,BC
6061,9811,178.5,2007,EY,MBC
6062,9814,178.5,2005,IB,OC
6063,9815,178.5,5901,EC,OC
6064,9816,178.5,2006,MT,BC
6065,9818,178.5,2734,EC,OC
6066,9819,178.5,2,PM,BC
6067,9820,178.5,4960,CS,OC
6068,9821,178.5,3011,CS,OC
6069,9823,178.5,2005,ME,MBC
6070,9825,178.5,2712,IT,MBC
6071,9827,178.5,2615,EC,MBC
6072,9828,178.5,1013,ME,OC
6073,9830,178.5,2007,CE,BC
6074,9831,178.5,4960,BT,OC
6075,9832,178.5,2718,IT,BC
6076,9837,178.5,1419,CS,BC
6077,9839,178.5,2711,CS,OC
6078,9840,178.5,1399,AD,OC
6079,9841,178.5,4,EM,SC
6080,9842,178.5,2006,CM,SC
6081,9844,178.5,2615,MT,OC
6082,9845,178.5,2711,IT,OC
6083,9847,178.5,2,PM,MBC
6084,9850,178.5,2702,CS,OC
6085,9851,178.5,4,RP,OC
6086,9852,178.5,1,XC,OC
6087,9853,178.5,1304,CS,BC
6088,9856,178.5,1211,CS,BC
6089,9857,178.5,2709,ME,OC
6090,9858,178.5,2711,CS,OC
6091,9859,178.5,2718,CS,MBC
6092,9860,178.5,2006,ES,MBC
6093,9862,178.5,2718,IT,BC
6094,9863,178.5,2005,IB,OC
6095,9864,178.5,4960,CS,OC
6096,9868,178.5,1317,CS,BCM
6097,9869,178.5,3011,BT,OC
6098,9870,178.5,1419,CS,BC
6099,9871,178.5,2005,CE,OC
6100,9874,178.5,1,PT,BC
6101,9876,178.5,1,MA,MBC
6102,9878,178.5,4,EM,SC
6103,9879,178.5,2711,CS,OC
6104,9880,178.5,3011,BT,OC
6105,9882,178.5,5008,CE,MBC
6106,9884,178.5,5008,ME,MBC
6107,9886,178.5,4,MF,SC
6108,9887,178.5,1219,ME,BC
6109,9888,178.5,1309,EC,OC
6110,9889,178.5,1113,CS,BC
6111,9891,178.5,2622,BM,OC
6112,9893,178.5,4,RP,OC
6113,9900,178.5,2718,EC,OC
6114,9902,178.5,2711,CS,OC
6115,9904,178.5,1113,IT,OC
6116,9907,178.5,2718,IT,BC
6117,9909,178.5,1310,CS,OC
6118,9910,178.5,4960,EC,OC
6119,9913,178.5,2025,EC,OC
6120,9914,178.5,2712,EE,BC
6121,9915,178.5,1309,CS,BCM
6122,9916,178.5,1113,AD,OC
6123,9918,178.5,1211,BM,OC
6124,9923,178.5,2007,MF,BC
6125,9924,178.5,5901,CS,BC
6126,9928,178.5,1113,CB,OC
6127,9929,178.5,1,MA,BCM
6128,9930,178.5,1211,CS,MBC
6129,9933,178.5,2712,EC,BCM
6130,9935,178.5,2712,EI,OC
6131,9936,178.5,2712,EE,BC
6132,9939,178.5,2712,EE,BC
6133,9940,178.5,2712,SE,BC
6134,9941,178.5,2711,IT,OC
6135,9944,178.5,2,CH,SC
6136,9947,178.5,1317,IT,OC
6137,9948,178.5,5008,MF,BC
6138,9951,178.5,2711,CS,OC
6139,9952,178.5,1419,EC,OC
6140,9954,178.5,2006,RA,MBC
6141,9958,178.5,2712,AD,MBC
6142,9959,178.5,2708,BM,OC
6143,9961,178.5,2007,ME,MBC
6144,9962,178.5,1399,CS,BC
6145,9966,178.5,2007,MF,BC
6146,9967,178.5,2006,MT,BC
6147,9973,178.5,1317,IT,OC
6148,9975,178.3,1,CE,ST
6149,9976,178.2,2006,EE,SC
6150,9978,178.2,5901,CS,BC
6151,9979,178.2,1026,CS,OC
6152,9980,178.2,2615,EE,OC
6153,9982,178.0,2702,CS,OC
6154,9984,178.0,5901,CS,BC
6155,9985,178.0,4,IM,SC
6156,9986,178.0,1211,CH,OC
6157,9988,178.0,2615,EC,MBC
6158,9990,178.0,1,MI,MBC
6159,9991,178.0,2615,EE,OC
6160,9992,178.0,2,PM,BC
6161,9993,178.0,2711,EC,OC
6162,9997,178.0,1113,IT,OC
6163,10000,178.0,2005,ME,BC
6164,10002,178.0,2377,EE,MBC
6165,10004,178.0,2622,EE,OC
6166,10005,178.0,2702,EC,OC
6167,10007,178.0,2618,EC,OC
6168,10008,178.0,1122,BT,OC
6169,10009,178.0,2005,IT,SC
6170,10010,178.0,2712,EC,MBC
6171,10011,178.0,5901,EC,MBC
6172,10013,178.0,2006,EE,SC
6173,10014,178.0,1317,EC,OC
6174,10015,178.0,4960,EC,OC
6175,10016,178.0,2712,AD,MBC
6176,10017,178.0,2005,ME,BC
6177,10018,178.0,2718,EC,BC
6178,10019,178.0,2712,EC,MBC
6179,10021,178.0,1219,IT,MBC
6180,10022,178.0,2711,FD,OC
6181,10023,178.0,4966,CS,OC
6182,10026,178.0,4,PR,MBC
6183,10027,178.0,1304,EC,OC
6184,10028,178.0,1219,EE,BC
6185,10030,178.0,5986,EC,OC
6186,10031,178.0,2377,ME,BC
6187,10032,178.0,5008,ME,MBC
6188,10034,178.0,2719,BM,OC
6189,10036,178.0,1219,IT,MBC
6190,10037,178.0,2,IS,MBC
6191,10038,178.0,2615,EE,OC
6192,10039,178.0,4,EM,SC
6193,10041,178.0,2608,CB,OC
6194,10042,178.0,2615,EE,OC
6195,10043,178.0,2005,ME,BC
6196,10044,178.0,2764,CS,OC
6197,10045,178.0,2712,EI,OC
6198,10046,178.0,2005,CE,OC
6199,10047,178.0,2615,EC,MBC
6200,10049,178.0,2711,EC,OC
6201,10050,178.0,2007,MF,BC
6202,10051,178.0,2702,CS,OC
6203,10052,178.0,4955,EC,OC
6204,10053,178.0,2005,ME,MBC
6205,10055,178.0,1113,IT,OC
6206,10056,178.0,2615,EE,OC
6207,10057,178.0,2007,EY,MBC
6208,10058,178.0,1219,IT,BCM
6209,10061,178.0,2615,MT,OC
6210,10062,178.0,3011,CS,OC
6211,10063,178.0,2608,EE,OC
6212,10064,178.0,2005,ME,BC
6213,10065,178.0,1210,CS,OC
6214,10066,178.0,2718,IT,BC
6215,10067,178.0,2741,ME,OC
6216,10068,178.0,2006,PN,OC
6217,10070,178.0,2712,EC,MBC
6218,10073,178.0,4,EI,SC
6219,10077,178.0,1219,EE,MBC
6220,10078,178.0,1,PT,BC
6221,10079,178.0,2025,CS,BC
6222,10080,178.0,2712,EC,MBC
6223,10082,178.0,2622,EC,OC
6224,10085,178.0,1311,AD,OC
6225,10087,178.0,2711,CS,OC
6226,10088,178.0,2005,ME,BC
6227,10089,178.0,4960,CS,OC
6228,10092,178.0,2615,EE,OC
6229,10096,178.0,4974,EE,OC
6230,10097,178.0,2711,CS,OC
6231,10099,178.0,1211,BT,OC
6232,10101,178.0,1,MI,MBC
6233,10102,178.0,2622,EC,OC
6234,10103,178.0,2718,EC,BC
6235,10106,178.0,4960,CS,OC
6236,10107,178.0,2,FS,MBC
6237,10108,178.0,2739,EC,OC
6238,10111,178.0,2006,PN,OC
6239,10112,178.0,2007,ME,MBC
6240,10113,178.0,3011,IT,OC
6241,10115,178.0,1419,CS,BC
6242,10118,178.0,5008,CE,BC
6243,10119,178.0,2,TX,OC
6244,10120,178.0,2712,IT,MBC
6245,10122,178.0,1516,EC,OC
6246,10123,178.0,2005,CE,OC
6247,10124,178.0,2006,MT,BC
6248,10125,178.0,1113,CS,BC
6249,10126,178.0,2005,IB,OC
6250,10127,178.0,2712,SE,BC
6251,10128,178.0,2007,MF,BC
6252,10129,178.0,2718,EC,BC
6253,10131,178.0,1419,CS,BC
6254,10134,178.0,1419,EC,OC
6255,10136,178.0,5901,CS,BC
6256,10137,178.0,4960,CS,OC
6257,10138,178.0,1211,BT,OC
6258,10139,178.0,2711,CS,OC
6259,10140,178.0,2005,ME,BC
6260,10142,178.0,2718,AD,OC
6261,10143,178.0,5008,MF,BC
6262,10144,178.0,2006,RA,MBC
6263,10145,178.0,2005,ME,BC
6264,10147,178.0,2712,SE,BC
6265,10148,178.0,4,PR,MBC
6266,10149,178.0,2005,ME,MBC
6267,10150,178.0,1120,CS,OC
6268,10151,178.0,1219,CH,OC
6269,10153,178.0,2025,EC,OC
6270,10159,178.0,2610,IT,OC
6271,10160,178.0,2006,MY,OC
6272,10162,178.0,3819,CS,OC
6273,10164,178.0,3011,CS,OC
6274,10165,178.0,2615,EE,OC
6275,10167,178.0,1112,CS,OC
6276,10168,178.0,4960,CS,OC
6277,10169,178.0,5901,CS,BC
6278,10170,178.0,2702,MC,OC
6279,10171,178.0,2712,EC,MBC
6280,10172,178.0,2712,EC,BCM
6281,10174,178.0,5008,CN,OC
6282,10175,178.0,2615,EE,BC
6283,10177,178.0,2712,IT,MBC
6284,10181,178.0,2007,MF,BC
6285,10183,178.0,2608,EC,OC
6286,10184,178.0,2006,TX,OC
6287,10185,178.0,2007,EY,MBC
6288,10186,178.0,2007,CH,BCM
6289,10188,178.0,1219,ME,BC
6290,10190,178.0,1211,CS,BC
6291,10194,178.0,1304,IT,OC
6292,10195,178.0,1211,CS,BC
6293,10196,178.0,1120,EC,OC
6294,10197,178.0,1211,AL,OC
6295,10199,178.0,2615,EC,MBC
6296,10203,178.0,1113,EE,OC
6297,10204,178.0,2702,CS,OC
6298,10205,178.0,2702,CS,OC
6299,10209,178.0,1219,EE,MBC
6300,10210,178.0,2622,CS,OC
6301,10212,178.0,2711,CS,OC
6302,10214,178.0,3830,IT,OC
6303,10219,178.0,1516,EC,OC
6304,10220,178.0,2718,IT,BC
6305,10223,178.0,2007,CH,MBC
6306,10228,178.0,2006,ME,SC
6307,10230,178.0,1450,EC,BC
6308,10232,178.0,2615,EC,MBC
6309,10233,178.0,2711,CS,OC
6310,10234,178.0,2615,EE,BC
6311,10239,178.0,5008,CN,OC
6312,10240,178.0,5901,CS,BC
6313,10241,178.0,2615,EC,MBC
6314,10242,178.0,1211,BM,OC
6315,10244,178.0,2615,EE,BC
6316,10245,178.0,2718,EC,BC
6317,10246,178.0,2719,BM,OC
6318,10248,178.0,1026,CS,OC
6319,10251,178.0,1219,AU,OC
6320,10253,178.0,2618,EE,OC
6321,10257,178.0,1211,AL,MBC
6322,10258,178.0,1304,CS,BC
6323,10259,178.0,1211,CS,BC
6324,10260,178.0,2702,IT,OC
6325,10261,178.0,5901,CS,BC
6326,10267,178.0,1315,IT,SC
6327,10270,178.0,1,PT,BC
6328,10272,178.0,1399,CS,BC
6329,10273,178.0,1,XM,OC
6330,10278,178.0,4,RP,BC
6331,10279,178.0,1419,IT,OC
6332,10285,178.0,4,IM,SC
6333,10286,178.0,1419,EC,OC
6334,10292,178.0,3011,BT,OC
6335,10298,178.0,2006,AS,BC
6336,10300,178.0,1309,ME,OC
6337,10301,178.0,1113,AD,BC
6338,10302,178.0,1315,CH,BCM
6339,10303,178.0,1304,CS,BC
6340,10305,178.0,1324,AD,OC
6341,10307,178.0,1304,CS,BC
6342,10308,178.0,2006,MS,MBC
6343,10310,178.0,1304,IT,OC
6344,10311,178.0,1211,IT,OC
6345,10313,178.0,2,CH,SC
6346,10316,178.0,1419,IT,OC
6347,10319,178.0,1211,CS,BC
6348,10320,177.8,5,CH,OC
6349,10321,177.8,2,TX,OC
6350,10322,177.8,2005,ME,BC
6351,10323,177.7,1210,CS,OC
6352,10325,177.7,2718,EC,BC
6353,10327,177.7,2740,AE,OC
6354,10329,177.7,2005,ME,BC
6355,10330,177.5,1112,CS,OC
6356,10332,177.5,1399,EC,OC
6357,10333,177.5,5910,AD,OC
6358,10334,177.5,2722,CS,OC
6359,10335,177.5,1211,EC,OC
6360,10338,177.5,5008,ME,MBC
6361,10339,177.5,2007,EY,MBC
6362,10340,177.5,2629,MD,OC
6363,10341,177.5,4960,EC,OC
6364,10342,177.5,2615,EC,MBC
6365,10343,177.5,2622,EC,OC
6366,10344,177.5,5010,ME,OC
6367,10347,177.5,2006,PN,OC
6368,10349,177.5,2610,CS,OC
6369,10350,177.5,5901,EC,BC
6370,10351,177.5,2722,CS,OC
6371,10352,177.5,2739,CS,OC
6372,10353,177.5,2702,EC,OC
6373,10354,177.5,2005,ME,BC
6374,10355,177.5,1309,CS,BC
6375,10356,177.5,2718,IT,BC
6376,10362,177.5,2718,EC,BC
6377,10363,177.5,1309,EE,OC
6378,10364,177.5,2343,HT,OC
6379,10365,177.5,1309,IT,OC
6380,10366,177.5,1317,IT,OC
6381,10367,177.5,1219,EC,MBC
6382,10369,177.5,2702,CS,OC
6383,10371,177.5,3011,CS,OC
6384,10373,177.5,2377,EE,MBC
6385,10375,177.5,1116,EC,OC
6386,10377,177.5,2,PM,BC
6387,10379,177.5,1211,CS,MBC
6388,10381,177.5,2615,EC,MBC
6389,10383,177.5,5008,MF,BC
6390,10384,177.5,1304,CS,BC
6391,10385,177.5,2718,CS,MBC
6392,10386,177.5,1210,EC,OC
6393,10387,177.5,2718,EC,BC
6394,10393,177.5,1211,IT,OC
6395,10395,177.5,1219,IT,MBC
6396,10396,177.5,1450,EC,BC
6397,10397,177.5,2702,CS,OC
6398,10398,177.5,1399,CS,BC
6399,10399,177.5,1321,MN,OC
6400,10400,177.5,1231,IT,OC
6401,10402,177.5,2711,CS,OC
6402,10403,177.5,2006,PN,OC
6403,10404,177.5,2025,CS,BC
6404,10407,177.5,2005,ME,BC
6405,10410,177.5,1219,EE,BC
6406,10413,177.5,5008,MF,BC
6407,10418,177.5,2711,CH,OC
6408,10419,177.5,1,PT,BC
6409,10421,177.5,5901,EC,BC
6410,10422,177.5,2,PP,OC
6411,10423,177.5,2615,EE,MBC
6412,10424,177.5,5901,CS,BC
6413,10425,177.5,2718,IT,BC
6414,10426,177.5,5008,EY,MBC
6415,10427,177.5,2718,EE,OC
6416,10428,177.5,1113,CS,MBC
6417,10431,177.5,1422,IT,OC
6418,10432,177.5,2712,AE,MBC
6419,10433,177.5,2711,CS,BC
6420,10435,177.5,2711,CS,BC
6421,10437,177.5,2006,MS,MBC
6422,10438,177.5,2006,BY,MBC
6423,10439,177.5,1211,CB,OC
6424,10440,177.5,2702,CS,OC
6425,10441,177.5,2025,CS,BC
6426,10446,177.5,2005,ME,BC
6427,10448,177.5,5008,EY,MBC
6428,10450,177.5,4962,CS,OC
6429,10451,177.5,4,AS,MBC
6430,10453,177.5,1211,CS,BC
6431,10454,177.5,2718,IT,BC
6432,10455,177.5,2718,EC,BC
6433,10457,177.5,2761,AD,OC
6434,10459,177.5,4974,EC,OC
6435,10461,177.5,2007,MF,BC
6436,10462,177.5,2,PP,OC
6437,10463,177.5,1419,IT,OC
6438,10464,177.5,2005,EI,MBC
6439,10465,177.5,2615,MT,OC
6440,10467,177.5,5901,CS,MBC
6441,10468,177.5,2006,CM,SC
6442,10470,177.5,2622,EC,OC
6443,10472,177.5,1399,IT,OC
6444,10477,177.5,2702,CS,OC
6445,10479,177.5,5008,CS,SC
6446,10485,177.5,2,CH,SC
6447,10486,177.5,2621,CS,OC
6448,10487,177.5,2712,ME,OC
6449,10489,177.5,1450,IT,OC
6450,10490,177.5,2702,CS,OC
6451,10491,177.5,1399,EC,OC
6452,10492,177.5,2025,EC,OC
6453,10493,177.5,2007,EY,MBC
6454,10494,177.5,1211,CS,BC
6455,10496,177.5,4,RP,BC
6456,10498,177.5,2718,EC,BC
6457,10499,177.5,1450,IT,OC
6458,10500,177.5,2718,EE,OC
6459,10501,177.5,2712,ME,OC
6460,10502,177.5,3819,EC,OC
6461,10503,177.5,2006,ME,SC
6462,10504,177.5,5901,EC,BC
6463,10507,177.5,2025,CS,BC
6464,10508,177.5,2007,ME,MBC
6465,10509,177.5,2718,EC,BC
6466,10511,177.5,1424,PE,OC
6467,10514,177.5,2615,EE,MBC
6468,10515,177.5,4960,CS,OC
6469,10516,177.5,2006,AS,BC
6470,10517,177.5,2,PP,BC
6471,10519,177.5,1113,IT,OC
6472,10520,177.5,2,PM,MBC
6473,10522,177.5,2007,MF,BC
6474,10523,177.5,2712,AD,MBC
6475,10524,177.5,1,MI,MBC
6476,10528,177.5,5986,EC,OC
6477,10529,177.5,1419,IT,OC
6478,10530,177.5,1315,CH,MBC
6479,10534,177.5,1315,EC,SC
6480,10536,177.5,1,PT,BC
6481,10538,177.5,1419,IT,OC
6482,10539,177.5,1315,BM,MBC
6483,10540,177.5,2702,CS,OC
6484,10545,177.5,2734,AD,OC
6485,10546,177.5,2005,ME,BC
6486,10548,177.5,2718,CB,OC
6487,10549,177.5,2622,CS,OC
6488,10550,177.5,2007,CE,BC
6489,10551,177.5,1,GI,SC
6490,10553,177.5,1419,AD,OC
6491,10557,177.5,2005,CE,OC
6492,10558,177.5,2712,EC,MBC
6493,10559,177.5,1304,BM,OC
6494,10562,177.5,2,PM,BC
6495,10564,177.5,1211,CS,BC
6496,10567,177.5,4020,CS,OC
6497,10568,177.5,2739,EE,OC
6498,10570,177.5,4960,CS,OC
6499,10571,177.5,2,FS,SC
6500,10572,177.5,5008,MF,BC
6501,10573,177.5,2328,ME,OC
6502,10576,177.5,2,CL,MBC
6503,10577,177.5,1,XC,OC
6504,10578,177.5,2712,EC,MBC
6505,10579,177.5,4,PR,MBC
6506,10580,177.5,1419,EC,OC
6507,10582,177.5,5986,CS,OC
6508,10584,177.5,1113,IT,OC
6509,10586,177.5,5910,IT,OC
6510,10588,177.5,2006,CM,SC
6511,10589,177.5,2007,MF,BCM
6512,10590,177.5,4023,EE,OC
6513,10591,177.5,5986,CS,OC
6514,10593,177.5,2712,EI,OC
6515,10594,177.5,2006,CM,SC
6516,10595,177.5,2,FS,MBC
6517,10596,177.5,2025,CS,BC
6518,10597,177.5,1219,EE,BC
6519,10598,177.5,1304,IT,OC
6520,10600,177.5,2722,CS,OC
6521,10603,177.5,2377,EC,BCM
6522,10605,177.5,5910,EC,OC
6523,10606,177.5,2718,IT,BC
6524,10610,177.5,1,XC,OC
6525,10611,177.5,1399,CS,BC
6526,10612,177.5,2711,MZ,OC
6527,10614,177.5,4,PR,MBC
6528,10615,177.5,2711,FD,OC
6529,10616,177.5,1419,AD,OC
6530,10620,177.5,1317,IT,OC
6531,10621,177.5,4960,CS,OC
6532,10623,177.5,1317,EC,OC
6533,10624,177.5,2712,EC,MBC
6534,10629,177.5,2711,EC,OC
6535,10632,177.5,2006,CM,SCA
6536,10633,177.5,1324,CS,OC
6537,10635,177.5,1219,ME,BC
6538,10640,177.5,2377,CE,OC
6539,10641,177.5,3011,BT,OC
6540,10642,177.5,2712,AD,MBC
6541,10643,177.5,2729,CS,OC
6542,10645,177.5,1219,CH,OC
6543,10650,177.2,2007,CE,BCM
6544,10651,177.2,2,TX,OC
6545,10652,177.2,1118,BM,OC
6546,10653,177.2,1399,CS,BC
6547,10654,177.2,2006,CN,MBC
6548,10655,177.0,1219,AD,BCM
6549,10656,177.0,1113,CS,MBC
6550,10657,177.0,2702,IT,OC
6551,10658,177.0,2711,CS,BC
6552,10659,177.0,3465,CS,OC
6553,10662,177.0,2702,CS,OC
6554,10663,177.0,2618,CS,OC
6555,10664,177.0,1317,CS,MBC
6556,10666,177.0,2,TX,OC
6557,10669,177.0,2723,CS,OC
6558,10670,177.0,1419,CS,BC
6559,10671,177.0,2005,CE,OC
6560,10673,177.0,2006,PN,OC
6561,10674,177.0,2718,IT,BC
6562,10675,177.0,2707,BM,OC
6563,10677,177.0,2712,EC,MBC
6564,10678,177.0,2718,EC,BC
6565,10679,177.0,4960,CS,OC
6566,10681,177.0,1422,CS,OC
6567,10685,177.0,1219,EE,BC
6568,10687,177.0,2607,IT,OC
6569,10688,177.0,4,EM,SC
6570,10689,177.0,1419,CS,BCM
6571,10690,177.0,2702,CS,OC
6572,10695,177.0,1113,IT,OC
6573,10698,177.0,2719,BM,OC
6574,10699,177.0,1321,MN,OC
6575,10700,177.0,2712,EI,OC
6576,10701,177.0,2005,ME,BC
6577,10703,177.0,2006,PN,BC
6578,10704,177.0,2719,CS,OC
6579,10705,177.0,2711,CS,BC
6580,10706,177.0,2007,CE,BC
6581,10707,177.0,2722,CS,OC
6582,10708,177.0,2702,AD,OC
6583,10709,177.0,1424,AD,OC
6584,10713,177.0,1211,CS,BC
6585,10715,177.0,2618,AD,OC
6586,10716,177.0,5008,MF,BC
6587,10717,177.0,2,FS,SC
6588,10718,177.0,2615,EE,BCM
6589,10719,177.0,1113,IT,OC
6590,10720,177.0,1419,AD,BC
6591,10721,177.0,2718,EE,OC
6592,10722,177.0,5901,EC,BC
6593,10723,177.0,2712,EC,MBC
