S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
2161,348858,194.667,3037,BC,1315,ME,OC
2162,312411,194.667,3038,OC,2718,CS,OC
2163,358983,194.57,3042,SC,1,IM,SC
2164,381827,194.505,3044,BC,2712,CS,BC
2165,214964,194.5,3046,BC,5008,IM,BC
2166,357406,194.5,3048,BC,2622,EE,OC
2167,262060,194.5,3050,OC,5008,CW,OC
2168,376816,194.5,3051,BC,2005,EC,BC
2169,252946,194.5,3052,MBC,4974,CS,OC
2170,271728,194.5,3053,MBC,2006,IM,MBC
2171,370191,194.5,3055,BC,5008,IM,BC
2172,249571,194.5,3056,BC,2718,CS,OC
2173,265151,194.5,3058,BC,1315,ME,OC
2174,314633,194.5,3060,BC,1399,CS,BC
2175,304645,194.5,3061,BC,4972,CS,OC
2176,328054,194.5,3064,BC,5008,EM,BC
2177,303339,194.5,3065,SC,1,IM,SC
2178,379595,194.5,3066,OC,2007,EE,OC
2179,234350,194.5,3067,BC,2712,EC,OC
2180,293885,194.5,3069,BC,1,ME,BC
2181,386590,194.5,3070,BC,2006,IY,OC
2182,402557,194.5,3071,BC,5008,IM,BC
2183,252470,194.5,3072,BC,2006,ME,OC
2184,362521,194.5,3073,OC,5012,CC,OC
2185,303451,194.5,3074,BC,1,CE,OC
2186,279784,194.5,3075,BC,2718,CS,OC
2187,297085,194.5,3076,BC,2702,IT,OC
2188,277804,194.5,3077,BC,5008,CW,OC
2189,403621,194.5,3079,BC,2005,EC,BC
2190,328343,194.5,3080,MBC,4,AE,OC
2191,246553,194.5,3085,BC,2718,IT,OC
2192,311649,194.5,3086,BC,1,ME,BC
2193,293354,194.5,3087,BC,2718,CS,OC
2194,294061,194.5,3091,BC,1,ME,BC
2195,324331,194.5,3092,BC,5008,CW,OC
2196,311391,194.5,3093,BC,2005,IT,BC
2197,260397,194.5,3094,BC,1,BY,BC
2198,275855,194.5,3095,BC,2718,CS,OC
2199,221916,194.5,3098,BC,2007,EE,OC
2200,249167,194.5,3099,BC,2712,CS,BC
2201,218706,194.5,3100,BC,2007,EY,OC
2202,296753,194.5,3101,BC,5008,CW,OC
2203,221793,194.5,3102,BC,2719,CS,OC
2204,240682,194.5,3103,BC,1,ME,BC
2205,340091,194.5,3104,MBC,5012,CC,OC
2206,227482,194.5,3105,BC,1,BY,BC
2207,271674,194.5,3106,BC,1211,CS,OC
2208,208974,194.5,3107,BCM,2702,CS,OC
2209,329849,194.5,3109,MBC,5008,CM,MBC
2210,355951,194.5,3110,BC,5008,EM,BC
2211,218986,194.5,3111,BC,2718,CS,OC
2212,207560,194.5,3112,BC,1219,AD,OC
2213,272337,194.5,3116,BC,2006,ME,OC
2214,329475,194.5,3117,SC,1,IM,SC
2215,325157,194.5,3118,BC,2712,IT,BC
2216,255685,194.5,3120,BC,2718,CS,OC
2217,252931,194.5,3121,MBC,2006,IM,MBC
2218,296161,194.5,3122,BC,2,FS,OC
2219,263296,194.5,3123,BC,2712,EC,OC
2220,221207,194.5,3125,BC,4,AE,BC
2221,395459,194.5,3126,BC,5008,IM,BC
2222,221229,194.5,3130,BCM,1,ME,BCM
2223,399730,194.5,3133,BC,2712,CS,BC
2224,224370,194.5,3134,OC,2006,BS,OC
2225,279898,194.5,3136,MBC,2005,IT,MBC
2226,231795,194.5,3138,OC,1219,IT,OC
2227,235018,194.5,3139,BC,5008,IM,BC
2228,274866,194.5,3140,BC,2005,EC,BC
2229,314223,194.5,3141,BC,2005,EC,BC
2230,257004,194.5,3143,BC,2712,EC,OC
2231,226809,194.5,3145,BC,1219,CS,BC
2232,217663,194.5,3146,BC,2712,EC,OC
2233,406119,194.5,3147,BC,2712,EC,OC
2234,273223,194.5,3148,MBC,2005,CS,MBC
2235,250965,194.5,3149,BC,2005,IT,BC
2236,312443,194.5,3150,BC,1219,CS,BC
2237,209485,194.5,3151,OC,1,GI,OC
2238,234009,194.5,3152,BC,2006,RA,OC
2239,204748,194.5,3156,BC,1315,ME,OC
2240,275997,194.5,3157,BC,2764,EC,OC
2241,234997,194.5,3158,BC,1,ME,BC
2242,223066,194.5,3160,BC,1219,CS,BC
2243,325930,194.5,3163,MBC,2006,EM,MBC
2244,255425,194.5,3164,MBC,1316,CS,OC
2245,307785,194.5,3165,BC,2718,CS,OC
2246,365863,194.5,3166,SC,1,IM,SC
2247,272800,194.5,3167,BC,5008,IM,BC
2248,328326,194.5,3168,BCM,2007,CM,BCM
2249,228945,194.5,3169,BC,5008,IM,BC
2250,270429,194.5,3170,BC,5008,CW,OC
2251,404790,194.5,3172,BC,5008,IM,BC
2252,202766,194.5,3174,BC,2007,EE,OC
2253,251867,194.5,3175,BC,5008,EE,OC
2254,295038,194.5,3176,OC,4,AU,OC
2255,201341,194.5,3178,BC,2006,RA,OC
2256,279797,194.5,3179,BCM,2,CH,OC
2257,368235,194.5,3181,BC,1219,EC,OC
2258,293329,194.5,3182,BC,2377,CB,OC
2259,261310,194.5,3183,BC,2718,CS,OC
2260,220958,194.5,3184,MBC,2007,EC,MBC
2261,302807,194.5,3185,MBC,1315,EC,MBC
2262,212858,194.5,3186,BC,2764,CS,OC
2263,254944,194.5,3188,MBC,2006,EE,MBC
2264,335953,194.5,3189,BC,5008,IM,BC
2265,285736,194.5,3191,BC,2710,CS,OC
2266,243999,194.5,3192,BC,2006,BY,OC
2267,332763,194.5,3194,BC,1211,CS,OC
2268,238252,194.5,3195,SC,4,CM,SC
2269,227261,194.5,3196,OC,1399,AD,OC
2270,354142,194.5,3197,BC,2377,EC,BC
2271,403568,194.5,3199,BC,1211,AD,OC
2272,357000,194.5,3200,OC,2712,EC,OC
2273,313216,194.5,3201,MBC,1315,EC,MBC
2274,225544,194.5,3202,BC,1399,CB,OC
2275,251378,194.5,3205,BC,2005,IT,BC
2276,359452,194.5,3207,MBC,1315,IT,MBC
2277,279215,194.5,3208,BC,2006,ME,OC
2278,263997,194.5,3209,BC,2005,EE,OC
2279,239849,194.5,3211,BC,2722,AD,OC
2280,254528,194.5,3212,BC,4960,CS,OC
2281,291812,194.5,3213,BCM,2005,EC,BCM
2282,282714,194.5,3216,SC,1,EM,SC
2283,257397,194.5,3217,BC,4974,EC,OC
2284,381451,194.5,3218,MBC,2377,CS,MBC
2285,204211,194.5,3219,BCM,2007,CM,BCM
2286,235644,194.5,3221,BC,2712,AD,OC
2287,232790,194.5,3222,BC,2005,IT,BC
2288,389381,194.5,3224,BC,2712,CS,BC
2289,261116,194.5,3226,BC,1219,CS,BC
2290,272601,194.5,3227,BC,2712,EC,OC
2291,217400,194.5,3228,MBC,2005,EC,MBC
2292,293433,194.5,3229,BC,2005,EE,OC
2293,328522,194.5,3230,BC,2377,CB,OC
2294,209961,194.5,3231,BC,2377,CB,BC
2295,290484,194.5,3232,BC,2006,RA,OC
2296,332201,194.5,3233,BC,1399,EC,OC
2297,252260,194.5,3234,BC,1211,CS,OC
2298,277012,194.5,3235,BC,5008,IM,BC
2299,282165,194.5,3237,BC,2007,EE,OC
2300,293223,194.5,3238,BC,5008,EM,BC
2301,348697,194.5,3240,BC,1113,CS,OC
2302,205299,194.5,3241,BC,1315,ME,OC
2303,219352,194.5,3242,MBC,2005,IT,MBC
2304,223448,194.5,3243,BC,2712,AD,OC
2305,319193,194.5,3244,BC,5008,IM,BC
2306,324403,194.5,3245,BC,1,ME,BC
2307,273508,194.5,3246,BC,2006,BY,OC
2308,237022,194.5,3247,BC,1399,CS,BC
2309,347787,194.5,3248,BC,2750,CS,OC
2310,341891,194.5,3249,MBC,2007,CM,MBC
2311,259773,194.5,3251,BC,2712,IT,BC
2312,242861,194.5,3254,MBC,4,RA,MBC
2313,271634,194.5,3255,SC,1,EE,SC
2314,398098,194.5,3256,MBC,1315,IT,MBC
2315,359050,194.5,3257,BC,1211,CS,OC
2316,310373,194.5,3259,MBC,2006,IM,MBC
2317,269816,194.5,3261,BC,2712,EC,OC
2318,387059,194.5,3263,MBC,2377,CS,MBC
2319,338886,194.5,3264,BCM,4974,CS,OC
2320,204500,194.5,3265,BC,5008,EM,BC
2321,332477,194.5,3267,BC,2712,IT,BC
2322,232382,194.5,3268,BC,2712,EC,OC
2323,345683,194.5,3270,BC,2712,AD,OC
2324,293988,194.5,3271,BC,2718,CS,OC
2325,327248,194.5,3272,SC,1,EE,SC
2326,317121,194.5,3273,BC,5008,IM,BC
2327,225512,194.5,3274,BC,2006,RA,OC
2328,352708,194.5,3275,MBC,4,EI,MBC
2329,291905,194.5,3276,BC,1219,CS,BC
2330,221134,194.5,3277,MBC,5008,EC,MBC
2331,282635,194.5,3278,MBC,2377,AD,MBC
2332,317066,194.5,3280,BC,5012,CC,BC
2333,354795,194.5,3282,BC,1,XM,OC
2334,234433,194.5,3284,BCM,2007,IM,BCM
2335,340621,194.5,3285,MBC,2007,CM,MBC
2336,223527,194.5,3287,BC,1399,AD,OC
2337,242544,194.5,3288,BC,5008,ME,OC
2338,364911,194.5,3289,BC,5008,CW,OC
2339,310898,194.5,3290,MBC,2005,EC,MBC
2340,343283,194.5,3292,BC,2006,PR,OC
2341,237014,194.5,3293,BC,5008,EM,BC
2342,217027,194.5,3296,BC,1399,EC,OC
2343,354709,194.5,3297,BC,2712,AD,OC
2344,257890,194.5,3298,OC,1211,EC,OC
2345,293887,194.5,3299,BCM,1,BY,BCM
2346,208516,194.5,3301,BC,1,ME,BC
2347,265059,194.5,3303,BC,2006,ES,OC
2348,247157,194.5,3305,BC,1219,CS,BC
2349,275205,194.5,3306,BC,5008,IM,BC
2350,321671,194.5,3307,BC,2719,CS,OC
2351,239387,194.5,3310,BC,2712,AD,OC
2352,330951,194.5,3311,BC,5008,IM,BC
2353,250977,194.5,3313,MBC,2007,EC,MBC
2354,388162,194.5,3314,BC,1316,EC,OC
2355,338809,194.5,3316,BCM,5008,IM,BCM
2356,224747,194.5,3317,BC,5008,IM,BC
2357,204288,194.5,3318,BC,5008,EE,OC
2358,304361,194.5,3319,MBC,1399,EC,OC
2359,310151,194.5,3321,BC,2,CH,OC
2360,342691,194.5,3322,MBC,4,RA,MBC
2361,370988,194.5,3324,BCM,5008,CM,BCM
2362,322031,194.5,3325,BC,2712,EC,OC
2363,254597,194.5,3329,BC,2712,EC,OC
2364,233501,194.5,3330,SC,1,CM,SC
2365,229906,194.5,3334,BC,2712,EC,OC
2366,251720,194.5,3335,BC,1399,CS,BC
2367,226217,194.5,3337,BC,1211,CS,OC
2368,331973,194.5,3338,BC,1,BY,BC
2369,287823,194.5,3340,BC,2712,EC,OC
2370,275787,194.5,3342,BCM,5008,EC,BCM
2371,352424,194.5,3343,MBC,1315,EE,MBC
2372,304457,194.5,3344,BC,1399,EC,OC
2373,385070,194.5,3345,BC,1211,EC,OC
2374,200185,194.5,3348,BCM,1,EE,BCM
2375,302082,194.5,3350,OC,1026,CS,OC
2376,276419,194.5,3355,BC,1219,CS,BC
2377,339991,194.5,3356,MBC,2377,CS,MBC
2378,241446,194.5,3357,SC,4,CM,SC
2379,235715,194.5,3360,BC,5008,CW,OC
2380,217858,194.5,3361,MBC,2711,EC,OC
2381,342104,194.5,3363,BC,2007,EE,OC
2382,233921,194.5,3365,MBC,1315,IT,MBC
2383,273243,194.5,3366,MBC,2005,CS,MBC
2384,248545,194.5,3367,OC,2718,SC,OC
2385,207516,194.5,3369,BC,1211,CS,OC
2386,376848,194.5,3373,BC,1211,EC,OC
2387,267306,194.5,3374,BC,2718,AD,OC
2388,227043,194.5,3375,BCM,5008,IM,BCM
2389,267967,194.5,3376,BC,2712,EC,OC
2390,294639,194.5,3378,BC,5008,IM,BC
2391,360407,194.5,3379,BC,2718,CS,OC
2392,287175,194.5,3381,MBC,2006,EM,MBC
2393,220974,194.5,3382,BCM,2712,CS,BCM
2394,217936,194.5,3383,BC,2007,EE,OC
2395,201884,194.5,3386,BC,1432,AD,OC
2396,303645,194.5,3387,BCM,2007,EC,BCM
2397,398604,194.5,3389,OC,1219,AD,OC
2398,380402,194.5,3391,BC,5008,EM,BC
2399,239284,194.5,3392,BC,5008,IM,BC
2400,287674,194.5,3396,MBC,2712,CS,MBC
2401,276294,194.5,3397,MBC,2618,EC,OC
2402,338921,194.5,3398,MBC,2007,CS,MBC
2403,222571,194.5,3399,OC,1219,IT,OC
2404,227881,194.5,3401,BC,2718,CS,OC
2405,269124,194.5,3402,BC,2712,AD,OC
2406,293680,194.5,3407,BC,2005,IT,BC
2407,397833,194.5,3408,BC,2005,EI,OC
2408,210452,194.5,3409,BC,2006,RA,BC
2409,313035,194.5,3410,BC,1219,EC,OC
2410,296413,194.5,3411,BC,1,CE,OC
2411,307578,194.5,3412,BC,1422,EC,OC
2412,388927,194.5,3415,MBC,1315,EC,MBC
2413,322130,194.5,3418,BC,5008,CW,BC
2414,381841,194.5,3419,BCM,1399,CS,BCM
2415,387366,194.495,3420,OC,2007,EE,OC
2416,251290,194.46,3421,SC,2621,IT,OC
2417,253156,194.44,3422,BC,2006,BS,OC
2418,399699,194.43,3423,BC,2005,EE,OC
2419,356335,194.35,3430,BC,2006,BS,OC
2420,384031,194.35,3431,BC,5901,CS,OC
2421,374960,194.333,3432,BC,1399,EC,OC
2422,363078,194.333,3433,BC,2377,CB,BC
2423,386609,194.315,3435,BC,2377,EE,OC
2424,343230,194.25,3439,MBC,2006,BS,OC
2425,380847,194.23,3443,BC,2006,BS,OC
2426,387572,194.2,3445,MBC,1,BY,MBC
2427,293925,194.11,3447,BC,5008,EM,BC
2428,330581,194.11,3448,BC,2718,CS,OC
2429,399088,194.035,3450,BC,2005,IT,BC
2430,212833,194,3451,BC,2,CH,OC
2431,298210,194,3455,BC,2712,AD,OC
2432,313017,194,3456,BC,2718,CS,OC
2433,232041,194,3457,BC,1113,IT,OC
2434,408011,194,3458,OC,2718,CS,OC
2435,208426,194,3459,BCM,5901,CS,OC
2436,326315,194,3460,BC,2005,IT,BC
2437,210124,194,3461,BC,2006,CE,OC
2438,205294,194,3462,BC,1399,EC,OC
2439,285497,194,3463,BC,2712,EC,OC
2440,314071,194,3464,BC,2718,CS,OC
2441,398988,194,3465,BC,2712,AD,OC
2442,208636,194,3467,BC,1,MN,OC
2443,357602,194,3468,BC,2005,IT,BC
2444,256310,194,3469,BC,1399,AD,OC
2445,249042,194,3471,BC,2007,EE,OC
2446,388804,194,3474,BC,2712,AD,OC
2447,335478,194,3475,BCM,2618,CS,OC
2448,299369,194,3476,BC,1219,CS,BC
2449,218088,194,3478,BC,1,ME,BC
2450,312471,194,3479,BC,2006,RA,BC
2451,304326,194,3481,BC,5008,EM,BC
2452,235696,194,3482,MBC,1219,CS,MBC
2453,253327,194,3483,BC,2712,AD,OC
2454,322372,194,3484,MBC,2615,CS,OC
2455,337698,194,3486,MBC,2007,CS,MBC
2456,272704,194,3487,BC,2005,EI,OC
2457,271664,194,3488,MBC,2005,CS,MBC
2458,206212,194,3489,MBC,4,EI,MBC
2459,319661,194,3490,BC,2712,AD,OC
2460,375013,194,3491,MBC,2005,IT,MBC
2461,232046,194,3493,MBC,2005,IT,MBC
2462,318706,194,3494,BC,1399,CS,BC
2463,202845,194,3495,BC,2006,IY,OC
2464,276302,194,3497,BC,5008,EE,OC
2465,316824,194,3498,BC,2712,IT,BC
2466,228332,194,3500,MBC,2006,EM,MBC
2467,265922,194,3502,BC,2005,ME,OC
2468,273024,194,3503,BC,2702,CS,OC
2469,282189,194,3504,BC,2712,AD,OC
2470,230816,194,3505,MBC,2007,EC,MBC
2471,330028,194,3506,BC,2007,EE,OC
2472,204947,194,3507,BC,2764,AD,OC
2473,274175,194,3508,MBC,4,AE,MBC
2474,344158,194,3510,BC,2718,CS,OC
2475,242734,194,3512,BC,2711,CS,OC
2476,324799,194,3513,BC,1399,CS,BC
2477,256372,194,3514,BC,2718,CS,OC
2478,223989,194,3516,BC,1211,CS,OC
2479,343881,194,3518,OC,1399,IT,OC
2480,359399,194,3521,BC,1219,AD,OC
2481,318996,194,3522,BC,2712,EC,OC
2482,317477,194,3523,OC,1399,EC,OC
2483,379354,194,3524,OC,1,GI,OC
2484,200583,194,3524A,BC,5008,EM,BC
2485,203324,194,3526,MBC,2007,IM,MBC
2486,316242,194,3527,BC,1219,AD,OC
2487,323712,194,3528,BC,2718,CS,BC
2488,254954,194,3530,BC,4,AE,BC
2489,248844,194,3532,BC,5008,CW,BC
2490,269146,194,3534,BC,2006,RA,BC
2491,220073,194,3542,BC,2718,SC,OC
2492,305017,194,3545,MBC,1315,IT,MBC
2493,200025,194,3548,BC,1,ME,BC
2494,249867,194,3550,MBC,1315,IT,MBC
2495,300011,194,3552,MBC,1,ME,MBC
2496,254842,194,3553,BC,2712,EC,OC
2497,294739,194,3554,BC,1,CE,OC
2498,214201,194,3557,BC,1315,BM,OC
2499,270057,194,3559,BC,2712,EC,OC
2500,226229,194,3560,OC,2377,EE,OC
2501,240511,194,3561,MBC,2007,EC,MBC
2502,323326,194,3562,MBC,1315,EC,MBC
2503,368516,194,3563,BC,5008,EE,OC
2504,293738,194,3564,BCM,2712,CS,BCM
2505,355310,194,3565,MBC,1315,EC,MBC
2506,293882,194,3566,MBC,2005,IT,MBC
2507,257363,194,3567,MBC,2708,CS,OC
2508,259683,194,3568,BC,5008,CW,BC
2509,216685,194,3569,BC,2006,BY,OC
2510,253333,194,3570,BC,2006,ME,OC
2511,287907,194,3571,MBC,2006,BY,OC
2512,321436,194,3572,BCM,5008,EC,BCM
2513,349801,194,3573,BC,1317,CS,OC
2514,202663,194,3574,BC,1219,IT,OC
2515,298015,194,3575,OC,2718,IT,OC
2516,292398,194,3576,SC,2006,CM,SC
2517,216593,194,3578,BC,2377,CB,BC
2518,201248,194,3579,BC,2006,RA,BC
2519,288086,194,3581,BC,2006,ME,BC
2520,347097,194,3582,BC,2603,CS,OC
2521,232886,194,3583,BCM,1315,EE,BCM
2522,268570,194,3584,BC,2006,ME,BC
2523,221220,194,3585,OC,5008,ME,OC
2524,234369,194,3586,BC,2006,ME,BC
2525,240349,194,3587,BC,4960,CS,OC
2526,295374,194,3590,BC,1399,CS,BC
2527,222242,194,3591,MBC,2007,EC,MBC
2528,213978,194,3592,BC,2718,CJ,OC
2529,221241,194,3594,OC,2712,AD,OC
2530,233453,194,3596,BC,2711,IT,OC
2531,217384,194,3597,BC,2615,CS,OC
2532,324797,194,3598,BC,1399,IT,OC
2533,235707,194,3602,BC,2712,IT,BC
2534,271445,194,3604,BC,4,AE,BC
2535,233059,194,3605,BC,2615,CS,OC
2536,256361,194,3607,BC,2709,CS,OC
2537,302074,194,3608,MBC,2007,EC,MBC
2538,304817,194,3609,BC,4,AU,OC
2539,227035,194,3610,BC,1399,IT,OC
2540,310387,194,3611,MBC,1315,EC,MBC
2541,290500,194,3614,BC,2007,EE,OC
2542,279469,194,3617,MBC,1219,CS,MBC
2543,355833,194,3618,BC,2718,CS,BC
2544,313639,194,3619,BC,5012,CC,BC
2545,263883,194,3620,BC,4864,CS,OC
2546,355712,194,3622,BC,2718,CS,BC
2547,248669,194,3624,BCM,2615,CS,OC
2548,271849,194,3625,MBC,5008,CM,MBC
2549,350734,194,3627,BC,2712,AD,BC
2550,333145,194,3628,BC,3830,CS,OC
2551,323178,194,3630,BCM,1113,CS,OC
2552,302417,194,3637,BC,1219,IT,OC
2553,284780,194,3638,BC,5008,CW,BC
2554,244263,194,3639,BC,2712,AD,BC
2555,331267,194,3640,BC,2712,EC,OC
2556,334720,194,3642,BC,2764,CS,OC
2557,215331,194,3643,BC,1211,CS,OC
2558,311011,194,3644,BC,2622,AD,OC
2559,312114,194,3646,BC,1219,EC,OC
2560,321859,194,3647,BC,2712,IT,BC
2561,305432,194,3648,OC,2712,AE,OC
2562,397661,194,3650,OC,2712,EC,OC
2563,334677,194,3651,MBC,2006,CE,OC
2564,275952,194,3652,BC,1113,CS,OC
2565,251892,194,3653,BC,1399,IT,OC
2566,286064,194,3654,BC,2615,CS,OC
2567,273609,194,3655,BC,2006,RA,BC
2568,211947,194,3656,MBC,2007,AT,MBC
2569,403753,194,3657,MBC,1,BY,MBC
2570,384143,194,3658,BC,5008,CW,BC
2571,358198,194,3660,BC,5008,CW,BC
2572,293238,194,3661,BC,2712,IT,BC
2573,220219,194,3662,MBC,5008,EC,MBC
2574,231970,194,3663,BC,5008,EE,OC
2575,255314,194,3664,BC,1317,EC,OC
2576,253318,194,3665,SC,1,EC,SC
2577,278722,194,3666,BC,2,FS,OC
2578,383452,194,3667,BC,2005,EE,OC
2579,200875,194,3669,BC,2007,EE,OC
2580,311984,194,3670,BC,1,GI,OC
2581,357320,194,3671,BC,2712,EC,OC
2582,210154,194,3673,OC,5901,CS,OC
2583,238990,194,3674,OC,2719,CS,OC
2584,301725,194,3676,BC,5008,EE,OC
2585,381750,194,3677,BC,2006,ME,BC
2586,309242,194,3678,MBC,1315,EC,MBC
2587,273041,194,3679,BC,2006,RA,BC
2588,290127,194,3680,SC,1,EE,SC
2589,212540,194,3681,MBC,2718,CS,MBC
2590,249128,194,3682,BC,2,FS,OC
2591,227803,194,3684,BC,2718,CS,BC
2592,214965,194,3686,BC,1399,CS,BC
2593,238724,194,3687,BC,2005,EE,OC
2594,216869,194,3688,SC,4,EC,SC
2595,311058,194,3689,MBC,2718,CS,MBC
2596,338925,194,3690,BCM,1211,CS,OC
2597,262980,194,3691,BC,5986,IT,OC
2598,396452,194,3692,SC,1,EC,SC
2599,352360,194,3693,BC,1399,CB,OC
2600,247838,194,3695,BC,5008,CW,BC
2601,234697,194,3697,BC,1315,CH,OC
2602,216534,194,3698,BC,5008,EE,OC
2603,294188,194,3701,SC,1315,CS,SC
2604,311079,194,3702,MBC,2007,CS,MBC
2605,255271,194,3703,BC,2712,EC,OC
2606,331472,194,3704,BC,4,AE,BC
2607,364180,194,3705,MBC,1399,IT,OC
2608,324726,194,3706,BC,1219,IT,OC
2609,253105,194,3707,MBC,1,ME,MBC
2610,328582,194,3710,BC,2718,CS,BC
2611,275143,194,3711,BC,2712,EC,OC
2612,363489,194,3712,BC,2007,EE,BC
2613,317750,194,3713,BC,1399,IT,OC
2614,218635,194,3714,BC,2702,IT,OC
2615,339375,194,3715,MBC,1,ME,MBC
2616,240264,194,3719,BC,5008,CW,BC
2617,346136,194,3720,BC,2608,CS,OC
2618,225042,194,3725,OC,2607,CS,OC
2619,399881,194,3726,BC,1219,CS,BC
2620,387209,194,3728,BC,2718,CS,BC
2621,316953,194,3729,BC,4,AE,BC
2622,313309,194,3730,BC,2615,CS,OC
2623,224995,194,3733,BC,2718,CS,BC
2624,294603,194,3734,BC,1211,CS,OC
2625,293850,194,3736,BC,2,IB,OC
2626,366394,194,3737,BC,2,IB,OC
2627,311382,194,3738,BC,2712,AD,BC
2628,232044,194,3740,BC,2712,EC,OC
2629,302208,194,3741,MBC,1,BY,MBC
2630,276410,194,3743,MBC,4,EI,MBC
2631,371912,194,3744,BC,1,ME,BC
2632,264144,194,3745,MBC,2615,CS,OC
2633,254718,194,3746,BC,2615,CS,OC
2634,212273,194,3747,BC,1317,CS,OC
2635,395878,194,3749,BC,2007,EE,BC
2636,389529,194,3750,OC,1211,CS,OC
2637,284662,194,3751,MBC,4,AE,MBC
2638,215991,194,3753,BC,2712,EC,OC
2639,409647,194,3754,BC,1,BY,BC
2640,234053,194,3758,BCM,1399,CS,BCM
2641,265914,194,3759,MBC,5008,IM,MBC
2642,256326,194,3760,OC,2615,EC,OC
2643,409772,194,3762,MBC,4,RA,MBC
2644,260152,194,3763,BC,1,ME,BC
2645,236409,194,3764,BC,2718,CS,BC
2646,215081,194,3765,BC,1399,CS,BC
2647,361601,194,3766,BC,2006,ME,BC
2648,405463,194,3770,BC,2718,CS,BC
2649,331327,194,3771,BC,2,CH,BC
2650,359411,194,3772,MBC,1,ME,MBC
2651,399997,194,3773,BC,5012,CC,BC
2652,253322,194,3774,BC,2718,CS,BC
2653,395141,194,3777,BC,1315,ME,OC
2654,332610,194,3778,BC,2006,ME,BC
2655,376877,194,3779,BCM,5008,EM,BCM
2656,218315,194,3780,MBC,5008,CM,MBC
2657,324616,194,3781,BC,1211,CS,OC
2658,239180,194,3782,BCM,1315,BM,OC
2659,330547,194,3783,BC,2006,ME,BC
2660,218091,194,3785,BC,2006,BY,OC
2661,294806,194,3786,BC,1219,CS,BC
2662,367456,194,3787,BC,2377,EE,OC
2663,258291,194,3789,OC,2718,IT,OC
2664,346038,194,3790,MBC,2005,IT,MBC
2665,364600,194,3791,BC,1,ME,BC
2666,280031,194,3792,BC,2,CH,BC
2667,204119,194,3794,BC,1219,CS,BC
2668,255616,194,3795,BC,2006,CE,OC
2669,225616,194,3797,BC,2377,EE,OC
2670,211826,194,3798,BC,1,ME,BC
2671,261857,194,3799,MBC,1,ME,MBC
2672,356229,194,3802,BC,2615,CS,OC
2673,309237,194,3803,BC,1399,EC,OC
2674,254403,194,3804,MBC,2007,CS,MBC
2675,249821,194,3805,BC,2712,EC,OC
2676,323987,194,3806,MBC,2005,IT,MBC
2677,302817,194,3807,BC,5986,IT,OC
2678,322077,194,3808,MBC,1,ME,MBC
2679,235085,194,3809,BC,2377,CB,BC
2680,258342,194,3810,BC,2025,AD,OC
2681,360444,194,3812,BC,1219,CS,BC
2682,304083,194,3813,BC,1211,CS,OC
2683,382978,194,3814,BC,2,IB,BC
2684,233909,194,3815,BC,2712,EC,OC
2685,249538,194,3816,BC,1432,CS,OC
2686,328637,194,3817,MBC,4,AE,MBC
2687,309340,194,3822,BC,5012,CC,BC
2688,218122,194,3823,BC,1219,IT,OC
2689,222301,194,3826,BC,1432,AM,OC
2690,350453,194,3827,BC,2,CH,BC
2691,266731,194,3829,BC,4,AE,BC
2692,215009,194,3830,BC,1399,IT,OC
2693,253988,194,3833,BC,1113,CS,OC
2694,209461,194,3834,OC,4,AU,OC
2695,287423,194,3835,BC,5012,CC,BC
2696,284635,194,3837,BC,2718,CS,BC
2697,260898,194,3839,BC,1,BY,BC
2698,360888,194,3841,BC,2377,CB,BC
2699,224582,194,3842,OC,1,CE,OC
2700,376573,194,3843,OC,1113,CS,OC
2701,230674,194,3845,BC,1219,EC,OC
2702,318083,194,3849,BC,2377,CB,BC
2703,275784,194,3852,BC,5008,CW,BC
2704,384073,194,3853,BC,2712,EC,OC
2705,326555,194,3856,BC,2615,CS,OC
2706,291630,194,3858,MBC,5008,EC,MBC
2707,399545,194,3859,BCM,2006,EM,BCM
2708,206864,194,3862,BC,2712,AD,BC
2709,332434,194,3864,BC,1399,IT,OC
2710,205151,194,3865,BC,2,IS,OC
2711,344062,194,3867,MBC,2007,EM,MBC
2712,318995,194,3869,BC,1399,CS,BC
2713,281164,194,3871,MBC,2712,CS,MBC
2714,330151,194,3873,BCM,1,ME,BCM
2715,256428,194,3875,OC,1219,IT,OC
2716,380832,193.985,3877,BC,2718,IT,OC
2717,403684,193.965,3878,MBC,1412,EC,OC
2718,381267,193.955,3879,BC,2718,EC,OC
2719,380932,193.78,3884,BC,1026,CS,OC
2720,212867,193.755,3885,BC,1,MA,OC
2721,329742,193.755,3886,MBC,1399,CS,MBC
2722,379998,193.75,3887,MBC,5008,CM,MBC
2723,235310,193.75,3888,BC,1399,AM,OC
2724,302849,193.725,3889,BC,1211,CS,OC
2725,403997,193.725,3890,ST,1,BY,ST
2726,399146,193.71,3892,BC,5008,CW,BC
2727,359286,193.667,3896,BC,1399,CS,BC
2728,260659,193.667,3897,MBC,1315,EE,MBC
2729,364473,193.667,3898,BC,2712,EC,OC
2730,250662,193.667,3900,BC,2712,AD,BC
2731,328311,193.665,3901,BC,2615,CS,OC
2732,378709,193.66,3902,MBC,2005,IT,MBC
2733,338606,193.625,3904,MBC,1399,CS,MBC
