S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
2038,335464,109,125267,12801,1523,CS,MBC
2039,370828,109,125271,12802,4964,AE,SC
2040,280767,109,125282,12805,2707,AD,SC
2041,339225,109,125294,12808,1405,AD,SC
2042,333485,109,125302,12812,1407,BM,OC
2043,335231,109,125313,12814,1437,CS,BC
2044,402530,109,125339,12819,5935,EC,SC
2045,390283,109,125342,12820,1322,CS,ST
2046,307751,109,125367,12823,4680,ME,SC
2047,368479,109,125390,12828,2609,AG,BC
2048,225040,109,125415,12832,1207,EC,BC
2049,386102,109,125454,12838,3820,EC,OC
2050,374621,109,125532,12848,2747,ME,MBC
2051,341758,109,125539,12849,1504,EE,MBC
2052,366098,109,125543,12851,1225,ME,BC
2053,324172,109,125550,12852,1210,AD,ST
2054,365528,109,125568,12855,1225,EC,BC
2055,341442,109,125606,12866,1409,RM,SC
2056,285122,109,125609,12868,3820,EE,OC
2057,329529,109,125617,12871,2650,CS,BC
2058,374588,109,125625,12876,2673,ME,OC
2059,403976,109,125628,12877,2770,EE,SC
2060,354194,109,125638,12879,3018,EE,BC
2061,314490,109,125646,12882,2614,EE,BC
2062,320873,109,125649,12884,3016,ME,OC
2063,345779,109,125671,12888,2646,EE,MBC
2064,336847,109,125675,12889,5865,EE,MBC
2065,378031,109,125684,12890,1207,AM,BC
2066,297147,109,125686,12892,1218,CS,SC
2067,336184,109,125695,12893,1202,ME,OC
2068,254380,109,125712,12896,4917,AG,BC
2069,344835,109,125730,12903,1207,AD,SC
2070,353756,108.5,125746,12907,3905,ME,MBC
2071,314632,108.5,125748,12908,3811,EE,MBC
2072,232832,108.5,125763,12912,4971,CS,SC
2073,348639,108.5,125781,12916,3812,ME,MBC
2074,338918,108.5,125789,12917,1015,EE,SC
2075,345903,108.5,125795,12919,1222,EE,OC
2076,377632,108.5,125804,12920,1430,CE,SC
2077,386426,108.5,125818,12928,4931,ME,SC
2078,311818,108.5,125823,12929,2006,TT,SCA
2079,307914,108.5,125833,12932,4023,XC,BC
2080,285763,108.5,125849,12937,4670,CE,BC
2081,240236,108.5,125854,12939,1110,MZ,OC
2082,397845,108.5,125881,12943,2767,EE,OC
2083,313893,108.5,125882,12944,3908,ME,OC
2084,357131,108.5,125885,12947,4993,EE,BC
2085,259914,108.5,125891,12949,2776,CS,MBC
2086,314565,108.5,125911,12953,1232,IT,OC
2087,325226,108.5,125954,12958,3820,EC,MBC
2088,203362,108.5,125962,12961,4981,EE,OC
2089,398704,108.5,126045,12972,2338,EE,OC
2090,368072,108.5,126054,12976,2650,EC,BC
2091,285616,108.5,126063,12978,4955,EC,SC
2092,336082,108.5,126078,12979,1207,EC,SC
2093,314396,108.5,126084,12980,1401,ME,BC
2094,361115,108.5,126107,12985,2635,BM,BC
2095,267744,108.5,126199,12993,4949,EC,BC
2096,333891,108.5,126216,12998,1202,ME,MBC
2097,388365,108.5,126220,12999,2650,AD,MBC
2098,307779,108.5,126225,13000,5913,CE,OC
2099,323230,108.5,126226,13001,1303,CB,BC
2100,276522,108.5,126228,13002,4977,CS,OC
2101,269769,108.5,126240,13006,5,MM,OC
2102,275421,108.5,126244,13007,2621,CB,BC
2103,340336,108.5,126262,13011,3825,EE,OC
2104,384453,108.5,126268,13013,1401,CE,SC
2105,370207,108.5,126293,13022,2609,FD,BC
2106,410110,108.5,126313,13025,3466,EE,OC
2107,323477,108.5,126330,13028,1207,EC,MBC
2108,360630,108.5,126336,13029,4969,CS,BC
2109,346001,108.5,126346,13030,4989,IT,SC
2110,231040,108.5,126365,13033,4994,CE,BC
2111,368110,108.5,126381,13037,1013,XM,BC
2112,336286,108.5,126393,13039,4949,ME,MBC
2113,312656,108.5,126395,13040,2342,ME,MBC
2114,366514,108.5,126396,13041,3425,ME,BC
2115,296219,108.5,126400,13042,1127,EC,BC
2116,406656,108.5,126412,13046,3846,CE,OC
2117,265979,108.5,126421,13049,1420,AE,OC
2118,377270,108.25,126452,13062,2350,EE,OC
2119,361482,108,126454,13064,3462,ME,OC
2120,349494,108,126478,13067,5533,ME,OC
2121,370427,108,126494,13070,2611,SF,OC
2122,306806,108,126502,13072,2611,CH,BC
2123,372497,108,126560,13078,5533,CS,OC
2124,261396,108,126569,13080,2776,MZ,MBC
2125,320192,108,126573,13082,2345,ME,MBC
2126,358577,108,126595,13085,5502,CE,OC
2127,214483,108,126644,13090,4992,CS,BC
2128,329555,108,126673,13097,2621,EE,MBC
2129,406226,108,126683,13101,5930,EE,OC
2130,285974,108,126695,13105,2621,EC,BC
2131,299130,108,126718,13113,3857,CS,MBC
2132,307859,108,126725,13115,4975,EC,OC
2133,255880,108,126807,13120,1243,EC,MBC
2134,363907,108,126829,13121,2302,ME,MBC
2135,388754,108,126873,13129,2716,MD,OC
2136,331363,108,126907,13137,2640,EE,OC
2137,272035,108,126911,13138,1114,CE,OC
2138,259713,108,126932,13145,2357,EE,BC
2139,369053,108,126935,13146,3849,CS,MBC
2140,231639,108,126948,13149,2726,MZ,BC
2141,364094,108,126950,13150,3805,RM,BC
2142,336071,108,126959,13153,1434,AD,MBC
2143,302782,108,126978,13159,1325,ME,MBC
2144,261709,108,126979,13160,4929,CS,SC
2145,349562,108,127005,13164,3926,EC,SC
2146,400731,108,127020,13169,3807,AD,BC
2147,358299,108,127045,13178,2717,EC,BC
2148,387560,108,127048,13181,1126,CS,BC
2149,316615,108,127062,13184,1303,EC,BC
2150,340307,108,127065,13186,1509,EE,OC
2151,218079,107.5,127080,13190,1426,CS,BC
2152,313969,107.5,127109,13194,2341,AD,OC
2153,381050,107.5,127119,13196,1517,CS,BC
2154,328568,107.5,127124,13198,3766,CS,MBC
2155,313399,107.5,127131,13202,2772,EC,OC
2156,402773,107.5,127159,13206,1427,EC,OC
2157,295382,107.5,127163,13208,5919,EC,SC
2158,374598,107.5,127164,13209,3812,ME,BC
2159,230884,107.5,127172,13211,2764,EE,SC
2160,358504,107.5,127194,13214,5832,CS,SC
2161,334779,107.5,127255,13225,2743,CE,BC
2162,304504,107.5,127262,13226,1517,EC,OC
2163,311016,107.5,127263,13227,2367,CB,SC
2164,303080,107.5,127297,13235,2345,AD,SC
2165,358176,107.5,127304,13238,5904,EC,MBC
2166,286223,107.5,127315,13240,2758,EE,BC
2167,347169,107.5,127318,13241,1405,ME,OC
2168,292971,107.5,127340,13246,5532,ME,OC
2169,241755,107.5,127388,13256,1428,EC,OC
2170,352305,107.5,127422,13258,3466,EC,MBC
2171,303046,107.5,127430,13259,3817,CE,BC
2172,379515,107.5,127439,13260,4965,AD,SC
2173,367738,107.5,127466,13266,2749,EC,SC
2174,308166,107.5,127471,13267,2747,EE,BC
2175,295052,107.5,127476,13269,2613,ME,BC
2176,319680,107.5,127508,13278,4949,CE,OC
2177,337685,107.5,127515,13279,1233,EE,BC
2178,305253,107.5,127529,13282,3820,CS,SC
2179,274328,107.5,127533,13284,3804,EE,OC
2180,287903,107.5,127552,13288,1426,IT,BC
2181,288755,107.5,127576,13294,3821,CS,MBC
2182,314559,107.5,127597,13302,5703,EC,MBC
2183,376593,107.5,127607,13303,1137,EE,OC
2184,221306,107.5,127623,13307,2716,ME,MBC
2185,350510,107.5,127625,13308,5862,CE,OC
2186,367877,107.5,127629,13310,2727,AG,BC
2187,308663,107.5,127637,13312,2642,BM,MBC
2188,288295,107.5,127658,13316,4982,EC,OC
2189,302679,107.5,127672,13322,3701,EC,SC
2190,385583,107.5,127684,13326,1110,EE,OC
2191,372647,107.5,127704,13333,1441,ME,SC
2192,340909,107,127724,13340,2737,EE,OC
2193,299399,107,127769,13354,1101,EE,OC
2194,368424,107,127771,13355,2601,CE,MBC
2195,204557,107,127796,13361,2723,CS,SC
2196,302800,107,127812,13364,2622,AD,BC
2197,262809,107,127820,13368,1218,RM,OC
2198,333836,107,127828,13371,2611,CS,SC
2199,282437,107,127835,13376,2349,RM,SC
2200,364756,107,127837,13378,5530,EC,MBC
2201,289679,107,127849,13381,2615,ME,BCM
2202,329600,107,127851,13383,1430,EE,BC
2203,406291,107,127851A,13383A,4952,CS,OC
2204,264110,107,127869,13387,3782,CS,BC
2205,385772,107,127890,13393,1437,IT,SC
2206,361022,107,127958,13406,1401,EC,SC
2207,381030,107,128083,13418,1525,EE,OC
2208,298104,107,128104,13421,2610,MZ,BC
2209,350250,107,128118,13423,3805,AG,BC
2210,332020,107,128128,13425,2643,EC,BCM
2211,348589,107,128139,13427,3786,AE,MBC
2212,205585,107,128152,13428,2608,IT,SC
2213,289011,107,128154,13429,4964,AE,MBC
2214,325184,107,128183,13436,5935,EE,OC
2215,335795,107,128186,13438,2341,EC,BC
2216,334392,107,128188,13439,2345,EC,SC
2217,337869,107,128194,13440,3844,AD,BC
2218,267388,107,128196,13442,3701,EE,BC
2219,383936,107,128210,13443,1210,EE,SC
2220,280601,107,128214,13445,4955,CB,MBC
2221,373064,107,128245,13452,2367,CE,BC
2222,232152,107,128252,13455,4955,CS,BCM
2223,305178,107,128255,13456,2628,EE,MBC
2224,298200,107,128259,13458,2608,CE,MBC
2225,409460,107,128308,13468,1525,EC,SC
2226,377586,107,128315,13471,2743,EE,SC
2227,341628,107,128325,13474,3795,ME,OC
2228,299568,107,128354,13483,3841,CE,OC
2229,338241,106.5,128382,13490,4989,EC,OC
2230,351965,106.5,128388,13492,1114,EE,BC
2231,290208,106.5,128396,13495,4964,EE,OC
2232,222158,106.5,128402,13498,2628,AU,MBC
2233,236055,106.5,128421,13502,2601,ME,OC
2234,352466,106.5,128428,13504,1116,EE,OC
2235,394066,106.5,128437,13506,1405,AD,MBC
2236,264916,106.5,128467,13510,3806,CE,BC
2237,325508,106.5,128481,13513,2721,EE,BC
2238,362641,106.5,128532,13519,2609,AE,BC
2239,410088,106.5,128533,13520,3849,IT,BC
2240,279668,106.5,128540,13523,2632,ME,MBC
2241,333616,106.5,128576,13531,3814,EC,BC
2242,289596,106.5,128584,13532,2731,PD,BC
2243,372687,106.5,128607,13537,4978,AE,OC
2244,346115,106.5,128609,13538,2768,ME,OC
2245,305261,106.5,128639,13543,4941,EE,OC
2246,293890,106.5,128736,13549,3016,XC,OC
2247,377619,106.5,128763,13557,1525,EE,MBC
2248,406178,106.5,128775,13562,3410,CE,OC
2249,347318,106.5,128793,13566,2628,AM,SC
2250,364018,106.5,128818,13573,1605,IT,BC
2251,314014,106.5,128819,13574,1226,CS,SC
2252,305608,106.5,128853,13584,1421,CE,OC
2253,406182,106.5,128888,13592,2617,CE,OC
2254,254316,106.5,128944,13599,3782,CS,MBC
2255,322090,106.5,128980,13606,2601,ME,BC
2256,401042,106.5,128983,13608,3466,CS,SC
2257,371191,106.5,128991,13612,3016,EE,SC
2258,242143,106.5,128996,13613,5532,EC,BCM
2259,363954,106,129009,13616,2617,ME,OC
2260,409364,106,129058,13619,2611,SF,SC
2261,405098,106,129061,13622,2346,CS,MBC
2262,393125,106,129085,13625,1133,CS,BC
2263,361849,106,129106,13628,2611,CE,OC
2264,379434,106,129112,13630,5022,XM,ST
2265,361075,106,129126,13635,4669,EC,BC
2266,268610,106,129129,13636,2601,CH,BC
2267,229094,106,129157,13642,2601,EC,SCA
2268,271921,106,129211,13650,1126,EC,SC
2269,251588,106,129220,13651,4971,EC,MBC
2270,321652,106,129244,13656,1318,CS,SC
2271,365554,106,129257,13659,3850,EC,BC
2272,375799,106,129276,13665,2658,EE,OC
2273,310724,106,129295,13667,3806,EC,SC
2274,294933,106,129307,13670,4989,CS,BC
2275,366286,106,129374,13684,2624,PH,SCA
2276,273012,106,129381,13686,2611,AE,BC
2277,267927,106,129389,13688,4941,ME,OC
2278,265615,106,129395,13690,1241,EC,MBC
2279,251503,106,129412,13691,4680,EE,OC
2280,383396,106,129422,13692,3462,ME,MBC
2281,347002,106,129437,13696,1505,ME,MBC
2282,366869,106,129447,13698,5902,AD,BC
2283,406523,106,129456,13699,4961,CS,BC
2284,350546,106,129468,13702,3822,EC,OC
2285,273245,106,129485,13708,4941,EC,SC
2286,384756,106,129492,13711,2768,ME,BC
2287,268286,106,129522,13718,2622,IT,SC
2288,350169,106,129543,13720,3018,XC,OC
2289,289707,106,129552,13722,2673,ME,OC
2290,267525,106,129568,13726,4995,EE,OC
2291,365774,106,129582,13728,4989,IT,BC
2292,336854,106,129614,13736,3849,EC,OC
2293,337468,106,129624,13744,3821,ME,OC
2294,276382,106,129626,13745,5930,EC,OC
2295,387259,106,129644,13749,1106,EE,OC
2296,406585,106,129685,13756,3466,ME,OC
2297,364378,106,129693,13758,2643,EE,BC
2298,324738,106,129698,13761,4949,IN,OC
2299,221176,106,129700,13762,1319,CE,OC
2300,307592,105.5,129731,13769,4670,ME,BC
2301,369337,105.5,129734,13771,4977,CS,BC
2302,382558,105.5,129748,13774,3466,EE,OC
2303,298093,105.5,129761,13777,2617,MD,SCA
2304,411227,105.5,129776,13782,4917,BT,BC
2305,354322,105.5,129812,13792,4996,EC,OC
2306,299923,105.5,129850,13800,2328,ME,BC
2307,298949,105.5,129854,13802,3804,AU,BC
2308,406734,105.5,129905,13812,3454,ME,MBC
2309,369296,105.5,129940,13817,1233,ME,MBC
2310,323961,105.5,129950,13819,4928,ME,OC
2311,338695,105.5,130028,13830,2705,EE,OC
2312,374525,105.5,130037,13833,2342,CE,MBC
2313,308682,105.5,130147,13856,2622,BM,BC
2314,367574,105.5,130150,13857,5930,CE,OC
2315,286280,105.5,130156,13859,3461,AD,BC
2316,310558,105.5,130172,13864,1238,ME,OC
2317,263163,105.5,130201,13869,4955,AD,BC
2318,303952,105.5,130203,13870,2727,ME,OC
2319,349950,105.5,130213,13874,4994,EE,BC
2320,410136,105.5,130234,13879,2726,AO,BCM
2321,354650,105.5,130239,13880,2727,ME,MBC
2322,324816,105.5,130260,13888,2753,AG,SC
2323,349982,105.5,130269,13891,2607,TX,SC
2324,209362,105.5,130278,13893,2367,AD,BC
2325,264998,105.5,130282,13896,4938,CS,OC
2326,340090,105.5,130291,13898,4676,CS,MBC
2327,304252,105.5,130294,13899,1509,CS,SC
2328,217246,105.5,130299,13901,2648,EE,MBC
2329,227028,105,130365,13910,1213,IT,SC
2330,204682,105,130370,13911,3813,IT,BC
2331,345862,105,130379,13912,5935,CS,SC
2332,351499,105,130384,13914,2621,CE,BC
2333,314307,105,130387,13915,1319,EC,BC
2334,283137,105,130450,13928,1413,SC,SC
2335,406578,105,130451,13929,3466,EE,MBC
2336,204663,105,130453,13930,1335,EC,OC
2337,298818,105,130459,13934,3857,EE,OC
2338,281106,105,130476,13937,5865,CS,BC
2339,337500,105,130485,13942,2702,BT,SCA
2340,225262,105,130496,13947,2708,CS,BCM
2341,299609,105,130522,13953,4672,ME,BC
2342,334448,105,130525,13954,2614,TX,BC
2343,347602,105,130527,13956,2761,CS,MBC
2344,366745,105,130591,13972,5910,ME,MBC
2345,323530,105,130592,13973,2606,EC,MBC
2346,346870,105,130649,13982,3846,CB,MBC
2347,340675,105,130657,13984,2360,ME,BC
2348,281920,105,130659,13986,2647,EC,BC
2349,390468,105,130661,13987,3845,EE,OC
2350,355842,105,130732,13997,1434,EE,BC
2351,343362,105,130739,13999,4864,ME,OC
2352,237265,105,130746,14000,1237,EC,SC
2353,345381,105,130772,14006,4669,EE,OC
2354,244265,105,130798,14014,3016,ME,MBC
2355,287307,105,130806,14017,3814,CS,MBC
2356,391806,105,130808,14018,2609,EC,SC
2357,233721,105,130826,14024,4669,CS,MBC
2358,373214,105,130831,14025,1150,BM,OC
2359,261904,105,130837,14027,1444,EC,OC
2360,319877,105,130878,14036,1519,EC,BC
2361,252767,105,130899,14040,5988,EE,BC
2362,388472,105,130906,14042,3795,ME,BC
2363,346771,105,130917,14048,1517,CS,MBC
2364,344967,105,130928,14053,4952,CS,OC
2365,275212,104.5,130942,14057,1424,CB,BC
2366,354438,104.5,130957,14061,4972,ME,OC
2367,333886,104.5,130975,14069,4929,EE,OC
2368,349487,104.5,130976,14070,2727,CE,BC
2369,325974,104.5,131051A,14084A,5921,ME,BCM
2370,343172,104.5,131053,14085,5930,CE,OC
2371,394317,104.5,131060,14089,2747,CE,OC
2372,306067,104.5,131067,14092,5017,EC,SC
2373,301871,104.5,131091,14100,2621,MZ,BC
2374,275753,104.5,131111,14102,3845,ME,OC
2375,341412,104.5,131123,14105,2762,EC,BC
2376,276669,104.5,131154,14112,3403,AD,OC
2377,392270,104.5,131205,14122,3821,CS,SC
2378,357059,104.5,131215,14125,4670,BM,BC
2379,378905,104.5,131219,14127,3831,AG,MBC
2380,378853,104.5,131236,14130,3920,AD,OC
2381,251877,104.5,131253,14134,1424,EC,BC
2382,318989,104.5,131265,14140,5907,CE,BC
2383,240718,104.5,131292,14147,1523,EC,MBC
2384,403134,104.5,131306,14151,2611,ME,SC
2385,290369,104.5,131337,14157,3782,EC,BC
2386,297940,104.5,131362,14161,1210,EC,SC
2387,368875,104.5,131371,14165,1518,ME,OC
2388,300226,104.5,131380,14169,2601,CH,MBC
2389,334707,104.5,131389,14172,2614,TC,OC
2390,321426,104.5,131400,14173,3410,ME,OC
2391,333167,104.5,131431,14179,2716,EE,MBC
2392,286017,104.5,131433,14181,1107,EC,BC
2393,339740,104.5,131485,14192,2611,SF,MBC
2394,311252,104.5,131490,14194,3786,ME,BCM
2395,201758,104.5,131495,14198,2625,AG,BC
2396,341831,104,131515,14204,5914,CE,OC
2397,369270,104,131529,14208,5536,ME,BC
2398,349005,104,131542,14213,2768,EC,MBC
2399,315720,104,131565,14219,2609,CE,BC
2400,299138,104,131570,14220,1319,ME,BC
2401,377747,104,131582,14223,1411,EC,BC
2402,215364,104,131584,14225,4917,EC,SC
2403,373984,104,131599,14231,3456,BM,MBC
2404,283830,104,131601,14233,5703,EE,OC
2405,228642,104,131614,14239,2357,ME,MBC
2406,334288,104,131633,14247,5017,ME,OC
2407,310285,104,131655,14251,1309,EE,SC
2408,365930,104,131661,14254,3810,CE,OC
2409,376670,104,131665,14257,2349,RM,BC
2410,323732,104,131689,14261,3849,EC,OC
2411,315831,104,131691,14262,5930,EC,BC
2412,260125,104,131692,14263,3801,EE,OC
2413,321951,104,131694,14264,5988,EC,SC
2414,337769,104,131739,14270,3854,CS,MBC
2415,242094,104,131752,14271,3018,ME,OC
2416,273281,104,131759,14274,4670,ME,SC
2417,370107,104,131768,14276,4917,EC,BC
2418,308587,104,131774,14277,2763,ME,OC
2419,369128,104,131834,14289,2758,EC,MBC
2420,210599,104,131845,14292,2740,CS,BCM
2421,353099,104,131847,14293,2633,EE,MBC
2422,362434,104,131853,14294,3410,CE,MBC
2423,370752,104,131855,14295,5530,EC,BC
2424,327455,104,131879,14302,4995,AD,OC
2425,370534,104,131884,14304,3456,BM,BC
2426,319105,104,131910,14318,2707,CH,MBC
2427,212170,104,131953,14325,5910,ME,BC
2428,309698,104,131978,14331,2618,ME,SC
2429,281187,104,132000,14334,2601,BM,SC
2430,387101,104,132035,14340,3821,CE,MBC
2431,301710,104,132045,14343,1518,EC,BC
2432,328292,104,132067,14345,1209,EE,OC
2433,232271,104,132079,14349,1237,CS,BCM
2434,388593,104,132098,14356,3820,EC,BC
2435,314420,104,132124,14365,1510,EE,OC
2436,328743,103.5,132150,14375,2602,MD,MBC
2437,328831,103.5,132160,14378,2733,CS,SC
2438,387228,103.5,132163,14379,2633,ME,OC
2439,377733,103.5,132182,14382,2347,EE,BCM
2440,335591,103.5,132187,14384,5910,CE,OC
2441,342090,103.5,132205,14387,2617,MD,BC
2442,361876,103.5,132223,14392,4978,CS,SC
2443,357006,103.5,132234,14394,2611,CE,MBC
2444,245102,103.5,132265,14398,4993,AG,BC
2445,377867,103.5,132266,14399,3812,EE,BC
2446,300153,103.5,132279,14401,1529,CS,OC
2447,357015,103.5,132286,14403,1217,EC,MBC
2448,353694,103.5,132295,14406,4946,EC,OC
2449,370202,103.5,132300,14407,2623,ME,OC
2450,227946,103.5,132303,14408,1316,BM,SC
2451,345388,103.5,132316,14411,2647,IT,BC
2452,314220,103.5,132348,14416,3805,ME,SC
2453,270920,103.5,132354,14420,5930,EC,BC
2454,354174,103.5,132381,14424,2717,CS,MBC
2455,403109,103.5,132409,14429,3846,CB,SC
2456,255882,103.5,132458,14441,2725,EE,SC
2457,274903,103.5,132496,14455,2332,EC,OC
2458,410686,103.5,132507,14457,1436,CS,MBC
2459,247227,103.5,132537,14468,2722,ME,SC
2460,373017,103.5,132574,14482,2623,ME,OC
2461,333596,103.5,132611,14492,3810,ME,OC
2462,263555,103.5,132625,14496,4984,IT,BC
2463,309256,103.5,132680,14514,2328,SC,SC
2464,279816,103.5,132686,14517,3019,XC,BC
2465,232653,103.5,132695,14520,1318,EC,BC
2466,275859,103.5,132698,14521,5907,AD,BC
2467,369715,103.5,132713,14524,4964,CE,SC
2468,307065,103.5,132716,14525,2639,ME,BC
2469,328022,103,132774,14535,2369,ME,BC
2470,323227,103,132793,14541,4024,CE,OC
2471,375811,103,132805,14542,2327,ME,BC
2472,290059,103,132806,14543,2749,EC,BCM
2473,358633,103,132829,14546,2630,EE,OC
2474,249102,103,132845,14552,1121,CS,MBC
2475,271156,103,132846,14553,3801,IC,BC
2476,287239,103,132889,14563,1322,ME,BC
2477,333114,103,132896,14564,4946,AD,SC
2478,377760,103,132905,14565,3456,EC,OC
2479,323468,103,132953,14571,5988,EC,MBC
2480,266071,103,132978,14576,3803,CH,BC
2481,299197,103,132988,14577,2776,AG,BC
2482,244151,103,132990,14578,4959,BT,MBC
2483,263297,103,132996,14579,1509,ME,OC
2484,281535,103,133042,14590,4676,EC,MBC
2485,327078,103,133053,14594,3805,RM,BCM
2486,326534,103,133068,14598,2633,ME,MBC
2487,361469,103,133083,14601,1121,EC,OC
2488,360922,103,133104,14610,1222,EC,SC
2489,350833,103,133133,14613,4972,ME,BC
2490,307039,103,133135,14615,5913,PD,OC
2491,306480,103,133158,14618,2769,EC,MBC
2492,363862,103,133175,14620,1210,ME,BCM
2493,291012,103,133186,14624,1509,EI,OC
2494,320902,103,133195,14626,2621,ME,BC
2495,289945,103,133200,14628,2726,CE,BC
2496,362743,103,133220,14634,4989,AG,BC
2497,315830,103,133256,14647,1319,IT,BC
2498,345908,103,133269,14654,1524,CS,OC
2499,333965,103,133274,14655,4965,ME,SC
2500,365195,103,133281,14656,2609,ME,BC
2501,228217,103,133299,14658,2704,ME,BC
2502,326844,103,133315,14662,1409,ME,MBC
2503,354481,103,133340,14674,3016,CE,OC
2504,244085,102.5,133361,14678,4917,CS,BCM
2505,333180,102.5,133385,14682,2614,CS,MBC
2506,285908,102.5,133401,14688,4994,IT,MBC
2507,364245,102.5,133428,14695,5910,EC,BCM
2508,338269,102.5,133429,14696,1427,IT,BC
2509,342338,102.5,133437,14698,3852,CS,SC
2510,405147,102.5,133457,14703,1123,AE,SC
2511,350774,102.5,133463,14706,1510,EC,OC
2512,327406,102.5,133471,14709,5912,CS,BC
2513,263684,102.5,133480,14713,2744,CE,MBC
2514,244296,102.5,133499,14716,3804,EE,MBC
2515,409596,102.5,133521,14721,3817,ME,BC
2516,388971,102.5,133522,14722,1101,EC,MBC
2517,368395,102.5,133531,14723,2601,AE,MBC
2518,330737,102.5,133568,14728,2367,CB,BC
2519,297126,102.5,133580,14731,2367,AD,MBC
2520,302301,102.5,133589,14734,2659,EE,OC
2521,274542,102.5,133638,14744,3815,EE,OC
2522,305612,102.5,133651,14746,5530,ME,BC
2523,214084,102.5,133657,14748,2617,ME,BC
2524,373780,102.5,133672,14755,5914,EC,BC
2525,264985,102.5,133682,14757,4941,EC,MBC
2526,397118,102.5,133701,14759,2341,AD,MBC
2527,402650,102.5,133712,14762,1307,BM,BC
2528,410928,102.5,133743,14766,3918,EC,MBC
2529,256496,102.5,133750,14768,4929,ME,OC
2530,306422,102.5,133753,14769,1120,EI,SC
2531,387644,102.5,133819,14783,1449,ME,MBC
2532,358842,102.5,133825,14786,2646,EE,BC
2533,368740,102.5,133829,14788,1325,EC,BC
2534,222720,102.5,133850,14791,1509,EI,BC
2535,312417,102.5,133851,14792,5988,EE,MBC
2536,217367,102.5,133852,14793,1319,EC,MBC
2537,301056,102.5,133857,14795,1501,ME,OC
2538,375626,102.5,133869,14797,5532,CE,MBC
2539,327093,102.5,133876,14799,1306,ME,BC
2540,372416,102.5,133878,14801,1441,ME,BC
2541,248412,102.5,133921,14814,1509,EE,BC
2542,379003,102.5,133950,14821,2717,EC,SC
2543,371249,102.5,133957,14822,1518,ME,OC
2544,333208,102,133986,14830,2601,ME,BC
2545,328341,102,134017,14841,2623,EE,OC
2546,366397,102,134093,14858,2328,IT,SCA
2547,338343,102,134148,14867,1517,ME,OC
2548,264433,102,134178,14873,2751,ME,BC
2549,254880,102,134181,14875,1137,EE,MBC
2550,336029,102,134201,14880,2627,BM,MBC
2551,266491,102,134212,14882,2612,ME,OC
2552,354498,102,134229,14885,1228,IT,SC
2553,306899,102,134236,14886,3806,BM,MBC
2554,386619,102,134244,14887,1122,EC,SC
2555,233142,102,134398,14915,4941,CS,BC
2556,220470,102,134500,14942,1217,CS,SC
2557,338098,102,134507,14943,3812,EE,BC
2558,305349,102,134512,14946,4966,EE,BC
2559,320583,102,134514,14948,3854,CS,BC
2560,410209,102,134522,14954,2673,ME,BC
2561,285267,102,134540,14960,3011,XM,OC
2562,241378,102,134549,14962,4941,EE,BC
2563,329214,102,134553,14966,2345,CE,OC
2564,330958,102,134560,14968,3804,EC,MBC
2565,324327,102,134562,14969,3811,CE,OC
2566,411543,102,134570,14972,1441,ME,BC
2567,243714,102,134585,14977,4995,EE,BC
2568,344839,102,134586,14978,2634,AE,MBC
2569,365857,102,134589,14979,2731,EE,BCM
2570,363131,102,134595,14982,3817,CE,SC
2571,230977,101.5,134622,14994,2608,EC,SC
2572,295716,101.5,134628,14996,1401,CE,MBC
2573,327344,101.5,134663,15002,1101,ME,BC
2574,384508,101.5,134664,15003,1427,IT,BC
2575,335749,101.5,134688,15012,1303,ME,OC
2576,342526,101.5,134701,15018,1313,CS,BC
2577,321082,101.5,134717,15021,2713,ME,BC
2578,316611,101.5,134734,15024,3456,BM,SC
2579,321200,101.5,134736,15025,2609,CE,MBC
2580,386947,101.5,134771,15030,4952,IT,MBC
2581,281912,101.5,134786,15033,2716,IT,SC
2582,291481,101.5,134793,15035,3812,AD,OC
2583,324549,101.5,134804,15037,3846,RM,MBC
2584,305189,101.5,134830,15043,2623,BM,BC
2585,350979,101.5,134847,15047,2727,CE,MBC
2586,284918,101.5,134872,15055,1424,CS,SC
2587,367553,101.5,134879,15058,4928,AD,OC
2588,322544,101.5,134897,15062,3019,XC,MBC
2589,301926,101.5,134930,15067,1407,EC,MBC
2590,358850,101.5,134954,15075,2726,AG,MBC
2591,256520,101.5,134964,15078,3464,ME,BC
2592,339140,101.5,134982,15086,3815,EC,MBC
2593,298011,101.5,134983,15087,2727,EC,SC
2594,301052,101.5,135055,15103,2634,EE,BC
2595,351853,101.5,135069,15106,3410,CE,BC
2596,373559,101.5,135114,15114,3849,CS,BC
2597,282491,101.5,135124,15117,2622,EC,BC
2598,231274,101.5,135129,15119,1504,EE,BC
2599,360079,101.5,135140,15122,1431,ME,OC
2600,262985,101,135190,15138,2739,ME,SC
2601,348231,101,135194,15140,3805,EE,BC
2602,318927,101,135198,15142,3701,EE,SC
2603,366919,101,135207,15144,5914,EC,MBC
2604,211065,101,135254,15159,1013,ME,MBC
2605,318286,101,135274,15165,2367,CS,SC
2606,319607,101,135280,15168,3760,ME,BC
2607,217921,101,135294,15172,3795,EE,SC
2608,408481,101,135329,15180,5990,CE,OC
2609,307064,101,135331,15181,3460,CS,BC
2610,285502,101,135341,15184,3918,CS,BC
2611,287866,101,135347,15185,2648,AU,MBC
