S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
7637,233164,MBC,140,146908,4680,IT,MBC
7638,369594,BC,140,146910,2648,EE,OC
7639,361662,MBC,140,146913,2621,AD,MBC
7640,444947,SC,140,146915,2743,CS,SC
7641,251327,BCM,140,146916,5,CH,BCM
7642,413045,BC,140,146917,5930,IT,OC
7643,462297,BC,140,146918,1122,BT,BC
7644,331100,SC,140,146920,2642,AD,SC
7645,379032,MBC,140,146923,1405,AD,MBC
7646,311376,BC,140,146925,2777,CS,BC
7647,487132,MBC,140,146926,2609,EC,MBC
7648,368099,MBC,140,146927,2610,CS,MBC
7649,399199,BC,140,146928,4680,EE,BC
7650,273961,MBC,140,146930,4959,BT,MBC
7651,355075,MBC,140,146933,1434,CS,MBC
7652,311120,MBC,140,146934,2707,CS,MBC
7653,359726,MBC,140,146935,2741,CS,MBC
7654,465497,BC,140,146940,2623,BM,OC
7655,289085,SC,140,146942,2743,BM,SC
7656,336715,BC,140,146944,4944,CS,BC
7657,365776,SC,140,146945,4941,EC,OC
7658,231475,SC,140,146946,1210,EE,SC
7659,344238,MBC,140,146949,1431,CS,MBC
7660,255870,MBC,140,146951,2749,AM,MBC
7661,357902,MBC,140,146954,2345,IT,MBC
7662,465629,SC,140,146955,1322,EC,SC
7663,433251,SC,140,146957,3843,CS,SC
7664,336445,BC,140,146958,3804,IT,BC
7665,483366,BCM,140,146959,2625,IT,OC
7666,275768,BC,140,146960,2721,IT,BC
7667,243698,BC,140,146961,1310,IT,BC
7668,302136,BC,140,146962,3807,CE,OC
7669,362517,BC,140,146963,2707,IT,BC
7670,333778,SC,140,146964,1114,EC,SC
7671,256717,MBC,140,146974,3817,CS,MBC
7672,275146,BC,140,146978,2721,AD,BC
7673,441666,BC,140,146985,2302,IT,BC
7674,263952,BC,140,146986,3810,SC,OC
7675,393797,MBC,140,146988,1412,EE,MBC
7676,299585,BC,140,146989,1238,AD,BC
7677,298078,BC,140,146991,2636,AD,OC
7678,471076,MBC,140,146992,1101,AD,MBC
7679,326422,BC,140,146995,2723,CE,BC
7680,487537,BC,140,146999,3461,SC,OC
7681,475334,SCA,140,147000,2327,CS,OC
7682,240429,MBC,140,147001,4917,AD,MBC
7683,395969,BC,140,147002,2611,EC,BC
7684,382440,MBC,140,147008,3841,EC,MBC
7685,472096,BC,140,147009,4864,EC,BC
7686,422839,MBC,140,147011,3843,AD,MBC
7687,386633,BCM,140,147016,4989,EC,OC
7688,364473,SC,140,147019,5913,CE,OC
7689,409775,MBC,140,147022,1309,CE,MBC
7690,297720,SC,140,147024,4994,IT,OC
7691,480777,SC,140,147027,2635,SC,OC
7692,364655,SC,140,147028,2610,CS,SC
7693,425411,SC,140,147029,4020,GI,SC
7694,202235,BCM,140,147033,1316,IT,BCM
7695,359679,MBC,140,147034,2612,BM,OC
7696,368537,BC,140,147035,1509,EE,BC
7697,489156,SC,140,147036,2602,AD,OC
7698,329616,MBC,140,147039,1133,AD,OC
7699,370121,SC,140,147040,2609,EC,SC
7700,439690,MBC,140,147041,4928,EC,MBC
7701,298585,MBC,140,147045,4680,CS,MBC
7702,402975,MBC,140,147049,4917,CI,MBC
7703,497460,MBC,140,147052,3822,AD,OC
7704,493758,SCA,140,147054,2329,IT,SCA
7705,337434,MBC,140,147056,2357,ME,MBC
7706,270089,MBC,140,147058,1431,CS,MBC
7707,260009,BC,140,147060,5919,AM,OC
7708,372482,MBC,140,147064,2762,AD,MBC
7709,459531,BC,140,147065,1409,BT,BC
7710,313949,MBC,140,147070,3860,AM,OC
7711,334571,MBC,140,147072,2609,EC,MBC
7712,229096,BC,140,147073,5865,IT,BC
7713,225109,BC,140,147075,2613,ME,OC
7714,274080,BC,140,147076,4931,EE,OC
7715,404132,MBC,140,147077,1316,EC,MBC
7716,436611,BC,140,147083,2601,EC,BC
7717,209014,SC,140,147085,1140,IT,SC
7718,467235,SC,140,147086,2618,ME,SC
7719,446607,BC,140,147087,4672,AD,OC
7720,476015,BC,140,147088,5921,CS,BC
7721,429532,SCA,140,147091,1304,AD,SCA
7722,387892,SC,140,147092,4917,CS,SC
7723,422100,MBC,140,147093,2707,AM,MBC
7724,307542,MBC,140,147098,1509,EI,MBC
7725,396976,SC,140,147099,2636,CS,SC
7726,386411,BC,140,147100,2769,EE,BC
7727,299658,MBC,140,147102,3826,CE,MBC
7728,374891,MBC,140,147103,1507,IT,MBC
7729,450371,BCM,140,147106,3806,BM,BCM
7730,336717,MBC,140,147107,3019,ME,MBC
7731,313835,MBC,140,147109,2620,EC,MBC
7732,352826,SC,140,147110,1306,EE,SC
7733,427497,BC,140,147111,1413,CD,BC
7734,346753,BC,140,147116,4989,EC,OC
7735,390089,MBC,140,147117,1428,IT,OC
7736,259010,MBC,140,147120,3410,CS,MBC
7737,460120,BC,140,147121,2707,SC,BC
7738,481556,SC,140,147126,1416,CS,OC
7739,473533,BC,140,147127,1501,IT,BC
7740,310797,BC,140,147129,4672,CS,BC
7741,459488,SC,140,147130,2723,AD,SC
7742,356717,BC,140,147131,2763,CE,OC
7743,334697,BC,140,147132,3805,IT,BC
7744,371296,BC,140,147137,5,CE,BC
7745,484039,BC,140,147138,2716,IT,BC
7746,441967,SC,140,147139,5,CZ,SC
7747,443771,BC,140,147140,3019,EE,BC
7748,314062,BC,140,147141,5912,CS,OC
7749,205738,MBC,140,147142,1322,EC,MBC
7750,355829,SC,140,147144,2711,EE,SC
7751,468525,BC,140,147145,4957,CS,BC
7752,230278,BC,140,147146,2768,CS,OC
7753,441854,SC,140,147152,5942,IT,OC
7754,209419,SC,140,147153,2707,SC,SC
7755,364769,BC,140,147155,3825,AD,BC
7756,468633,BC,140,147159,1408,IT,BC
7757,484700,MBC,140,147160,1445,CS,OC
7758,403136,MBC,140,147161,2659,BM,OC
7759,259444,BC,140,147163,3806,CB,BC
7760,453650,MBC,140,147164,3477,AD,OC
7761,324893,MBC,140,147165,2624,FD,OC
7762,468027,ST,140,147166,2743,AD,ST
7763,429712,SC,140,147169,2743,EC,SC
7764,464436,BC,140,147171,2647,EC,OC
7765,373583,BC,140,147174,1452,SC,OC
7766,219731,MBC,140,147175,3795,CE,OC
7767,396247,MBC,140,147176,3826,ME,MBC
7768,215750,SC,140,147179,1414,EC,SC
7769,336922,SC,140,147180,3803,AD,SC
7770,303453,BC,140,147183,2642,BM,OC
7771,490986,BC,140,147187,2617,MD,OC
7772,330759,BC,140,147188,3831,AD,OC
7773,232014,BC,140,147189,1115,AM,BC
7774,353018,MBC,140,147190,1405,CS,MBC
7775,418992,SCA,140,147191,2618,EC,SCA
7776,285310,MBC,140,147193,4946,AD,OC
7777,385573,MBC,140,147194,2360,CS,MBC
7778,358076,BC,140,147197,2753,IT,BC
7779,469115,SC,140,147200,3843,CS,SC
7780,474032,MBC,140,147202,3805,EC,MBC
7781,311468,MBC,140,147204,5904,CS,MBC
7782,238988,BC,140,147205,3829,AD,BC
7783,442874,MBC,140,147206,5022,ME,MBC
7784,454435,MBC,140,147208,2634,IT,MBC
7785,265880,SC,140,147210,3425,BM,SC
7786,429505,SC,140,147211,2634,SF,OC
7787,379268,MBC,140,147212,2367,AD,MBC
7788,304964,SC,140,147213,5,EI,SC
7789,396227,MBC,140,147215,3011,XM,OC
7790,457702,BC,139.75,147217,4984,CS,OC
7791,330476,MBC,139.5,147220,2648,EE,OC
7792,348683,SC,139.5,147221,3803,CS,SC
7793,417951,MBC,139.5,147222,2640,EC,OC
7794,413894,SC,139.5,147223,2673,AD,SC
7795,398295,SCA,139.5,147226,2725,AD,SCA
7796,353863,MBC,139.5,147228,2641,CS,OC
7797,240765,BC,139.5,147231,1408,AL,BC
7798,415202,MBC,139.5,147235,2769,PC,MBC
7799,476978,SC,139.5,147236,5010,CE,SC
7800,389883,SC,139.5,147237,2621,AD,SC
7801,440681,BC,139.5,147238,3841,ME,OC
7802,328885,MBC,139.5,147241,2639,EC,OC
7803,244781,BC,139.5,147242,5832,AD,BC
7804,264783,SC,139.5,147243,4960,EC,SC
7805,439426,MBC,139.5,147244,2729,ME,MBC
7806,228571,BC,139.5,147246,1114,EE,BC
7807,408073,BC,139.5,147248,3806,CS,BC
7808,379544,SC,139.5,147249,5545,CS,OC
7809,454241,MBC,139.5,147250,1405,IT,MBC
7810,381903,BC,139.5,147254,1507,EC,OC
7811,454317,BCM,139.5,147255,3833,CS,OC
7812,259632,BC,139.5,147256,1405,IT,BC
7813,484765,BC,139.5,147257,2745,EE,BC
7814,451712,MBC,139.5,147258,2716,RM,OC
7815,219269,BC,139.5,147263,2743,CE,BC
7816,289872,SCA,139.5,147264,1519,IT,OC
7817,452514,MBC,139.5,147266,1416,AD,OC
7818,242952,BC,139.5,147267,1423,SC,OC
7819,425731,BC,139.5,147269,2611,CS,BC
7820,417028,BCM,139.5,147271,3821,BM,OC
7821,302173,BCM,139.5,147272,1409,AD,BCM
7822,406209,BC,139.5,147274,2715,ME,OC
7823,215180,SC,139.5,147277,1210,ME,SC
7824,346423,MBC,139.5,147278,5530,EE,OC
7825,221859,SCA,139.5,147282,2751,SC,SCA
7826,267394,BC,139.5,147283,4965,EE,BC
7827,264286,MBC,139.5,147284,2776,AD,MBC
7828,243535,BC,139.5,147285,3905,EE,OC
7829,229818,BC,139.5,147286,3019,EE,BC
7830,276174,BC,139.5,147287,4965,EE,BC
7831,414587,MBC,139.5,147288,2640,AD,OC
7832,231190,MBC,139.5,147290,1301,SC,MBC
7833,430769,SC,139.5,147294,2764,CH,SC
7834,442433,MBC,139.5,147295,2357,EE,MBC
7835,204123,BC,139.5,147296,1408,IT,BC
7836,250961,BC,139.5,147298,5907,CS,BC
7837,304241,MBC,139.5,147300,2769,CE,MBC
7838,442591,BC,139.5,147301,2634,AM,OC
7839,428826,OC,139.5,147303,2747,BT,OC
7840,247041,SC,139.5,147304,4024,EC,SC
7841,479594,MBC,139.5,147306,2634,CE,OC
7842,277915,BC,139.5,147308,2611,PH,OC
7843,459802,BC,139.5,147310,2707,EC,BC
7844,405119,BC,139.5,147311,2732,EC,BC
7845,415834,MBC,139.5,147312,3810,CS,MBC
7846,367938,MBC,139.5,147313,2611,IT,MBC
7847,302532,BC,139.5,147315,2635,SC,OC
7848,278776,SC,139.5,147318,1408,IT,SC
7849,412157,MBC,139.5,147319,4971,EC,MBC
7850,440479,BC,139.5,147320,1310,EC,BC
7851,350039,MBC,139.5,147321,2614,EC,OC
7852,285408,MBC,139.5,147322,4024,CE,MBC
7853,222871,BC,139.5,147323,1306,ME,BC
7854,363358,BCM,139.5,147324,2367,EC,BCM
7855,256913,BC,139.5,147327,2628,AD,BC
7856,304554,MBC,139.5,147331,2763,EC,MBC
7857,459520,MBC,139.5,147332,2770,IT,MBC
7858,227102,BC,139.5,147334,4917,EE,BC
7859,434887,SC,139.5,147336,1226,CS,SC
7860,222856,BC,139.5,147338,3805,EC,BC
7861,402766,MBC,139.5,147339,2623,AD,OC
7862,406292,BC,139.5,147341,1218,BM,OC
7863,387473,BC,139.5,147343,4944,EC,BC
7864,344283,BC,139.5,147345,4957,AD,BC
7865,304706,MBC,139.5,147347,3811,CS,OC
7866,276270,BC,139.5,147351,2607,MZ,BC
7867,300506,BC,139.5,147352,2609,AD,BC
7868,447017,BC,139.5,147354,2656,ME,OC
7869,277927,SC,139.5,147355,4676,ME,OC
7870,439898,MBC,139.5,147359,2636,IT,OC
7871,423324,MBC,139.5,147360,1512,AD,MBC
7872,211313,BC,139.5,147361,2611,CS,BC
7873,365134,MBC,139.5,147364,4917,AD,MBC
7874,295517,MBC,139.5,147367,3845,IT,OC
7875,338320,SC,139.5,147370,2769,EE,SC
7876,411248,BC,139.5,147371,4964,AM,OC
7877,433268,BC,139.5,147372,2624,CS,OC
7878,450338,SC,139.5,147373,2704,IT,SC
7879,314102,BC,139.5,147375,3918,EE,OC
7880,362285,MBC,139.5,147376,2763,AD,MBC
7881,448724,MBC,139.5,147378,2609,MZ,OC
7882,323937,MBC,139.5,147381,1405,IT,MBC
7883,311032,MBC,139.5,147383,2770,AD,MBC
7884,479565,BC,139.5,147389,5907,CS,BC
7885,394251,BC,139.5,147393,1303,CS,BC
7886,299373,BC,139.5,147395,4970,CS,BC
7887,446088,MBC,139.5,147399,2634,CJ,OC
7888,462781,MBC,139.5,147401,2623,AD,OC
7889,325968,BC,139.5,147403,4675,AD,OC
7890,439795,MBC,139.5,147406,2634,IT,MBC
7891,308132,BC,139.5,147409,2617,CS,BC
7892,443280,MBC,139.5,147412,4964,CS,MBC
7893,445644,MBC,139.5,147417,3807,AE,MBC
7894,217400,MBC,139.5,147421,1127,EC,OC
7895,412202,MBC,139.5,147422,4680,SC,MBC
7896,369481,BCM,139.5,147423,5907,CB,BCM
7897,299141,BC,139.5,147424,4999,CS,BC
7898,422952,BC,139.5,147425,2707,AD,BC
7899,433039,SC,139.5,147427,3845,BM,OC
7900,456739,SCA,139.5,147430,1216,EC,SCA
7901,430419,BC,139.5,147431,4952,CS,OC
7902,316797,MBC,139.5,147434,2648,CS,MBC
7903,234997,MBC,139.5,147437,2610,CE,MBC
7904,340749,MBC,139.5,147438,3018,EX,MBC
7905,249847,BCM,139.5,147440,3019,EC,BCM
7906,247214,MBC,139.5,147441,3806,EE,OC
7907,412424,BC,139.5,147442,3454,BM,BC
7908,363387,BC,139.5,147443,3803,ME,BC
7909,277371,BC,139.5,147444,1523,CS,OC
7910,461257,SC,139.5,147452,1412,IT,SC
7911,374274,BC,139.5,147455,2609,AD,BC
7912,247685,SC,139.5,147456,1225,SC,SC
7913,419595,SC,139.5,147458,1307,IT,SC
7914,464574,BC,139.5,147460,2651,CS,BC
7915,265573,MBC,139.5,147461,4955,AD,MBC
7916,203535,MBC,139.5,147466,2618,SF,MBC
7917,425912,MBC,139.5,147469,3425,RM,MBC
7918,473753,BC,139.5,147471,1137,CE,OC
7919,440758,MBC,139.5,147472,2628,CS,MBC
7920,219377,BC,139.5,147478,2610,ME,OC
7921,490116,MBC,139.5,147481,4023,CE,MBC
7922,446216,MBC,139.5,147483,4966,EC,MBC
7923,273058,BC,139.5,147485,3021,ME,BC
7924,428468,BC,139.5,147486,2656,ME,BC
7925,393101,BC,139.5,147488,2627,BM,OC
7926,332863,MBC,139.5,147496,1416,AD,OC
7927,399925,SC,139.5,147499,3826,AG,SC
7928,436553,SC,139.5,147501,4960,CE,SC
7929,396941,BC,139.5,147505,4981,EC,BC
7930,437350,BC,139.5,147506,2673,EE,OC
7931,422481,BC,139.5,147508,2762,ME,OC
7932,246426,BC,139.5,147510,1520,IT,BC
7933,330598,BC,139.5,147512,1409,CS,BC
7934,298243,SC,139.5,147513,1322,AD,SC
7935,295068,MBC,139.5,147515,2611,IT,MBC
7936,242327,SC,139.5,147516,2620,CS,SC
7937,355000,MBC,139.5,147517,2745,EC,MBC
7938,355837,SC,139.5,147518,2731,EC,SC
7939,337200,BC,139.5,147519,1301,AM,OC
7940,345039,BC,139.5,147524,4946,CS,OC
7941,267441,SC,139.5,147525,2623,CS,OC
7942,280676,BC,139.5,147526,4994,AD,OC
7943,204700,BC,139.5,147528,1413,CD,BC
7944,227151,SC,139.5,147530,1210,EE,SC
7945,380933,BCM,139.5,147531,2357,EC,BCM
7946,260284,BC,139.5,147533,2634,CB,BC
7947,393922,MBC,139.5,147536,2707,ME,OC
7948,356711,BC,139.5,147538,3841,ME,OC
7949,356674,SC,139.5,147540,1137,EC,SC
7950,442521,BC,139.5,147544,2636,EC,BC
7951,483138,MBC,139.5,147545,2630,EC,MBC
7952,209654,SC,139.5,147546,1311,EE,SC
7953,237145,BC,139.5,147547,2630,IT,BC
7954,254411,MBC,139.5,147548,1325,SC,MBC
7955,450427,MBC,139.5,147550,4971,IT,MBC
7956,375514,MBC,139.5,147551,2360,EC,OC
7957,279723,BC,139.5,147552,3920,CS,OC
7958,367832,SC,139.5,147553,2719,CE,SC
7959,472590,BC,139.5,147554,4928,CS,BC
7960,489571,BC,139.5,147555,5935,ME,OC
7961,340443,BC,139.5,147557,4981,AD,BC
7962,286516,BC,139.5,147560,2327,ME,OC
7963,347305,MBC,139.5,147563,2641,AD,OC
7964,456831,BC,139.5,147567,2752,EE,OC
7965,423274,BC,139.5,147568,5904,EE,BC
7966,485610,BCM,139.5,147570,4932,AD,OC
7967,326460,SC,139.5,147571,2707,AD,SC
7968,487684,MBC,139.5,147573,1409,CS,MBC
7969,275191,MBC,139.5,147577,2610,CS,MBC
7970,394837,BC,139.5,147578,4957,CS,BC
7971,353209,BCM,139.5,147579,1431,CS,BCM
7972,261030,MBC,139.5,147580,1431,CS,MBC
7973,452644,BC,139.5,147581,1114,ME,BC
7974,363566,SC,139.5,147582,2769,PC,SC
7975,345984,ST,139.5,147583,1304,IT,ST
7976,447381,SCA,139.5,147585,2761,AD,SCA
7977,449819,SCA,139.5,147587,2702,IT,SCA
7978,274775,SC,139.5,147588,3804,AD,SC
7979,440996,BC,139.5,147589,2753,CS,BC
7980,388861,SC,139.5,147590,1303,AD,SC
7981,430336,MBC,139.5,147591,1517,CS,OC
7982,299907,MBC,139.5,147592,2618,SF,MBC
7983,446098,MBC,139.5,147593,2707,EC,MBC
7984,458764,MBC,139.5,147597,2715,IT,MBC
7985,270641,SC,139.5,147599,1114,IT,SC
7986,248458,BC,139.5,147601,5865,EC,BC
7987,383962,BC,139.5,147602,1322,EC,BC
7988,421156,BC,139.5,147608,4992,CS,OC
7989,381289,MBC,139.5,147612,1428,IT,OC
7990,278076,MBC,139.5,147614,3845,SC,OC
7991,483469,SC,139.5,147615,2367,AD,SC
7992,448246,SC,139.5,147617,1510,IT,OC
7993,297811,BC,139.5,147619,2762,EC,BC
7994,329818,BC,139.5,147624,3701,CE,BC
7995,459043,SC,139.5,147625,2751,AD,SC
7996,253439,BC,139.5,147630,1507,CS,BC
7997,470033,MBC,139.5,147636,2622,BM,MBC
7998,370874,MBC,139.5,147638,1133,EC,OC
7999,362630,BC,139.5,147639,1137,EE,BC
8000,355478,MBC,139.5,147640,2611,CY,MBC
8001,413649,MBC,139.5,147641,3806,CB,MBC
8002,453747,SC,139.5,147643,2622,CS,SC
8003,236467,MBC,139.5,147644,1203,IT,OC
8004,408451,BC,139.5,147645,2608,ME,BC
8005,351186,BC,139.5,147647,2770,CS,BC
8006,315081,BC,139.5,147649,1218,IT,BC
8007,296406,MBC,139.5,147650,2656,EE,MBC
8008,334815,BC,139.5,147651,2611,EC,BC
8009,224486,MBC,139.5,147653,1127,CS,MBC
8010,363422,MBC,139.5,147658,2715,EE,MBC
8011,374697,BC,139.5,147663,2611,FD,OC
8012,283810,BCM,139.5,147664,2347,AD,OC
8013,436636,MBC,139.5,147665,3926,EC,OC
8014,328722,BC,139.5,147669,1202,CS,BC
8015,283566,BC,139.5,147670,1207,CS,BC
8016,232782,BC,139.5,147672,2349,RM,BC
8017,473774,MBC,139.5,147674,4989,EC,OC
8018,280415,BC,139.5,147676,1504,AD,BC
8019,352563,MBC,139.5,147679,3857,EC,OC
8020,262710,MBC,139.5,147683,2715,CI,MBC
8021,449312,BC,139.5,147685,2639,AD,OC
8022,328667,MBC,139.5,147686,4670,CE,OC
8023,483122,BC,139.5,147688,4977,CS,OC
8024,392943,MBC,139.5,147689,1316,CH,MBC
8025,445400,MBC,139.5,147692,5017,EF,MBC
8026,404945,MBC,139.5,147694,2747,BM,OC
8027,346311,MBC,139.5,147695,1203,AM,OC
8028,275206,BC,139.5,147698,3804,CS,BC
8029,253495,BC,139.5,147701,4672,AD,OC
8030,360108,SC,139.5,147702,2673,AD,SC
8031,453607,BC,139.5,147704,3760,CS,OC
8032,328511,BC,139.5,147705,4672,CS,BC
8033,419106,BC,139.5,147710,2673,EC,BC
8034,388882,MBC,139.5,147712,5915,CS,MBC
8035,466161,SC,139.5,147713,3825,CS,SC
8036,220669,BC,139.5,147714,1233,AD,BC
8037,426875,MBC,139.5,147718,1310,AD,MBC
8038,289502,MBC,139.5,147719,2646,CS,OC
8039,443285,MBC,139.5,147721,4917,IT,MBC
8040,294977,BC,139.5,147724,4986,EC,OC
8041,229396,BC,139.5,147725,1106,CS,OC
8042,285048,BC,139.5,147729,4980,EC,BC
8043,344615,BC,139.5,147730,4966,AD,BC
8044,448654,BC,139.5,147732,2610,ME,OC
8045,202403,MBC,139.5,147735,2611,IT,MBC
8046,398147,MBC,139.5,147739,2628,AD,MBC
8047,215425,SC,139.5,147740,3807,SC,SC
8048,422588,BC,139.5,147741,2745,EE,BC
8049,228633,BC,139.5,147745,2723,ME,BC
8050,298459,BC,139.5,147746,5,MM,BC
8051,447182,SCA,139.5,147747,2656,EC,SC
8052,450279,SCA,139.5,147748,4020,GI,SCA
8053,328819,BCM,139.5,147749,3849,IT,OC
8054,333050,SC,139.5,147751,2653,EC,SC
8055,347514,MBC,139.5,147753,2634,IT,MBC
8056,422397,SC,139.5,147756,1226,CS,SC
8057,338681,MBC,139.5,147759,3806,ME,OC
8058,201332,BC,139.5,147760,1431,CS,BC
8059,470928,BC,139.5,147762,1218,BM,OC
8060,328249,MBC,139.5,147763,2628,AD,MBC
8061,476615,MBC,139.5,147766,2601,AD,MBC
8062,283028,BC,139.5,147767,3825,CS,BC
8063,281043,MBC,139.5,147768,4965,EC,MBC
8064,313456,OC,139.5,147769,3018,CE,OC
8065,477886,MBC,139.5,147770,4023,ME,MBC
8066,292277,MBC,139.5,147775,4980,CS,MBC
8067,232412,BC,139.5,147776,4917,EE,BC
8068,389639,BCM,139.5,147777,4966,ME,OC
8069,265525,SC,139.5,147780,1311,CS,SC
8070,409053,SCA,139.5,147782,1216,CS,SCA
8071,330029,SC,139.5,147783,2726,CE,SC
8072,362230,SC,139.5,147784,2620,BT,SC
8073,461220,BC,139.5,147785,2607,BT,BC
8074,418288,SC,139.5,147786,1126,AD,SC
8075,452370,SC,139.5,147788,3805,CS,SC
8076,407987,SC,139.5,147789,4969,EC,OC
8077,292396,SC,139.5,147791,5910,IT,SC
8078,477726,MBC,139.5,147794,2624,EE,OC
8079,319726,MBC,139.5,147796,5865,EC,MBC
8080,316910,MBC,139.5,147797,5832,CE,OC
8081,248231,MBC,139.5,147798,3806,CB,MBC
8082,261655,MBC,139.5,147799,1207,EC,MBC
8083,319911,MBC,139.5,147800,2621,AM,MBC
8084,230878,OC,139.5,147801,2732,EE,OC
8085,354481,MBC,139.5,147802,2716,AE,MBC
8086,347101,MBC,139.5,147803,2731,ME,OC
8087,416916,SC,139.5,147804,1322,CS,SC
8088,383986,BC,139.5,147806,3804,EC,OC
8089,250061,SC,139.5,147807,2727,EC,SC
8090,348366,BC,139.5,147808,3805,IT,BC
8091,487629,OC,139.5,147809,1123,AE,OC
8092,315750,MBC,139.5,147810,3831,IT,OC
8093,234494,BC,139.5,147811,1452,AM,OC
8094,326590,SC,139.5,147812,2624,IT,OC
8095,342220,MBC,139.5,147813,2770,CS,MBC
8096,305453,BC,139.5,147817,3805,IT,BC
8097,485122,MBC,139.5,147818,5913,AD,MBC
8098,367152,SC,139.5,147819,2718,MZ,SC
8099,284193,MBC,139.5,147820,1428,AD,OC
8100,412756,BC,139.5,147823,2717,EE,OC
8101,373491,BC,139.5,147827,4928,CS,BC
8102,226339,SC,139.5,147824,5022,EE,SC
8103,365412,OC,139.5,147825,2747,CS,OC
8104,415305,BC,139.5,147826,4994,EC,OC
8105,480658,MBC,139.5,147829,1123,IT,OC
8106,223314,SC,139.5,147831,5,CH,SC
8107,465259,MBC,139.5,147832,2347,CS,OC
8108,299873,BC,139.5,147833,2651,AD,OC
8109,489513,BC,139.5,147834,2707,IT,BC
8110,498998,OC,139.5,147836,4964,AD,OC
8111,222768,SCA,139.5,147839,2711,CS,SCA
8112,435460,BC,139.5,147841,1431,EC,BC
8113,363829,SC,139.5,147842,1444,AD,OC
8114,470978,SCA,139.5,147843,1322,AG,OC
8115,470741,MBC,139.5,147847,1512,IT,MBC
8116,274735,MBC,139.5,147849,3807,IT,MBC
8117,301192,BC,139.5,147850,2610,AM,OC
8118,502178,BC,139.5,147852,2727,CE,BC
8119,334633,MBC,139.5,147854,1523,CS,OC
8120,482690,BC,139.5,147856,5915,EC,OC
8121,454513,BC,139.5,147859,2622,CE,BC
8122,446248,MBC,139.5,147865,1101,CS,MBC
8123,347804,SC,139.5,147866,2743,AD,SC
8124,300543,MBC,139.5,147867,2610,CS,MBC
8125,403193,BC,139.5,147869,4994,AD,OC
8126,425170,BC,139.5,147870,2620,EC,BC
8127,305312,BC,139.5,147871,1013,ME,BC
8128,252619,MBC,139.5,147873,4959,EE,MBC
8129,294495,BC,139.5,147875,4949,EC,OC
8130,252533,SC,139.5,147877,3825,AD,SC
8131,256191,BC,139.5,147878,2776,MZ,OC
8132,340466,SC,139.5,147881,1126,EC,SC
8133,260058,SC,139.5,147882,2741,IT,SC
8134,215347,MBC,139.5,147884,1322,EC,MBC
8135,376227,SC,139.5,147886,1306,CS,SC
8136,311010,BCM,139.5,147887,4677,CS,OC
8137,339934,BC,139.5,147888,1405,AD,BC
8138,473131,MBC,139.5,147889,2707,CS,MBC
8139,315142,BC,139.5,147892,3016,ME,BC
8140,464413,MBC,139.5,147894,1412,EE,MBC
8141,469174,BC,139.5,147895,4928,CS,BC
8142,258432,BC,139.5,147897,2704,ME,BC
8143,208909,BC,139.5,147898,2342,CS,BC
8144,417132,BC,139.5,147899,2627,IT,OC
8145,259435,BC,139.5,147900,2627,AD,OC
8146,479048,SCA,139.5,147901,2741,CS,SC
8147,287277,BC,139.5,147902,2713,CS,OC
8148,475806,SC,139.5,147907,2743,CS,SC
8149,477016,BC,139.5,147909,2628,CS,BC
8150,420491,BC,139.5,147910,4981,AM,BC
8151,309191,BC,139.5,147913,1504,SC,BC
8152,435169,BC,139.5,147914,2611,IT,BC
8153,486476,BC,139.5,147915,5930,CS,OC
8154,256728,BC,139.5,147916,3803,ME,BC
8155,330694,SC,139.5,147917,1106,EI,OC
8156,353177,BC,139.5,147921,4949,AD,OC
8157,255449,SC,139.5,147922,1307,SC,SC
8158,201133,SC,139.5,147923,1210,EE,SC
8159,277989,MBC,139.5,147924,2620,EC,MBC
8160,457961,SC,139.5,147926,2776,ME,OC
8161,209232,BC,139.5,147927,4677,CS,BC
8162,497688,MBC,139.5,147928,2602,CS,OC
8163,280717,MBC,139.5,147931,2609,IT,MBC
8164,406525,BC,139.5,147937,2727,FD,BC
8165,246918,BC,139.5,147939,2737,AM,BC
8166,429486,BC,139.5,147941,4981,AD,BC
8167,423709,BC,139.5,147943,4981,CS,BC
8168,296011,MBC,139.5,147944,1133,CS,OC
8169,469513,MBC,139.5,147946,5921,CE,OC
8170,327327,BC,139.5,147947,2752,CS,BC
8171,238888,BC,139.5,147950,4970,EC,OC
8172,443586,SC,139.5,147951,1013,ME,SC
8173,234680,MBC,139.5,147952,3760,CS,OC
8174,481137,BC,139.5,147953,4024,ME,BC
8175,440668,MBC,139.5,147958,3852,IT,OC
8176,252527,BC,139.5,147960,3918,IT,BC
8177,378165,SC,139.5,147961,1316,ME,OC
8178,412243,BC,139.5,147962,5536,AM,BC
8179,406981,SC,139.5,147963,2361,IF,OC
8180,299233,BC,139.5,147965,2357,ME,BC
8181,445805,MBC,139.5,147966,2360,IT,OC
8182,358879,BC,139.5,147970,2749,CS,BC
8183,459155,MBC,139.5,147973,2360,CS,MBC
8184,359859,MBC,139.5,147976,1423,AD,MBC
8185,412900,MBC,139.5,147978,2758,IT,OC
8186,223499,BC,139.5,147982,5832,AD,BC
8187,296061,BC,139.5,147983,3812,CE,OC
8188,253385,BC,139.5,147984,2345,EC,BC
8189,484427,MBC,139.5,147985,2302,AG,OC
8190,315256,SC,139.5,147990,3812,ME,OC
