S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
2358,228771,BC,141,105784,2750,BM,BC
2359,200409,MBC,141,105788,1509,AM,OC
2360,405011,BC,141,105790,4670,CE,OC
2361,286016,SC,141,105795,4955,CS,SC
2362,357678,MBC,141,105797,2643,AD,OC
2363,298395,MBC,141,105798,2622,IT,MBC
2364,335075,BC,141,105799,4672,CS,OC
2365,200842,BC,141,105800,2726,ME,BC
2366,211892,BC,141,105802,2727,ME,BC
2367,310068,BC,141,105803,2611,IT,BC
2368,272447,BC,141,105806,2708,MZ,BC
2369,360494,MBC,141,105807,2737,EC,OC
2370,417065,BC,141,105808,2611,CS,BC
2371,447773,BC,141,105809,1325,EC,BC
2372,367891,BC,141,105811,2653,ME,OC
2373,360901,BC,141,105812,2707,AD,BC
2374,326974,BC,141,105813,4965,EC,BC
2375,313140,BCM,141,105816,1512,AD,OC
2376,408025,MBC,141,105820,1303,CS,OC
2377,438872,ST,141,105821,2357,CS,ST
2378,288842,BC,141,105824,1422,MD,BC
2379,377861,SC,141,105825,1419,CI,SC
2380,442371,BC,141,105826,2610,EC,OC
2381,204112,BC,141,105827,5832,CS,BC
2382,297361,SC,141,105831,2710,CE,SC
2383,435344,BCM,141,105836,5,EC,BCM
2384,391008,MBC,141,105838,2357,AD,MBC
2385,248402,BC,141,105842,2745,AD,BC
2386,270706,BCM,141,105843,3843,IT,BCM
2387,239927,MBC,141,105845,5865,AD,MBC
2388,339727,BC,141,105846,3810,BT,OC
2389,397763,BC,141,105848,2610,CS,OC
2390,287117,BC,141,105850,2734,ME,OC
2391,217495,BC,141,105852,5832,IT,BC
2392,258972,BC,141,105854,1501,CS,BC
2393,357536,BC,141,105856,3826,ME,OC
2394,219574,BCM,141,105857,3805,AD,BCM
2395,258296,BC,141,105860,3829,AD,BC
2396,452863,SC,141,105861,1230,AE,OC
2397,279806,BC,141,105862,1114,ME,OC
2398,350515,BC,141,105863,1504,CS,BC
2399,264687,BC,141,105867,3829,AD,BC
2400,310421,MBC,141,105868,2620,IT,MBC
2401,303917,MBC,141,105869,1114,EV,OC
2402,393982,MBC,141,105870,3807,SC,OC
2403,448093,MBC,141,105873,2609,CS,MBC
2404,317005,MBC,141,105874,1114,EE,OC
2405,340628,MBC,141,105875,2611,CS,MBC
2406,376451,MBC,141,105879,1412,CB,OC
2407,319146,BC,141,105882,2673,AM,BC
2408,386263,BC,141,105883,3018,CS,BC
2409,425087,BC,141,105884,2741,IT,BC
2410,243984,SC,141,105885,2704,AD,SC
2411,306204,MBC,141,105886,1126,SC,MBC
2412,223153,BC,141,105892,3819,ME,BC
2413,443005,BC,141,105893,3805,EC,OC
2414,224329,BC,141,105894,2762,CS,BC
2415,428096,BC,141,105895,3806,CS,BC
2416,391631,SC,141,105903,3826,CS,SC
2417,310765,MBC,141,105904,1233,ME,OC
2418,224787,SC,141,105905,1317,SC,SC
2419,219568,SC,141,105907,5,EE,SC
2420,409168,MBC,141,105909,2357,AD,MBC
2421,303274,MBC,141,105910,2609,AD,MBC
2422,322241,BC,141,105914,1137,EC,OC
2423,345486,BC,141,105916,4946,EC,OC
2424,416684,BC,141,105917,2761,IT,OC
2425,210925,MBC,141,105920,3826,ME,OC
2426,313399,BC,141,105921,4994,CS,OC
2427,421052,BC,141,105924,4957,CS,BC
2428,205805,BC,141,105925,4955,EE,BC
2429,207014,BCM,141,105926,2653,EC,BCM
2430,408065,BC,141,105927,4944,CE,OC
2431,379858,MBC,141,105931,2622,AD,MBC
2432,425258,BC,141,105933,4969,CS,BC
2433,202512,BC,141,105934,4969,CS,BC
2434,332843,BC,141,105936,2715,CS,BC
2435,275436,MBC,141,105937,4917,IT,MBC
2436,328088,BC,141,105939,2656,EE,BC
2437,267916,BC,141,105943,4944,CS,BC
2438,366738,BCM,141,105944,2349,BM,OC
2439,257948,MBC,141,105946,1217,AD,OC
2440,270049,BC,141,105947,1431,CS,OC
2441,449066,BC,141,105948,3815,CS,OC
2442,350846,BC,141,105952,4981,AD,BC
2443,241491,BC,141,105955,2628,AD,BC
2444,420865,MBC,141,105956,2640,CS,OC
2445,205823,BC,141,105957,4680,CS,BC
2446,280911,SC,141,105958,1014,EC,SC
2447,272676,BCM,141,105959,1405,SC,OC
2448,376460,BC,141,105960,2656,EE,BC
2449,407586,BC,141,105961,2752,EC,BC
2450,231065,SC,141,105962,2704,CS,SC
2451,335319,MBC,141,105964,2673,IT,MBC
2452,419516,BC,141,105966,2659,EC,OC
2453,414298,SC,141,105968,3701,CS,SC
2454,426960,MBC,141,105969,2707,AG,OC
2455,274451,MBC,141,105973,4965,CS,MBC
2456,447405,MBC,141,105974,2622,AM,MBC
2457,327566,MBC,141,105975,2622,EC,MBC
2458,338808,MBC,141,105977,2625,ME,OC
2459,420723,MBC,141,105978,3817,CS,OC
2460,358417,MBC,141,105981,3011,CE,MBC
2461,233965,SC,141,105982,4020,ME,SC
2462,203670,SC,141,105984,1118,EC,SC
2463,298588,MBC,141,105986,2601,AE,OC
2464,379108,BC,141,105987,3019,EC,BC
2465,355785,BC,141,105988,3465,CE,BC
2466,439670,BC,141,105989,2743,BM,OC
2467,250074,SC,141,105991,3803,IT,SC
2468,378332,BC,141,105992,2601,SC,BC
2469,242696,BCM,141,105993,1422,MD,BCM
2470,369645,BC,141,105996,1504,IT,BC
2471,262500,BC,141,105997,2726,AU,OC
2472,232124,BC,141,105998,1426,IT,OC
2473,264254,SC,141,105999,1325,ME,OC
2474,206608,MBC,141,106000,1509,AM,OC
2475,373993,BC,141,106005,1114,EE,OC
2476,386172,MBC,141,106006,4680,CS,MBC
2477,352979,BC,141,106007,2716,CS,OC
2478,231226,MBC,141,106011,1316,CS,MBC
2479,376369,SC,141,106013,2702,EE,SC
2480,325946,MBC,141,106015,2638,CS,OC
2481,332631,BC,141,106016,2705,IT,OC
2482,264232,BC,141,106020,1431,CS,OC
2483,412959,MBC,141,106021,3011,PC,MBC
2484,294303,BC,141,106025,2601,EC,BC
2485,366585,SC,141,106027,3820,AM,OC
2486,303834,MBC,141,106030,5017,CS,MBC
2487,277609,BC,141,106034,2763,AD,BC
2488,222940,BC,141,106035,1411,AD,BC
2489,214764,BC,141,106037,4965,EC,BC
2490,327084,BC,141,106039,4864,CS,BC
2491,400096,BC,141,106042,1409,EC,BC
2492,361975,BC,141,106043,2704,EV,BC
2493,379154,MBC,141,106044,2609,EE,OC
2494,237819,BCM,141,106046,1424,CB,OC
2495,233121,MBC,141,106047,5902,CS,OC
2496,419562,BC,141,106049,4960,CE,BC
2497,317985,MBC,141,106050,4680,EC,MBC
2498,427637,SC,141,106054,1122,AD,SC
2499,207729,BC,141,106055,4917,EC,BC
2500,405251,SC,141,106057,2769,EC,OC
2501,446878,MBC,141,106061,4943,CS,OC
2502,261206,OC,141,106063,2642,IT,OC
2503,407961,MBC,141,106064,1431,IT,OC
2504,351324,MBC,141,106065,2624,BM,OC
2505,378734,MBC,141,106067,3806,CB,OC
2506,382861,MBC,141,106070,1412,EC,MBC
2507,336159,BC,141,106072,1401,IT,BC
2508,347850,BC,141,106075,2369,ME,BC
2509,243478,BC,141,106078,1122,ME,OC
2510,408044,BC,141,106082,2632,AM,OC
2511,255366,BC,141,106083,4928,AD,OC
2512,375999,MBC,141,106084,2345,CS,OC
2513,410407,MBC,141,106088,2723,AM,MBC
2514,353072,BC,141,106090,2762,AD,BC
2515,203016,MBC,141,106093,1316,BM,OC
2516,430120,MBC,141,106095,2729,MZ,OC
2517,250668,MBC,141,106098,3905,AD,MBC
2518,426077,MBC,141,106099,3786,CS,MBC
2519,217549,MBC,141,106100,1316,CS,MBC
2520,204685,BC,141,106101,4944,AD,BC
2521,283623,SC,141,106103,3819,AM,SC
2522,225279,BC,141,106108,2715,AD,BC
2523,261034,MBC,141,106109,2601,CS,MBC
2524,376447,MBC,141,106112,2706,CE,MBC
2525,373528,SC,141,106113,2772,CS,OC
2526,400443,MBC,141,106115,2623,IT,OC
2527,374978,MBC,141,106117,4020,GI,MBC
2528,277140,MBC,141,106119,1316,CS,MBC
2529,256834,SC,141,106120,1408,AD,SC
2530,415739,BC,141,106121,2643,EC,OC
2531,416959,BCM,141,106122,2613,SC,BCM
2532,236763,MBC,141,106124,2749,BM,OC
2533,383803,MBC,141,106127,2741,CS,MBC
2534,340438,MBC,141,106128,2642,IT,OC
2535,282459,SC,141,106129,2621,EC,OC
2536,358752,BC,141,106130,2716,CS,OC
2537,372862,BC,141,106131,4680,CS,BC
2538,285347,SC,141,106133,3803,EC,SC
2539,307710,MBC,141,106134,5904,SC,MBC
2540,285063,BC,141,106135,4917,BM,OC
2541,382490,BC,141,106136,1504,CS,BC
2542,425244,BC,141,106137,3908,AD,BC
2543,395740,BC,141,106138,2601,IT,BC
2544,392606,BC,141,106141,2653,ME,OC
2545,262720,SC,141,106143,1419,CB,SC
2546,366898,BC,141,106144,2622,CH,BC
2547,289131,BC,141,106145,2762,AD,BC
2548,331903,MBC,141,106146,2622,IT,MBC
2549,326227,BCM,141,106151,1137,IT,BCM
2550,296720,BC,141,106154,5832,IT,BC
2551,233487,MBC,141,106155,3830,CB,MBC
2552,306717,MBC,141,106160,2673,IT,MBC
2553,385310,BC,141,106162,2634,EC,BC
2554,346718,SCA,141,106163,2620,EC,SCA
2555,453506,BC,141,106165,5865,IT,BC
2556,399123,SC,141,106167,2618,EC,SC
2557,296606,MBC,141,106168,5842,AD,MBC
2558,281440,MBC,141,106171,1233,EC,OC
2559,425851,BCM,141,106172,5,EI,OC
2560,340567,MBC,141,106176,3826,CE,OC
2561,403006,MBC,141,106177,2634,EC,MBC
2562,409650,SC,141,106178,4024,XC,OC
2563,243746,SC,141,106179,2618,IT,SC
2564,247691,SC,141,106180,1210,CS,SC
2565,282953,OC,141,106181,1322,AD,OC
2566,400673,BC,141,106182,2707,IT,OC
2567,272689,SCA,141,106184,2717,AD,OC
2568,442234,MBC,141,106185,1325,EC,MBC
2569,326736,BC,141,106186,5904,EE,OC
2570,327196,BCM,141,106187,2747,PH,OC
2571,252515,MBC,141,106191,2769,AD,MBC
2572,269508,BC,141,106192,5010,ME,BC
2573,271340,SCA,141,106194,1450,CS,SCA
2574,277001,BC,141,106195,2723,BM,BC
2575,203197,BC,141,106197,2608,EV,BC
2576,271187,BC,141,106198,3804,CS,OC
2577,342783,MBC,141,106199,1233,IT,OC
2578,366525,BC,141,106204,2611,CS,BC
2579,418776,MBC,141,106205,2636,EC,OC
2580,291482,BC,141,106206,2302,AD,OC
2581,204209,MBC,141,106207,3841,AD,MBC
2582,431832,MBC,141,106208,2707,EC,OC
2583,415675,BC,141,106209,2737,IT,BC
2584,255649,BC,141,106210,2762,CS,BC
2585,278429,MBC,141,106211,4917,CS,MBC
2586,289660,BC,141,106212,1420,CS,BC
2587,267195,SC,141,106214,2618,AM,SC
2588,421495,BC,141,106220,4980,EC,OC
2589,325768,BC,141,106221,4980,CS,BC
2590,315161,BC,141,106222,5832,AD,BC
2591,306254,MBC,141,106229,3817,EC,OC
2592,291066,BC,141,106230,3920,AD,OC
2593,270904,SC,141,106231,1216,AL,SC
2594,275948,MBC,141,106233,1126,CS,MBC
2595,391866,SC,141,106234,2638,EE,OC
2596,325019,BC,141,106235,3805,CS,BC
2597,356800,BC,141,106237,4917,EC,BC
2598,215544,BC,141,106240,5010,ME,BC
2599,205527,SC,141,106242,2722,EE,SC
2600,420370,SCA,141,106246,2329,ME,SC
2601,418249,BC,141,106248,2715,SC,BC
2602,325513,SC,141,106249,1419,CB,SC
2603,256365,BC,141,106250,3807,CS,BC
2604,385359,BC,141,106256,4992,AM,OC
2605,282704,BCM,141,106259,2349,CS,OC
2606,320462,BC,141,106261,3908,AD,BC
2607,377024,MBC,141,106262,2648,ME,OC
2608,291507,SC,141,106264,1504,AD,SC
2609,430340,MBC,141,106266,2632,BM,OC
2610,374047,SC,141,106269,1112,IT,SC
2611,340999,BC,141,106271,1303,AD,OC
2612,307065,MBC,141,106272,4917,EC,MBC
2613,237795,BC,141,106273,2706,CE,BC
2614,305412,BC,141,106274,2610,EC,OC
2615,379025,MBC,141,106275,2750,BM,MBC
2616,290755,MBC,141,106276,2611,EC,MBC
2617,270360,BC,141,106277,2716,CS,OC
2618,213288,SCA,141,106278,1307,AD,SCA
2619,250189,BC,141,106280,5530,AD,BC
2620,204642,BC,141,106282,2741,AD,BC
2621,292322,SC,141,106286,1419,EE,SC
2622,262645,MBC,141,106287,3410,CS,MBC
2623,237952,BC,141,106289,1520,CS,BC
2624,385819,SC,141,106290,3011,ME,SC
2625,247062,MBC,141,106291,2608,EV,MBC
2626,275387,BC,141,106293,2707,AD,BC
2627,418152,BC,141,106294,2656,AM,BC
2628,414715,MBC,141,106295,4992,AM,OC
2629,235640,BC,141,106298,1133,CS,OC
2630,232802,BC,141,106299,5,EI,OC
2631,388214,BC,141,106302,2741,EC,OC
2632,278390,BC,141,106304,2621,IT,BC
2633,385537,BC,141,106306,1520,IT,BC
2634,264092,BC,141,106307,4981,AD,BC
2635,218454,BC,141,106308,2747,AD,OC
2636,413383,SC,141,106310,2610,CS,OC
2637,207613,SCA,141,106311,2006,TT,SCA
2638,357438,BC,141,106315,2753,AM,OC
2639,243189,BCM,141,106319,1405,CS,BCM
2640,340004,MBC,141,106321,5842,EC,MBC
2641,413693,SC,141,106323,3454,ME,OC
2642,390449,BC,141,106324,1422,MD,BC
2643,216385,BC,141,106325,4955,EE,BC
2644,203024,MBC,141,106328,2607,BT,MBC
2645,385256,BC,141,106331,2613,EE,OC
2646,249992,SC,141,106334,1113,CE,SC
2647,376395,BC,141,106339,1409,AD,BC
2648,387957,MBC,141,106343,2723,EC,MBC
2649,344670,MBC,141,106346,3018,CS,MBC
2650,271729,SCA,141,106347,1399,CS,SCA
2651,309166,SC,141,106348,2624,BM,OC
2652,397084,MBC,141,106350,1505,IT,MBC
2653,208817,BCM,141,106351,2727,EE,BCM
2654,278760,MBC,141,106353,1605,CS,OC
2655,219492,MBC,141,106356,2744,EC,MBC
2656,275513,SC,141,106361,2729,AE,SC
2657,269656,MBC,141,106362,2632,EC,MBC
2658,427725,MBC,141,106363,2708,CE,MBC
2659,400951,BC,141,106365,1137,CS,BC
2660,336978,BCM,141,106369,2630,AD,BCM
2661,291197,BC,141,106370,3806,ME,OC
2662,284899,BC,141,106371,5914,CB,OC
2663,295968,BC,141,106373,1110,EE,OC
2664,226525,SC,141,106376,1149,CS,SC
2665,208547,BC,141,106377,2608,EE,BC
2666,281430,BC,141,106378,1316,IT,BC
2667,417258,SC,141,106380,4023,EC,SC
2668,301969,BC,141,106381,2708,BM,BC
2669,365516,BC,141,106382,4680,CS,BC
2670,361133,SC,141,106385,2620,EC,SC
2671,223415,MBC,141,106386,3804,IT,OC
2672,442289,BC,141,106392,2609,IT,BC
2673,253940,BC,141,106396,4955,EE,BC
2674,207666,BC,141,106400,2707,AM,OC
2675,204436,BCM,141,106406,1405,CS,BCM
2676,306724,BC,141,106408,1405,AD,BC
2677,318073,MBC,141,106409,2708,AU,OC
2678,442302,SC,141,106411,2755,CS,SC
2679,429687,MBC,141,106413,4917,CS,MBC
2680,301315,MBC,141,106415,1307,CB,MBC
2681,328724,MBC,141,106419,2762,CS,MBC
2682,414792,OC,141,106420,2342,EC,OC
2683,264145,BC,141,106421,1509,IT,BC
2684,210220,BC,141,106423,2611,CS,BC
2685,298241,MBC,141,106424,2601,CS,MBC
2686,429337,BC,141,106427,4976,AE,OC
2687,204738,BC,141,106428,5904,EE,BC
2688,221004,BC,141,106431,1316,IT,BC
2689,324763,BC,141,106435,5862,BM,OC
2690,230756,SC,141,106436,1303,AD,OC
2691,405401,BC,141,106437,4864,CS,BC
2692,225357,BC,141,106440,4917,CI,OC
2693,284210,BC,141,106441,4917,CI,OC
2694,383411,MBC,141,106442,1431,CS,OC
2695,332072,MBC,141,106443,2613,EE,OC
2696,435866,SC,141,106446,1149,AD,SC
2697,379378,SC,141,106449,4989,IT,OC
2698,397391,SC,141,106455,2707,ME,OC
2699,339778,MBC,141,106456,3908,CS,MBC
2700,307473,BC,141,106460,1420,CS,BC
2701,205170,BC,141,106461,1101,SC,OC
2702,432260,BC,141,106463,4955,EE,BC
2703,416089,MBC,141,106464,2723,BM,MBC
2704,404073,BC,141,106465,1504,IT,BC
2705,226437,BC,141,106466,2715,SC,BC
2706,399667,BC,141,106470,2642,EC,OC
2707,403468,BCM,141,106472,5907,IT,OC
2708,264781,MBC,141,106474,2636,CE,OC
2709,242208,BC,141,106477,2612,AD,OC
2710,409151,SC,141,106478,5912,IT,OC
2711,220609,BC,141,106479,2741,AD,BC
2712,256306,OC,141,106480,1110,SC,OC
2713,376262,BC,141,106484,4678,ME,OC
2714,407843,BC,141,106485,1303,AD,OC
2715,378752,BC,141,106486,1605,IT,OC
2716,250499,MBC,141,106487,2611,AM,MBC
2717,450418,BC,141,106489,1411,CS,OC
2718,227710,BC,141,106491,4955,EE,BC
2719,392553,MBC,141,106492,2707,AD,MBC
2720,220746,BCM,141,106493,2621,IT,BCM
2721,387565,MBC,141,106499,3782,AD,OC
2722,329389,MBC,141,106507,1430,EC,OC
2723,240218,BC,141,106508,2617,CS,OC
2724,420272,BC,141,106509,2357,EE,BC
2725,254293,BC,141,106510,2747,BT,OC
2726,400412,MBC,141,106511,1202,CS,MBC
2727,371402,MBC,141,106516,2632,EC,MBC
2728,305950,SC,141,106517,1216,AD,SC
2729,218774,SC,141,106519,2702,AD,SC
2730,395584,BC,141,106524,1422,CE,BC
2731,305966,BC,141,106526,1501,CS,BC
2732,242448,BC,141,106529,2611,EC,BC
2733,214580,BC,141,106531,4981,AM,BC
2734,286321,SC,141,106535,1120,AD,SC
2735,206545,BCM,141,106536,2622,AM,BCM
2736,346510,MBC,141,106537,4965,EC,MBC
2737,245297,MBC,141,106541,3825,AD,OC
2738,426641,BC,141,106542,5533,CS,OC
2739,240438,BC,141,106544,2611,CS,BC
2740,233867,BC,141,106545,2708,BM,BC
2741,313157,MBC,141,106549,3410,AD,OC
2742,434124,MBC,141,106551,2345,RM,OC
2743,270083,SC,141,106556,2710,ME,SC
2744,239677,BC,141,106558,2369,ME,BC
2745,281240,MBC,141,106562,3806,IT,MBC
2746,353685,MBC,141,106564,2622,CB,MBC
2747,392975,BC,141,106565,3782,IT,OC
2748,281741,BC,141,106566,2610,AD,BC
2749,210331,MBC,141,106567,5,CH,MBC
2750,377022,BC,141,106569,3805,AD,BC
2751,260338,BC,141,106570,2302,CS,BC
2752,324285,MBC,141,106571,1520,CS,MBC
2753,436753,MBC,141,106574,2659,BM,OC
2754,313690,BC,141,106582,1110,CB,BC
2755,252494,BC,141,106585,2706,CE,BC
2756,327849,BC,141,106587,2651,CS,OC
2757,229471,SC,141,106588,4996,CS,OC
2758,379019,MBC,141,106590,2713,EC,OC
2759,373648,SC,141,106591,2772,CS,OC
2760,272067,SC,141,106593,4023,IT,SC
2761,296281,MBC,141,106597,2736,CE,MBC
2762,323448,BC,141,106598,1509,CS,BC
2763,315347,BC,141,106601,1114,EE,OC
2764,243149,BC,141,106602,1228,SC,OC
2765,449436,SCA,141,106603,2743,BM,OC
2766,240990,MBC,141,106606,3410,CS,MBC
2767,256087,SC,141,106609,1128,CS,SC
2768,206927,SC,141,106621,3804,CS,OC
2769,293804,BC,141,106624,3811,AD,BC
2770,423679,OC,141,106627,4672,CS,OC
2771,439720,SC,141,106632,1126,BM,SC
2772,356058,MBC,141,106633,1238,IT,MBC
2773,309319,BC,141,106634,4992,CS,OC
2774,392220,BC,141,106635,2621,CS,BC
2775,273110,SC,141,106636,5986,SC,SC
2776,332138,BC,141,106637,3805,IT,BC
2777,238171,OC,141,106638,1217,SC,OC
2778,224664,MBC,141,106639,1325,CS,MBC
2779,366102,BC,141,106645,4953,CS,OC
2780,387665,MBC,141,106647,2613,CI,MBC
2781,393379,MBC,141,106650,1411,AD,MBC
2782,339300,BC,141,106652,4969,CS,BC
2783,212524,SC,141,106653,2764,MZ,SC
2784,435296,MBC,141,106655,5902,IT,OC
2785,419536,MBC,141,106660,2621,IT,MBC
2786,443067,BC,141,106662,4669,CS,OC
2787,382729,MBC,141,106664,3805,IT,MBC
2788,258823,SC,141,106665,1304,EE,SC
2789,352709,BC,141,106667,2621,IT,BC
2790,346896,BC,141,106668,1237,EE,BC
2791,202943,BC,141,106669,3807,CS,BC
2792,440254,MBC,141,106672,3843,EC,OC
2793,337874,BC,141,106674,2752,EC,BC
2794,267846,MBC,141,106675,2762,AD,MBC
2795,266842,BC,141,106676,5009,ME,BC
2796,420500,BC,141,106677,1400,DA,OC
2797,324732,MBC,141,106678,4933,CS,OC
2798,346474,BC,141,106680,2707,CS,BC
2799,367807,BC,141,106684,1409,CS,BC
2800,422623,MBC,141,106691,2613,CD,MBC
2801,392451,MBC,141,106692,2634,EE,OC
2802,261772,MBC,141,106694,4680,EE,OC
2803,309794,MBC,141,106696,3805,AD,MBC
2804,325623,BC,141,106698,5536,CS,BC
2805,281848,MBC,141,106700,2744,EC,MBC
2806,398222,BC,141,106706,1110,CS,BC
2807,359826,MBC,141,106710,2706,CE,MBC
2808,435751,BC,141,106716,1301,CB,BC
2809,263327,MBC,141,106718,1237,EE,MBC
2810,381407,BC,141,106723,4928,AD,OC
2811,202754,MBC,141,106724,2743,EC,MBC
2812,230496,BC,141,106726,1218,AD,OC
2813,279047,SC,141,106731,4917,CS,SC
2814,329588,SC,141,106732,3826,EC,SC
2815,356610,BC,141,106733,3807,EE,OC
2816,280083,BC,141,106734,2707,IT,OC
2817,352941,SC,141,106737,1516,ME,SC
2818,240081,BC,141,106738,2618,CE,BC
2819,266097,MBC,141,106741,1408,EC,MBC
2820,441280,MBC,141,106742,1525,CS,OC
2821,409048,MBC,141,106743,3011,PH,MBC
2822,365879,BCM,141,106746,3810,IT,OC
2823,217844,BC,141,106747,5904,EE,BC
2824,416473,BC,141,106749,4992,AM,OC
2825,407434,MBC,141,106750,2623,BM,OC
2826,321934,SC,141,106751,1309,EC,SC
2827,339801,SC,141,106753,1411,BT,OC
2828,362784,BCM,141,106763,4994,CS,OC
2829,278089,BC,141,106764,2613,EE,OC
2830,326819,BC,141,106766,1420,EC,BC
2831,440306,BC,141,106767,4966,CS,OC
2832,295397,SC,141,106772,2702,IT,SC
2833,428836,BC,141,106773,3807,CS,BC
2834,278777,BC,141,106779,2345,IT,OC
2835,424798,BC,141,106781,2360,CS,BC
2836,316510,BC,141,106782,4959,MZ,OC
2837,344724,SC,141,106783,5010,CE,SC
2838,280403,BC,141,106786,2737,IT,BC
2839,408762,SC,141,106788,2621,AD,SC
2840,254091,BCM,141,106792,1413,CS,BCM
2841,344330,MBC,141,106800,2360,CS,MBC
2842,288610,MBC,141,106802,3819,EE,MBC
2843,237747,BC,141,106803,3801,EC,BC
2844,337713,BC,141,106806,2621,CS,BC
2845,420472,OC,141,106807,4969,EC,OC
2846,398109,SC,141,106812,2642,CS,OC
2847,436654,BC,140.845,106814,2632,EC,BC
2848,350705,BC,140.75,106815,4977,CS,OC
2849,226272,BC,140.5,106818,1309,ME,BC
2850,206775,BC,140.5,106819,2706,AU,BC
2851,221674,OC,140.5,106820,2749,EC,OC
2852,223263,BC,140.5,106821,3826,AG,OC
2853,250032,OC,140.5,106822,4677,CS,OC
2854,258925,MBC,140.5,106823,1405,AD,MBC
2855,422541,BC,140.5,106824,2650,AD,OC
2856,314616,BC,140.5,106826,5,EE,BC
2857,334262,OC,140.5,106827,2761,EC,OC
2858,263367,SC,140.5,106828,3701,AD,SC
2859,261991,MBC,140.5,106830,2723,EC,MBC
2860,375958,BC,140.5,106834,4946,ME,OC
2861,230849,BC,140.5,106836,1230,CS,OC
2862,426889,BC,140.5,106839,2727,CE,OC
2863,209347,MBC,140.5,106841,2740,ME,OC
2864,327534,MBC,140.5,106842,1412,EC,MBC
2865,293509,SC,140.5,106843,2607,AD,SC
2866,335015,MBC,140.5,106844,2740,ME,OC
2867,403463,MBC,140.5,106846,3410,CS,MBC
2868,402664,SC,140.5,106850,1421,EC,OC
2869,298769,OC,140.5,106851,1238,ME,OC
2870,357842,BC,140.5,106852,3807,AD,BC
2871,390952,BC,140.5,106853,1412,IT,BC
2872,256000,SC,140.5,106856,1311,CS,SC
2873,440643,MBC,140.5,106857,2611,BM,MBC
2874,229157,BC,140.5,106858,2741,EC,OC
2875,368069,BC,140.5,106860,1401,AM,BC
2876,289059,BC,140.5,106861,2727,CE,OC
2877,376208,MBC,140.5,106864,4944,CS,MBC
2878,335465,MBC,140.5,106868,1015,EE,MBC
2879,400549,MBC,140.5,106871,4933,CS,OC
2880,446181,BC,140.5,106872,3826,AG,OC
2881,319073,MBC,140.5,106873,2621,AD,MBC
2882,207093,BC,140.5,106876,3805,IT,BC
2883,381271,BC,140.5,106878,2302,ME,OC
2884,297653,MBC,140.5,106879,5010,CE,MBC
2885,274104,MBC,140.5,106885,2634,CS,MBC
2886,389533,MBC,140.5,106888,1303,CS,OC
2887,200917,BC,140.5,106891,2608,EE,BC
2888,242560,SC,140.5,106892,1419,CI,SC
2889,221764,BC,140.5,106893,2636,EC,OC
2890,337647,BC,140.5,106894,4933,CS,OC
2891,434638,BC,140.5,106897,4971,CE,OC
2892,381922,BC,140.5,106898,1408,CS,BC
2893,317496,BC,140.5,106901,1118,ME,OC
2894,448101,SC,140.5,106902,3831,CS,OC
2895,415071,MBC,140.5,106903,1513,EC,OC
2896,388429,MBC,140.5,106904,3805,SC,MBC
2897,429346,MBC,140.5,106907,2630,EC,MBC
2898,229283,BC,140.5,106908,5010,ME,BC
2899,386986,BC,140.5,106911,1408,IT,BC
2900,305143,SC,140.5,106912,2617,SC,OC
2901,255155,BC,140.5,106913,1306,ME,OC
2902,302282,MBC,140.5,106914,2715,IT,MBC
2903,340330,SCA,140.5,106916,4955,CS,SCA
2904,297706,BC,140.5,106917,1401,CS,BC
2905,426180,BC,140.5,106921,2744,CE,OC
2906,393467,BC,140.5,106926,1501,AD,OC
2907,353056,BC,140.5,106929,2762,CS,BC
2908,313232,MBC,140.5,106931,5832,CS,MBC
2909,309992,BC,140.5,106933,1408,AL,BC
2910,228121,ST,140.5,106937,5008,CW,ST
2911,418862,MBC,140.5,106939,3817,CS,OC
2912,277745,OC,140.5,106943,5865,EC,OC
2913,253295,SC,140.5,106945,1128,AD,SC
2914,256934,BC,140.5,106946,4917,EC,BC
2915,238835,BC,140.5,106947,3804,IT,OC
2916,411069,BC,140.5,106949,2708,CH,BC
2917,299264,BC,140.5,106951,1015,ME,OC
2918,305351,MBC,140.5,106952,2357,IT,MBC
2919,402380,MBC,140.5,106953,1441,EE,OC
2920,201399,OC,140.5,106954,1106,IT,OC
2921,217009,SC,140.5,106962,2623,EC,OC
2922,394553,BC,140.5,106963,2707,CS,BC
2923,373667,MBC,140.5,106964,1431,AD,MBC
2924,353354,BC,140.5,106966,4931,AD,BC
2925,385645,MBC,140.5,106968,1118,BM,MBC
2926,244824,BC,140.5,106969,2609,EC,OC
2927,258729,MBC,140.5,106975,2632,EC,MBC
2928,384821,BCM,140.5,106977,2704,SC,BCM
2929,292780,MBC,140.5,106978,2620,IT,MBC
2930,309016,SC,140.5,106981,5914,CB,OC
2931,433070,BC,140.5,106984,3021,EC,BC
2932,333118,BC,140.5,106985,2608,EE,BC
2933,258463,MBC,140.5,106986,1110,CS,MBC
2934,327576,BCM,140.5,106988,1505,EC,BCM
2935,305704,BC,140.5,106989,4677,CS,OC
2936,285051,MBC,140.5,106990,2607,EV,MBC
2937,305057,MBC,140.5,106992,2357,CS,MBC
2938,430743,OC,140.5,106993,3926,AD,OC
2939,418548,MBC,140.5,106998,2609,IT,MBC
