general_rank,cutoff,community,community_rank
19496,180.5,MBC,4853
19497,180.5,MBC,4854
19498,180.5,BC,11153
19499,180.5,SC,1146
19500,180.5,BC,11154
19501,180.5,BCM,872
19502,180.5,BC,11155
19503,180.5,BC,11156
19504,180.5,BC,11157
19505,180.5,BCM,873
19506,180.5,BC,11158
19507,180.5,OC,
19508,180.5,MBC,4855
19509,180.5,BC,11159
19510,180.5,SCA,127
19511,180.5,BC,11160
19512,180.5,BC,11161
19513,180.5,MBC,4856
19514,180.5,BCM,874
19515,180.5,BC,11162
19516,180.5,OC,
19517,180.5,MBC,4857
19518,180.5,OC,
19519,180.5,SC,1147
19520,180.5,BC,11163
19521,180.5,BC,11164
19522,180.5,MBC,4858
19523,180.5,BC,11165
19524,180.5,BC,11166
19525,180.5,BC,11167
19526,180.5,BCM,875
19527,180.5,BC,11168
19528,180.5,SC,1148
19529,180.5,MBC,4859
19530,180.5,MBC,4860
19531,180.5,SC,1149
19532,180.5,SC,1150
19533,180.5,BCM,876
19534,180.5,MBC,4861
19535,180.5,MBC,4862
19536,180.5,BC,11169
19537,180.5,MBC,4863
19538,180.5,BC,11170
19539,180.5,BC,11171
19540,180.5,BC,11172
19541,180.5,BC,11173
19542,180.5,OC,
19543,180.5,BC,11174
19544,180.5,BC,11175
19545,180.5,BC,11176
19546,180.5,BC,11177
19547,180.5,BC,11178
19548,180.5,BC,11179
19549,180.5,BC,11180
19550,180.5,BC,11181
19551,180.5,BC,11182
19552,180.5,BC,11183
19553,180.5,BC,11184
19554,180.5,BC,11185
19555,180.5,MBC,4864
19556,180.5,BC,11186
19557,180.5,MBC,4865
19558,180.5,BC,11187
19559,180.5,BCM,877
19560,180.5,BC,11188
19561,180.5,MBC,4866
19562,180.5,BCM,878
19563,180.5,MBC,4867
19564,180.5,MBC,4868
19565,180.5,BC,11189
19566,180.5,BC,11190
19567,180.5,MBC,4869
19568,180.5,BC,11191
19569,180.5,BC,11192
19570,180.5,BC,11193
19571,180.5,BC,11194
19572,180.5,BC,11195
19573,180.5,MBC,4870
19574,180.5,BC,11196
19575,180.5,SC,1151
19576,180.5,MBC,4871
19577,180.5,SC,1152
19578,180.5,BC,11197
19579,180.5,MBC,4872
19580,180.5,BC,11198
19581,180.5,BC,11199
19582,180.5,BC,11200
19583,180.5,BC,11201
19584,180.5,SC,1153
19585,180.5,MBC,4873
19586,180.5,BC,11202
19587,180.5,BC,11203
19588,180.5,MBC,4874
19589,180.5,MBC,4875
19590,180.5,BC,11204
19591,180.5,BC,11205
19592,180.5,BC,11206
19593,180.5,BCM,879
19594,180.5,MBC,4876
19595,180.5,BC,11207
19596,180.5,MBC,4877
19597,180.5,BC,11208
19598,180.5,MBC,4878
19599,180.5,BC,11209
19600,180.5,MBC,4879
19601,180.5,SC,1154
19602,180.5,MBC,4880
19603,180.5,BC,11210
19604,180.5,OC,
19605,180.5,BC,11211
19606,180.5,BCM,880
19607,180.5,BC,11212
19608,180.5,BCM,881
19609,180.5,MBC,4881
19610,180.5,BC,11213
19611,180.5,BC,11214
19612,180.5,MBC,4882
19613,180.5,BC,11215
19614,180.5,BC,11216
19615,180.5,BCM,882
19616,180.5,MBC,4883
19617,180.5,BC,11217
19618,180.5,SC,1155
19619,180.5,BCM,883
19620,180.5,OC,
19621,180.5,BC,11218
19622,180.5,MBC,4884
19623,180.5,SC,1156
19624,180.5,BC,11219
19625,180.5,SC,1157
19626,180.5,MBC,4885
19627,180.5,MBC,4886
19628,180.5,BC,11220
19629,180.5,MBC,4887
19630,180.5,MBC,4888
19631,180.5,MBC,4889
19632,180.5,BC,11221
19633,180.5,BC,11222
19634,180.5,BC,11223
19635,180.5,BC,11224
19636,180.5,BCM,884
19637,180.5,BC,11225
19638,180.5,BC,11226
19639,180.5,BC,11227
19640,180.5,MBC,4890
19641,180.5,BC,11228
19642,180.5,MBC,4891
19643,180.5,BC,11229
19644,180.5,BC,11230
19645,180.5,BC,11231
19646,180.5,BC,11232
19647,180.5,BC,11233
19648,180.5,BC,11234
19649,180.5,BC,11235
19650,180.5,BC,11236
19651,180.5,SC,1158
19652,180.5,SC,1159
19653,180.5,BC,11237
19654,180.5,MBC,4892
19655,180.5,BC,11238
19656,180.5,BC,11239
19657,180.5,MBC,4893
19658,180.5,BC,11240
19659,180.5,BC,11241
19660,180.5,BC,11242
19661,180.5,BC,11243
19662,180.5,MBC,4894
19663,180.5,BCM,885
19664,180.5,OC,
19665,180.5,MBC,4895
19666,180.5,BCM,886
19667,180.5,BC,11244
19668,180.5,OC,
19669,180.5,BC,11245
19670,180.5,BCM,887
19671,180.5,BC,11246
19672,180.5,MBC,4896
19673,180.5,SC,1160
19674,180.5,BC,11247
19675,180.5,MBC,4897
19676,180.5,SC,1161
19677,180.5,BC,11248
19678,180.5,MBC,4898
19679,180.5,BC,11249
19680,180.5,SCA,128
19681,180.5,BC,11250
19682,180.5,SC,1162
19683,180.5,MBC,4899
19684,180.5,MBC,4900
19685,180.5,BC,11251
19686,180.5,MBC,4901
19687,180.5,MBC,4902
19688,180.5,BC,11252
19689,180.5,BC,11253
19690,180.5,SC,1163
19691,180.5,BC,11254
19692,180.5,BCM,888
19693,180.5,MBC,4903
19694,180.5,SC,1164
19695,180.5,BC,11255
19696,180.5,BCM,889
19697,180.5,SC,1165
19698,180.5,MBC,4904
19699,180.5,MBC,4905
19700,180.5,OC,
19701,180.5,BC,11256
19702,180.5,BC,11257
19703,180.5,BC,11258
19704,180.5,MBC,4906
19705,180.5,BC,11259
19706,180.5,BC,11260
19707,180.5,BC,11261
19708,180.5,SC,1166
19709,180.5,BC,11262
19710,180.5,BC,11263
19711,180.5,MBC,4907
19712,180.5,MBC,4908
19713,180.5,BC,11264
19714,180.5,BC,11265
19715,180.5,BC,11266
19716,180.5,BC,11267
19717,180.5,MBC,4909
19718,180.5,BC,11268
19719,180.5,OC,
19720,180.5,BC,11269
19721,180.5,SC,1167
19722,180.5,BC,11270
19723,180.5,BC,11271
19724,180.5,SC,1168
19725,180.5,MBC,4910
19726,180.5,MBC,4911
19727,180.5,MBC,4912
19728,180.5,BC,11272
19729,180.5,BC,11273
19730,180.5,SC,1169
19731,180.5,MBC,4913
19732,180.5,BCM,890
19733,180.5,BC,11274
19734,180.5,BC,11275
19735,180.5,MBC,4914
19736,180.5,MBC,4915
19737,180.5,MBC,4916
19738,180.5,BCM,891
19739,180.5,MBC,4917
19740,180.5,BCM,892
19741,180.5,MBC,4918
19742,180.5,BCM,893
19743,180.5,SC,1170
19744,180.5,BC,11276
19745,180.5,BC,11277
19746,180.5,MBC,4919
19747,180.5,BC,11278
19748,180.5,MBC,4920
19749,180.5,BC,11279
19750,180.5,BC,11280
19751,180.5,BCM,894
19752,180.5,BC,11281
19753,180.5,BC,11282
19754,180.5,MBC,4921
19755,180.5,BC,11283
19756,180.5,BC,11284
19757,180.5,BC,11285
19758,180.5,BCM,895
19759,180.5,BC,11286
19760,180.5,MBC,4922
19761,180.5,BC,11287
19762,180.5,BC,11288
19763,180.5,MBC,4923
19764,180.5,SC,1171
19765,180.5,BC,11289
19766,180.5,BC,11290
19767,180.5,BC,11291
19768,180.5,SC,1172
19769,180.5,MBC,4924
19770,180.5,OC,
19771,180.5,MBC,4925
19772,180.5,MBC,4926
19773,180.5,BC,11292
19774,180.5,BC,11293
19775,180.5,BC,11294
19776,180.5,OC,
19777,180.5,BC,11295
19778,180.5,BC,11296
19779,180.5,SC,1173
19780,180.5,SC,1174
19781,180.5,BC,11297
19782,180.5,MBC,4927
19783,180.5,BC,11298
19784,180.5,MBC,4928
19785,180.5,OC,
19786,180.5,BC,11299
19787,180.5,BC,11300
19788,180.5,OC,
19789,180.5,BC,11301
19790,180.5,BC,11302
19791,180.5,BC,11303
19792,180.5,MBC,4929
19793,180.5,BC,11304
19794,180.5,BC,11305
19795,180.5,MBC,4930
19796,180.5,BC,11306
19797,180.5,BC,11307
19798,180.5,BC,11308
19799,180.5,BC,11309
19800,180.5,BC,11310
19801,180.5,BC,11311
19802,180.5,BC,11312
19803,180.5,BC,11313
19804,180.5,BC,11314
19805,180.5,MBC,4931
19806,180.5,MBC,4932
19807,180.5,BC,11315
19808,180.5,BC,11316
19809,180.5,BC,11317
19810,180.5,BC,11318
19811,180.5,BC,11319
19812,180.5,BCM,896
19813,180.5,BC,11320
19814,180.5,MBC,4933
19815,180.5,BC,11321
19816,180.5,MBC,4934
19817,180.5,SC,1175
19818,180.5,BC,11322
19819,180.5,MBC,4935
19820,180.5,BC,11323
19821,180.5,BC,11324
19822,180.5,BC,11325
19823,180.5,MBC,4936
19824,180.5,BC,11326
19825,180.5,BC,11327
19826,180.5,BC,11328
19827,180.5,MBC,4937
19828,180.5,MBC,4938
19829,180.5,BC,11329
19830,180.5,BC,11330
19831,180.5,OC,
19832,180.5,OC,
19833,180.5,BC,11331
19834,180.5,BC,11332
19835,180.5,BC,11333
19836,180.5,SC,1176
19837,180.5,BC,11334
19838,180.5,BC,11335
19839,180.5,BC,11336
19840,180.5,SCA,129
19841,180.5,SC,1177
19842,180.5,BC,11337
19843,180.5,OC,
19844,180.5,MBC,4939
19845,180.5,SC,1178
19846,180.5,MBC,4940
19847,180.5,MBC,4941
19848,180.5,MBC,4942
19849,180.5,BC,11338
19850,180.5,BC,11339
19851,180.5,MBC,4943
19852,180.5,MBC,4944
19853,180.5,BC,11340
19854,180.5,BC,11341
19855,180.5,BC,11342
19856,180.5,MBC,4945
19857,180.5,MBC,4946
19858,180.5,BC,11343
19859,180.5,MBC,4947
19860,180.5,BC,11344
19861,180.5,MBC,4948
19862,180.5,OC,
19863,180.5,MBC,4949
19864,180.5,MBC,4950
19865,180.5,BC,11345
19866,180.5,SC,1179
19867,180.5,BC,11346
19868,180.5,BC,11347
19869,180.5,OC,
19870,180.5,BC,11348
19871,180.5,MBC,4951
19872,180.5,BC,11349
19873,180.5,BC,11350
19874,180.5,BC,11351
19875,180.5,BC,11352
19876,180.5,BC,11353
19877,180.5,BC,11354
19878,180.5,BC,11355
19879,180.5,BC,11356
19880,180.5,OC,
19881,180.5,BC,11357
19882,180.5,BC,11358
19883,180.5,BCM,897
19884,180.5,BC,11359
19885,180.5,SC,1180
19886,180.5,BC,11360
19887,180.5,BC,11361
19888,180.5,BC,11362
19889,180.5,BC,11363
19890,180.5,BC,11364
19891,180.5,MBC,4952
19892,180.5,BC,11365
19893,180.5,BC,11366
19894,180.5,BCM,898
19895,180.5,BC,11367
19896,180.5,BC,11368
19897,180.5,MBC,4953
19898,180.5,OC,
19899,180.5,BC,11369
19900,180.5,BC,11370
19901,180.5,BC,11371
19902,180.5,BC,11372
19903,180.5,BC,11373
19904,180.5,BC,11374
19905,180.5,BC,11375
19906,180.5,MBC,4954
19907,180.5,BC,11376
19908,180.5,OC,
19909,180.5,BC,11377
19910,180.5,BC,11378
19911,180.5,BC,11379
19912,180.5,BC,11380
19913,180.5,BC,11381
19914,180.5,BCM,899
19915,180.5,BC,11382
19916,180.5,MBC,4955
19917,180.5,BC,11383
19918,180.5,BC,11384
19919,180.5,BC,11385
19920,180.5,SCA,130
19921,180.5,BC,11386
19922,180.5,BC,11387
19923,180.5,BC,11388
19924,180.5,BC,11389
19925,180.5,MBC,4956
19926,180.5,BC,11390
19927,180.5,SC,1181
19928,180.5,BC,11391
19929,180.5,MBC,4957
19930,180.5,BC,11392
19931,180.5,BC,11393
19932,180.5,OC,
19933,180.5,BC,11394
19934,180.5,MBC,4958
19935,180.5,MBC,4959
19936,180.5,SC,1182
19937,180.5,BC,11395
19938,180.5,BC,11396
19939,180.5,BC,11397
19940,180.5,BC,11398
19941,180.5,MBC,4960
19942,180.5,MBC,4961
19943,180.5,BC,11399
19944,180.5,MBC,4962
19945,180.5,BC,11400
19946,180.5,BC,11401
19947,180.5,BC,11402
19948,180.5,BC,11403
19949,180.5,MBC,4963
19950,180.5,MBC,4964
19951,180.5,BC,11404
19952,180.5,BC,11405
19953,180.5,BC,11406
19954,180.5,MBC,4965
19955,180.5,SC,1183
19956,180.5,BC,11407
19957,180.5,BC,11408
19958,180.5,MBC,4966
19959,180.5,OC,
19960,180.5,BC,11409
19961,180.5,BC,11410
19962,180.5,SC,1184
19963,180.5,BC,11411
19964,180.5,BC,11412
19965,180.5,MBC,4967
19966,180.5,MBC,4968
19967,180.5,BC,11413
19968,180.5,BC,11414
19969,180.5,BC,11415
19970,180.5,BC,11416
19971,180.5,BC,11417
19972,180.5,MBC,4969
19973,180.5,BC,11418
19974,180.5,BC,11419
19975,180.5,MBC,4970
19976,180.5,MBC,4971
19977,180.5,BC,11420
19978,180.5,BC,11421
19979,180.5,BC,11422
19980,180.5,MBC,4972
19981,180.5,OC,
19982,180.5,BCM,900
19983,180.5,BC,11423
19984,180.5,SC,1185
19985,180.5,BC,11424
19986,180.5,BC,11425
19987,180.5,BC,11426
19988,180.5,MBC,4973
19989,180.5,MBC,4974
19990,180.5,BCM,901
19991,180.5,MBC,4975
19992,180.5,BC,11427
19993,180.5,BC,11428
19994,180.5,OC,
19995,180.5,SCA,131
19996,180.5,BC,11429
19997,180.5,SC,1186
19998,180.5,BC,11430
19999,180.5,BC,11431
20000,180.5,SC,1187
20001,180.5,BC,11432
20002,180.5,BC,11433
20003,180.5,SC,1188
20004,180.5,BC,11434
20005,180.5,BC,11435
20006,180.5,BC,11436
20007,180.5,SC,1189
20008,180.5,BC,11437
20009,180.5,MBC,4976
20010,180.5,OC,
20011,180.5,MBC,4977
20012,180.5,BC,11438
20013,180.5,MBC,4978
20014,180.5,BC,11439
20015,180.5,BCM,902
20016,180.5,SC,1190
20017,180.5,MBC,4979
20018,180.5,BCM,903
20019,180.5,BC,11440
20020,180.5,BC,11441
20021,180.5,BC,11442
20022,180.5,OC,
20023,180.5,SC,1191
20024,180.5,MBC,4980
20025,180.5,BCM,904
20026,180.5,BC,11443
20027,180.5,BC,11444
20028,180.5,BC,11445
20029,180.5,OC,
20030,180.5,BC,11446
20031,180.5,MBC,4981
20032,180.5,BCM,905
20033,180.5,MBC,4982
20034,180.5,SC,1192
20035,180.5,MBC,4983
20036,180.5,BC,11447
20037,180.5,MBC,4984
20038,180.5,BC,11448
20039,180.5,BC,11449
20040,180.5,MBC,4985
20041,180.5,OC,
20042,180.5,BC,11450
20043,180.5,BC,11451
20044,180.5,BC,11452
20045,180.5,BC,11453
20046,180.5,MBC,4986
20047,180.5,BC,11454
20048,180.5,MBC,4987
20049,180.5,MBC,4988
20050,180.5,BC,11455
20051,180.5,BCM,906
20052,180.5,BC,11456
20053,180.5,BC,11457
20054,180.5,BC,11458
20055,180.5,MBC,4989
20056,180.5,SC,1193
20057,180.5,BC,11459
20058,180.5,OC,
20059,180.5,MBC,4990
20060,180.5,MBC,4991
20061,180.5,BC,11460
20062,180.5,BC,11461
20063,180.5,SC,1194
20064,180.5,MBC,4992
20065,180.5,OC,
20066,180.5,BC,11462
20067,180.5,MBC,4993
20068,180.5,MBC,4994
20069,180.5,SCA,132
20070,180.5,SC,1195
20071,180.5,BC,11463
20072,180.5,BCM,907
20073,180.5,BC,11464
20074,180.5,MBC,4995
20075,180.5,OC,
20076,180.5,BC,11465
20077,180.5,OC,
20078,180.5,MBC,4996
20079,180.5,BC,11466
20080,180.5,BC,11467
20081,180.5,SC,1196
20082,180.5,BC,11468
20083,180.5,BC,11469
20084,180.5,BC,11470
20085,180.5,BC,11471
20086,180.5,BC,11472
20087,180.5,BC,11473
20088,180.5,BC,11474
20089,180.5,BC,11475
20090,180.5,BC,11476
20091,180.5,BC,11477
20092,180.5,SC,1197
20093,180.5,BC,11478
20094,180.5,SC,1198
20095,180.5,MBC,4997
20096,180.5,BC,11479
20097,180.5,BC,11480
20098,180.5,BC,11481
20099,180.5,BC,11482
20100,180.5,SC,1199
20101,180.5,BC,11483
20102,180.5,BC,11484
20103,180.5,OC,
20104,180.5,BC,11485
20105,180.5,MBC,4998
20106,180.5,BC,11486
20107,180.5,SC,1200
20108,180.5,BC,11487
20109,180.5,MBC,4999
20110,180.5,BC,11488
20111,180.5,MBC,5000
20112,180.5,OC,
20113,180.5,BC,11489
20114,180.5,BC,11490
20115,180.5,MBC,5001
20116,180.5,BC,11491
20117,180.5,BC,11492
20118,180.5,BC,11493
20119,180.5,MBC,5002
20120,180.5,BC,11494
20121,180.5,BC,11495
20122,180.5,BC,11496
20123,180.5,BCM,908
20124,180.5,BC,11497
20125,180.5,MBC,5003
20126,180.5,BC,11498
20127,180.5,OC,
20128,180.5,BC,11499
20129,180.5,BC,11500
20130,180.5,SC,1201
20131,180.5,BC,11501
20132,180.5,BC,11502
20133,180.5,MBC,5004
20134,180.5,BC,11503
20135,180.5,BC,11504
20136,180.5,OC,
20137,180.5,OC,
20138,180.5,BC,11505
20139,180.5,BC,11506
20140,180.5,BC,11507
20141,180.5,OC,
20142,180.5,BC,11508
20143,180.5,BC,11509
20144,180.5,SC,1202
20145,180.5,BC,11510
20146,180.5,OC,
20147,180.5,BC,11511
20148,180.5,BC,11512
20149,180.5,OC,
20150,180.5,OC,
20151,180.5,BC,11513
20152,180.5,MBC,5005
20153,180.5,SC,1203
20154,180.5,BC,11514
20155,180.5,BC,11515
20156,180.5,SC,1204
20157,180.5,MBC,5006
20158,180.5,MBC,5007
20159,180.5,OC,
20160,180.5,MBC,5008
20161,180.5,BC,11516
20162,180.5,BC,11517
20163,180.5,BC,11518
20164,180.5,OC,
20165,180.5,BC,11519
20166,180.5,MBC,5009
20167,180.5,BC,11520
20168,180.5,MBC,5010
20169,180.5,BC,11521
20170,180.5,BCM,909
20171,180.5,BC,11522
20172,180.5,MBC,5011
20173,180.5,BC,11523
20174,180.5,BC,11524
20175,180.5,BC,11525
20176,180.5,OC,
20177,180.5,MBC,5012
20178,180.5,BC,11526
20179,180.5,BC,11527
20180,180.5,BC,11528
20181,180.5,BC,11529
20182,180.5,BC,11530
20183,180.5,MBC,5013
20184,180.5,MBC,5014
20185,180.5,BC,11531
20186,180.5,BC,11532
20187,180.5,MBC,5015
20188,180.5,MBC,5016
20189,180.5,BC,11533
20190,180.5,BC,11534
20191,180.5,MBC,5017
20192,180.5,MBC,5018
20193,180.5,MBC,5019
20194,180.5,BC,11535
20195,180.5,MBC,5020
20196,180.5,BC,11536
20197,180.5,MBC,5021
20198,180.5,BC,11537
20199,180.5,BC,11538
20200,180.5,BC,11539
20201,180.5,BC,11540
20202,180.5,BC,11541
20203,180.5,BCM,910
20204,180.5,BC,11542
20205,180.5,BCM,911
20206,180.5,BC,11543
20207,180.5,BC,11544
20208,180.5,OC,
20209,180.5,MBC,5022
20210,180.5,BCM,912
20211,180.5,BC,11545
20212,180.5,BC,11546
20213,180.5,BC,11547
20214,180.5,MBC,5023
20215,180.5,BC,11548
20216,180.5,OC,
20217,180.5,MBC,5024
20218,180.5,OC,
20219,180.5,SC,1205
20220,180.5,OC,
20221,180.5,OC,
20222,180.5,BC,11549
20223,180.5,BC,11550
20224,180.5,BC,11551
20225,180.5,BC,11552
20226,180.5,BC,11553
20227,180.5,SCA,133
20228,180.5,BC,11554
20229,180.5,BC,11555
20230,180.5,MBC,5025
20231,180.5,MBC,5026
20232,180.5,BC,11556
20233,180.5,MBC,5027
20234,180.5,MBC,5028
20235,180.5,MBC,5029
20236,180.5,SC,1206
20237,180.5,BC,11557
20238,180.5,BC,11558
20239,180.5,BC,11559
20240,180.5,MBC,5030
20241,180.5,BC,11560
20242,180.5,MBC,5031
20243,180.5,BC,11561
20244,180.5,OC,
20245,180.5,SCA,134
20246,180.5,OC,
20247,180.5,BC,11562
20248,180.5,OC,
20249,180.5,BC,11563
20250,180.5,BC,11564
20251,180.5,BC,11565
20252,180.5,BC,11566
20253,180.5,BC,11567
20254,180.5,MBC,5032
20255,180.5,BC,11568
20256,180.5,BC,11569
20257,180.5,BCM,913
20258,180.5,BC,11570
20259,180.5,BC,11571
20260,180.5,OC,
20261,180.5,MBC,5033
20262,180.5,MBC,5034
20263,180.5,BC,11572
20264,180.5,BCM,914
20265,180.5,BC,11573
20266,180.5,BC,11574
20267,180.5,OC,
20268,180.5,BC,11575
20269,180.5,BC,11576
20270,180.5,MBC,5035
20271,180.5,BC,11577
20272,180.5,BC,11578
20273,180.5,BC,11579
20274,180.5,BC,11580
20275,180.5,BC,11581
20276,180.5,BC,11582
20277,180.5,OC,
20278,180.5,MBC,5036
20279,180.5,SC,1207
20280,180.5,BC,11583
20281,180.5,BC,11584
20282,180.5,MBC,5037
20283,180.5,SC,1208
20284,180.5,BC,11585
20285,180.5,BC,11586
20286,180.5,SC,1209
20287,180.5,BC,11587
20288,180.5,BC,11588
20289,180.5,MBC,5038
20290,180.5,BC,11589
20291,180.5,BC,11590
20292,180.5,BC,11591
20293,180.5,OC,
20294,180.5,MBC,5039
20295,180.5,BC,11592
20296,180.5,OC,
20297,180.5,BC,11593
20298,180.5,BC,11594
20299,180.5,BC,11595
20300,180.5,MBC,5040
20301,180.5,BC,11596
20302,180.5,BC,11597
20303,180.5,BC,11598
20304,180.5,MBC,5041
20305,180.5,MBC,5042
20306,180.5,BC,11599
20307,180.5,MBC,5043
20308,180.5,BC,11600
20309,180.5,MBC,5044
20310,180.5,BCM,915
20311,180.5,BC,11601
20312,180.5,SC,1210
20313,180.5,BC,11602
20314,180.5,BC,11603
20315,180.5,BCM,916
20316,180.5,SC,1211
20317,180.5,BC,11604
20318,180.5,BC,11605
20319,180.5,BC,11606
20320,180.5,SC,1212
20321,180.5,BC,11607
20322,180.5,MBC,5045
20323,180.5,BCM,917
20324,180.5,BC,11608
20325,180.5,SC,1213
20326,180.5,BC,11609
20327,180.5,MBC,5046
20328,180.5,SC,1214
20329,180.5,MBC,5047
20330,180.5,MBC,5048
20331,180.5,BC,11610
20332,180.5,BC,11611
20333,180.5,BC,11612
20334,180.5,SC,1215
20335,180.5,SC,1216
20336,180.5,MBC,5049
20337,180.5,BC,11613
20338,180.5,BC,11614
20339,180.5,BC,11615
20340,180.5,MBC,5050
20341,180.5,BCM,918
20342,180.5,OC,
20343,180.5,SC,1217
20344,180.5,SC,1218
20345,180.5,MBC,5051
20346,180.495,BC,11616
20347,180.331,BC,11617
20348,180.295,BC,11618
20349,180.25,BC,11619
20350,180.25,SC,1219
20351,180.075,SC,1220
20352,180.065,BC,11620
20353,180.0,SC,1221
20354,180.0,SC,1222
20355,180.0,BC,11621
20356,180.0,BC,11622
20357,180.0,BC,11623
20358,180.0,BC,11624
20359,180.0,BC,11625
20360,180.0,BCM,919
20361,180.0,BC,11626
20362,180.0,BC,11627
20363,180.0,MBC,5052
20364,180.0,BC,11628
20365,180.0,SC,1223
20366,180.0,BCM,920
20367,180.0,BC,11629
20368,180.0,BC,11630
20369,180.0,MBC,5053
20370,180.0,MBC,5054
20371,180.0,BC,11631
20372,180.0,MBC,5055
20373,180.0,BC,11632
20374,180.0,BC,11633
20375,180.0,BC,11634
20376,180.0,BC,11635
20377,180.0,BC,11636
20378,180.0,SC,1224
20379,180.0,SC,1225
20380,180.0,BC,11637
20381,180.0,BC,11638
20382,180.0,BC,11639
20383,180.0,BC,11640
20384,180.0,SC,1226
20385,180.0,MBC,5056
20386,180.0,BC,11641
20387,180.0,BC,11642
20388,180.0,BC,11643
20389,180.0,BC,11644
20390,180.0,MBC,5057
20391,180.0,BC,11645
20392,180.0,MBC,5058
20393,180.0,MBC,5059
20394,180.0,BC,11646
20395,180.0,BC,11647
20396,180.0,MBC,5060
20397,180.0,BC,11648
20398,180.0,MBC,5061
20399,180.0,BC,11649
20400,180.0,BC,11650
20401,180.0,MBC,5062
20402,180.0,MBC,5063
20403,180.0,BC,11651
20404,180.0,BC,11652
20405,180.0,MBC,5064
20406,180.0,BC,11653
20407,180.0,BC,11654
20408,180.0,BC,11655
20409,180.0,BC,11656
20410,180.0,MBC,5065
20411,180.0,BC,11657
20412,180.0,BC,11658
20413,180.0,BC,11659
20414,180.0,BC,11660
20415,180.0,ST,36
20416,180.0,MBC,5066
20417,180.0,BC,11661
20418,180.0,BCM,921
20419,180.0,BC,11662
20420,180.0,BC,11663
20421,180.0,MBC,5067
20422,180.0,MBC,5068
20423,180.0,MBC,5069
20424,180.0,BC,11664
20425,180.0,MBC,5070
20426,180.0,OC,
20427,180.0,BC,11665
20428,180.0,MBC,5071
20429,180.0,MBC,5072
20430,180.0,BC,11666
20431,180.0,BC,11667
20432,180.0,BC,11668
20433,180.0,MBC,5073
20434,180.0,BC,11669
20435,180.0,MBC,5074
20436,180.0,BC,11670
20437,180.0,BCM,922
20438,180.0,BC,11671
20439,180.0,BC,11672
20440,180.0,BC,11673
20441,180.0,BC,11674
20442,180.0,SCA,135
20443,180.0,BC,11675
20444,180.0,BC,11676
20445,180.0,MBC,5075
20446,180.0,MBC,5076
20447,180.0,SC,1227
20448,180.0,BC,11677
20449,180.0,BC,11678
20450,180.0,MBC,5077
20451,180.0,BCM,923
20452,180.0,BC,11679
20453,180.0,MBC,5078
20454,180.0,BC,11680
20455,180.0,BC,11681
20456,180.0,BC,11682
20457,180.0,BC,11683
20458,180.0,BCM,924
20459,180.0,BC,11684
20460,180.0,BC,11685
20461,180.0,BC,11686
20462,180.0,BC,11687
20463,180.0,BC,11688
20464,180.0,MBC,5079
20465,180.0,BC,11689
20466,180.0,MBC,5080
20467,180.0,BC,11690
20468,180.0,BC,11691
20469,180.0,MBC,5081
20470,180.0,MBC,5082
20471,180.0,SC,1228
20472,180.0,BC,11692
20473,180.0,MBC,5083
20474,180.0,OC,
20475,180.0,MBC,5084
20476,180.0,BC,11693
20477,180.0,BC,11694
20478,180.0,MBC,5085
20479,180.0,BC,11695
20480,180.0,OC,
20481,180.0,OC,
20482,180.0,SC,1229
20483,180.0,BC,11696
20484,180.0,BC,11697
20485,180.0,BC,11698
20486,180.0,BC,11699
20487,180.0,MBC,5086
20488,180.0,BC,11700
20489,180.0,BC,11701
20490,180.0,BC,11702
20491,180.0,BC,11703
20492,180.0,BC,11704
20493,180.0,MBC,5087
20494,180.0,BC,11705
20495,180.0,BC,11706
20496,180.0,MBC,5088
20497,180.0,BC,11707
20498,180.0,BC,11708
20499,180.0,BC,11709
20500,180.0,MBC,5089
20501,180.0,MBC,5090
20502,180.0,BC,11710
20503,180.0,MBC,5091
20504,180.0,BCM,925
20505,180.0,BC,11711
20506,180.0,BC,11712
20507,180.0,BCM,926
20508,180.0,BC,11713
20509,180.0,BC,11714
20510,180.0,BC,11715
20511,180.0,MBC,5092
20512,180.0,OC,
20513,180.0,BC,11716
20514,180.0,MBC,5093
20515,180.0,OC,
20516,180.0,BC,11717
20517,180.0,OC,
20518,180.0,OC,
20519,180.0,SC,1230
20520,180.0,BC,11718
20521,180.0,BC,11719
20522,180.0,BC,11720
20523,180.0,BC,11721
20524,180.0,SC,1231
20525,180.0,MBC,5094
20526,180.0,BC,11722
20527,180.0,MBC,5095
20528,180.0,BC,11723
20529,180.0,BCM,927
20530,180.0,BC,11724
20531,180.0,MBC,5096
20532,180.0,BC,11725
20533,180.0,BC,11726
20534,180.0,BCM,928
20535,180.0,MBC,5097
20536,180.0,MBC,5098
20537,180.0,MBC,5099
20538,180.0,SC,1232
20539,180.0,BC,11727
20540,180.0,MBC,5100
20541,180.0,BC,11728
20542,180.0,BC,11729
20543,180.0,BC,11730
20544,180.0,SC,1233
20545,180.0,BC,11731
20546,180.0,BC,11732
20547,180.0,BC,11733
20548,180.0,BC,11734
20549,180.0,BC,11735
20550,180.0,BC,11736
20551,180.0,BC,11737
20552,180.0,SC,1234
20553,180.0,BC,11738
20554,180.0,BC,11739
20555,180.0,BC,11740
20556,180.0,BC,11741
20557,180.0,OC,
20558,180.0,BC,11742
20559,180.0,BC,11743
20560,180.0,BC,11744
20561,180.0,BC,11745
20562,180.0,SC,1235
